candidate_kind,base_phase,epsilon,phi,phi_over_pi,s0,stability_gain,base_S_mean,base_S_amp,g_C,visibility_C,backaction_scale,c_gain,phase_after_C,S_mean_after_C,S_amp_after_C,S_drift_after_C,S_final_after_C,Q_max_error,C_A_mean_tail,C_B_mean_tail,C_read_abs_error,C_read_rel_error,C_induced_bias_delta,C_readout_ok,C_nonselective_ok,C_window_ok,C_informative_window_ok
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.1,0.8333333333333333,0.0,0.0,gray_metastable,0.00017331502028017349,0.019999989905038096,0.002057929541669832,0.01943343863954905,6.661338147750939e-16,0.5000722145917835,0.49992778540821664,0.0021259947047096513,0.1666666666666667,0.0,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.1,0.8333333333333333,1e-05,1.0000000000000002e-06,gray_metastable,0.0001735410298428532,0.02003337613959344,0.002060704957593651,0.01946687366258409,6.661338147750939e-16,0.5000723087624346,0.4999276912375655,0.0021287201689137447,0.16666666666666674,3.361224411802343e-05,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.1,0.8333333333333333,5e-05,5e-06,gray_metastable,0.00017444800554518728,0.020167478300453484,0.002071843693440156,0.019601190399992363,6.661338147750939e-16,0.5000726866689772,0.4999273133310228,0.0021396582007859417,0.16666666666666677,0.0001686213806804021,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.1,0.8333333333333333,0.0001,1e-05,gray_metastable,0.00017558836138944318,0.020336366700235864,0.002085850888953579,0.01977039122308405,6.661338147750939e-16,0.5000731618172457,0.4999268381827544,0.0021534125044368217,0.1666666666666667,0.0003386501363070378,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.1,0.8333333333333333,0.0005,5e-05,gray_metastable,0.00018498200330874037,0.021739291918072806,0.0022013318222826447,0.021177685515891442,6.661338147750939e-16,0.500077075834712,0.49992292416528805,0.0022667976066867075,0.16666666666666669,0.0017509689960632773,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.1,0.8333333333333333,0.001,0.0001,gray_metastable,0.00019742757877864339,0.023629511429654443,0.0023546030549898974,0.023078565585566698,4.440892098500626e-16,0.5000822614911578,0.49991773850884225,0.002417271553283605,0.1666666666666667,0.003653634083114817,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.1,0.8333333333333333,0.002,0.0002,gray_metastable,0.00022484884838204575,0.027919395746632762,0.0026934411614721165,0.0274075442514517,8.881784197001252e-16,0.5000936870201592,0.4999063129798408,0.0027500147908527048,0.16666666666666674,0.00797093966969654,False,True,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.1,0.8333333333333333,0.005,0.0005,gray_metastable,0.00033122786756264945,0.046043255947803174,0.00402487854368854,0.04589503382219512,6.661338147750939e-16,0.5001380116114844,0.49986198838851564,0.004062701800331153,0.1666666666666667,0.026201178890047555,False,False,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.1,0.8333333333333333,0.01,0.001,large_oscillation,0.0006172402867916116,0.10570645195816158,0.0077960541847771105,0.10797265299782155,6.661338147750939e-16,0.5002571834528299,0.4997428165471702,0.007861832306778997,0.1666666666666668,0.08615038731963492,False,False,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.2,0.9090909090909092,0.0,0.0,gray_metastable,0.00017331502028017349,0.019999989905038096,0.002057929541669832,0.01943343863954905,6.661338147750939e-16,0.5000787795546728,0.4999212204453271,0.0011596334752961722,0.09090909090909084,0.0,True,True,True,True
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.2,0.9090909090909092,1e-05,2.0000000000000003e-06,gray_metastable,0.0001738085103311496,0.020072904327056662,0.002063989768290697,0.019506462005173197,6.661338147750939e-16,0.5000790038683324,0.4999209961316677,0.0011628795436351732,0.0909090909090908,7.340791206954237e-05,True,True,True,True
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.2,0.9090909090909092,5e-05,1e-05,gray_metastable,0.00017579649421458224,0.020367225004182338,0.0020884076956760164,0.019801311667747224,6.661338147750939e-16,0.5000799074973703,0.4999200925026297,0.0011759580498793467,0.09090909090909083,0.0003697165730786507,True,True,True,True
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.2,0.9090909090909092,0.0001,2e-05,gray_metastable,0.00017831330852973926,0.020741190299377155,0.0021193321982273606,0.020176153194684077,6.661338147750939e-16,0.5000810515038772,0.49991894849612284,0.0011925211416196596,0.09090909090909081,0.0007461986825886246,True,True,True,True
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.2,0.9090909090909092,0.0005,0.0001,gray_metastable,0.00019977777955368554,0.02399040181870443,0.0023835818968210073,0.023442084771183258,6.661338147750939e-16,0.5000908080816153,0.4999091919183846,0.0013340300900764274,0.0909090909090908,0.004016874672939845,True,True,True,True
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.2,0.9090909090909092,0.001,0.0002,gray_metastable,0.00023022153052568636,0.02877917411850969,0.002760020771523251,0.028277726526072855,5.551115123125783e-16,0.500104646150239,0.499895353849761,0.0015356921744282643,0.09090909090909084,0.008836090723717107,True,True,True,True
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.2,0.9090909090909092,0.002,0.0004,gray_metastable,0.00030525221533506586,0.04140896469607552,0.0036970337483858153,0.04114291541581505,6.661338147750939e-16,0.5001387510069705,0.4998612489930295,0.002039151244794698,0.09090909090909083,0.02154091198609232,True,False,False,False
gray_metastable,gray_metastable,0.01,0.0,0.0,0.01,0.0,0.00017331502028017349,0.019999989905038096,0.2,0.9090909090909092,0.005,0.001,large_oscillation,0.0006870959781059064,0.12282521736714716,0.00877704882685064,0.12597470847479664,6.661338147750939e-16,0.5003123163536844,0.4996876836463155,0.004839787318225787,0.09090909090909086,0.10333900841993479,True,False,False,False
