step,R_v0,R_v1,R_v2,R_v3,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3
32960,0.28867528275916565,0.2886752827593732,0.28867528275898013,0.28867528275947857,4.678026757398988e-12,4.633440478955038e-12,2.761465027323379e-12,3.5652871357283136e-12
33000,0.2886752827591647,0.28867528275937515,0.28867528275898,0.28867528275947973,4.7668443640999495e-12,4.565422582284299e-12,2.818508758218311e-12,3.564703065209271e-12
33040,0.2886752827591628,0.2886752827593764,0.2886752827589789,0.28867528275948023,4.8608559679956265e-12,4.5159946996971104e-12,2.9356817990636195e-12,3.490334756494334e-12
33080,0.2886752827591617,0.2886752827593781,0.28867528275897836,0.288675282759481,4.839140946918831e-12,4.588793538158103e-12,2.963917751259096e-12,3.4860575601223194e-12
33120,0.28867528275916177,0.28867528275938076,0.2886752827589798,0.28867528275948373,4.756888865452634e-12,4.695979393111287e-12,2.8940276609886043e-12,3.587573882639699e-12
33160,0.2886752827591598,0.2886752827593821,0.28867528275897864,0.2886752827594839,4.775911653626161e-12,4.694756645057894e-12,2.870178016054065e-12,3.6690426124233636e-12
33200,0.28867528275915855,0.28867528275938426,0.2886752827589782,0.2886752827594852,4.892974864666085e-12,4.613678912755321e-12,2.971338194983886e-12,3.6275131193921314e-12
33240,0.2886752827591554,0.28867528275938414,0.2886752827589761,0.2886752827594842,4.947895073775698e-12,4.596900813246984e-12,3.078111052256268e-12,3.5654689605846673e-12
33280,0.2886752827591547,0.2886752827593866,0.2886752827589766,0.288675282759486,4.883299255619056e-12,4.69869202203781e-12,3.0641689588132597e-12,3.612991045946749e-12
33320,0.2886752827591537,0.2886752827593888,0.28867528275897625,0.2886752827594869,4.820845344200209e-12,4.778166452124431e-12,2.988096538703415e-12,3.738400189868078e-12
33360,0.2886752827591506,0.28867528275938875,0.2886752827589739,0.2886752827594859,4.881794990338239e-12,4.731419055569234e-12,3.012052375059619e-12,3.782475921095045e-12
33400,0.2886752827591494,0.2886752827593903,0.2886752827589732,0.28867528275948656,5.001748221039923e-12,4.650348582721565e-12,3.1369315101852277e-12,3.706791015795017e-12
33440,0.28867528275914633,0.2886752827593901,0.28867528275897086,0.28867528275948584,5.016609356580672e-12,4.683891431942611e-12,3.201501686267734e-12,3.669107623619263e-12
33480,0.2886752827591456,0.2886752827593924,0.288675282758971,0.2886752827594871,4.9327341090676485e-12,4.8026362586523864e-12,3.1452575343851565e-12,3.761302505879617e-12
33520,0.28867528275914167,0.2886752827593911,0.2886752827589676,0.2886752827594853,4.897921530686806e-12,4.85231397743976e-12,3.0800621850696304e-12,3.877821755985795e-12
33560,0.2886752827591394,0.288675282759392,0.28867528275896615,0.28867528275948534,5.0084921091239114e-12,4.7701358761622204e-12,3.1569838114060487e-12,3.864714167314589e-12
33600,0.2886752827591376,0.28867528275939336,0.2886752827589652,0.2886752827594859,5.114920547280859e-12,4.711362993861767e-12,3.2922077829497167e-12,3.773419184413225e-12
33640,0.28867528275913673,0.28867528275939536,0.28867528275896526,0.2886752827594873,5.079348130526253e-12,4.797126518990283e-12,3.3080577660761525e-12,3.779794611117989e-12
33680,0.2886752827591328,0.2886752827593949,0.28867528275896215,0.2886752827594854,4.982561967095833e-12,4.9126135001838066e-12,3.2173495912962456e-12,3.9212139934518936e-12
33720,0.2886752827591308,0.2886752827593959,0.288675282758961,0.28867528275948545,5.004674807610696e-12,4.904144300418697e-12,3.2013566664318525e-12,3.998621101056412e-12
33760,0.2886752827591291,0.2886752827593972,0.2886752827589602,0.288675282759486,5.135808936860059e-12,4.8037071460272695e-12,3.3240035936819364e-12,3.932538958491907e-12
33800,0.28867528275912957,0.28867528275940074,0.2886752827589618,0.2886752827594887,5.1985442320850065e-12,4.787834109779873e-12,3.4312736126459443e-12,3.856493154196498e-12
33840,0.2886752827591279,0.288675282759402,0.28867528275896076,0.288675282759489,5.1186914342832104e-12,4.908334056250944e-12,3.3892199927473712e-12,3.927270669949292e-12
33880,0.28867528275912835,0.28867528275940546,0.2886752827589624,0.2886752827594917,5.0502937665045486e-12,4.994377894924038e-12,3.3056991006321932e-12,4.057711495130738e-12
33920,0.28867528275912674,0.2886752827594073,0.2886752827589619,0.2886752827594925,5.121116310318108e-12,4.93992377823658e-12,3.3469609014796256e-12,4.08408242607567e-12
33960,0.28867528275912396,0.2886752827594074,0.28867528275895976,0.2886752827594916,5.244815953201077e-12,4.847552150070373e-12,3.487024841706099e-12,4.001345985462372e-12
34000,0.28867528275912185,0.2886752827594082,0.28867528275895826,0.2886752827594914,5.255740972269422e-12,4.885823093657782e-12,3.5416381516674386e-12,3.976084031671605e-12
34040,0.28867528275912074,0.2886752827594101,0.2886752827589578,0.28867528275949234,5.1704477292852204e-12,5.008624076187176e-12,3.4675844242276167e-12,4.084759204148717e-12
34080,0.2886752827591193,0.2886752827594116,0.2886752827589573,0.28867528275949284,5.14390494417226e-12,5.048205178537076e-12,3.418130209291606e-12,4.186558739227186e-12
34120,0.2886752827591167,0.28867528275941223,0.2886752827589554,0.2886752827594922,5.244446158100664e-12,4.969642199772472e-12,3.5062860049458657e-12,4.167605283661852e-12
34160,0.2886752827591153,0.2886752827594141,0.2886752827589546,0.2886752827594927,5.335500111857452e-12,4.9185680945657706e-12,3.622308988018841e-12,4.096006099625268e-12
34200,0.2886752827591143,0.28867528275941606,0.288675282758955,0.28867528275949417,5.2979444967121846e-12,4.99973139387489e-12,3.6258413713354802e-12,4.121566174995089e-12
34240,0.2886752827591133,0.2886752827594179,0.288675282758955,0.2886752827594952,5.222158023152117e-12,5.099585855959293e-12,3.5532617915115683e-12,4.237365664968908e-12
34280,0.28867528275911125,0.2886752827594191,0.28867528275895377,0.2886752827594954,5.2480135742048525e-12,5.087087400720455e-12,3.5587315639279922e-12,4.300181330895671e-12
34320,0.28867528275910914,0.28867528275942017,0.2886752827589525,0.2886752827594953,5.363404707005056e-12,4.999793637201142e-12,3.678257591541442e-12,4.2411320384240715e-12
34360,0.2886752827591085,0.28867528275942267,0.2886752827589529,0.28867528275949683,5.411028638098593e-12,4.997364125386708e-12,3.764421699504043e-12,4.193966034008736e-12
34400,0.2886752827591061,0.28867528275942345,0.28867528275895155,0.28867528275949667,5.338929574598418e-12,5.1077857749104815e-12,3.7189104731521866e-12,4.276007734166279e-12
34440,0.2886752827591051,0.2886752827594251,0.2886752827589512,0.2886752827594977,5.289442832697069e-12,5.174997032990419e-12,3.655457580126094e-12,4.388296126441709e-12
34480,0.2886752827591045,0.28867528275942783,0.28867528275895166,0.28867528275949933,5.370823355059932e-12,5.118006689391912e-12,3.716984126147641e-12,4.388910724915815e-12
34520,0.2886752827591025,0.2886752827594288,0.2886752827589504,0.28867528275949916,5.47607899309039e-12,5.049388265312243e-12,3.8402631329130115e-12,4.3122165292831986e-12
34560,0.2886752827591002,0.2886752827594297,0.28867528275894894,0.28867528275949916,5.472043767015733e-12,5.104026813890736e-12,3.870207645908825e-12,4.31587887452965e-12
34600,0.2886752827591004,0.2886752827594333,0.2886752827589503,0.28867528275950166,5.390923442402293e-12,5.217504314942195e-12,3.798351754758936e-12,4.433404411464523e-12
34640,0.28867528275909904,0.2886752827594353,0.2886752827589497,0.2886752827595024,5.390974278127495e-12,5.236148986424175e-12,3.7801526416519e-12,4.515086007142039e-12
34680,0.28867528275909593,0.2886752827594353,0.28867528275894744,0.2886752827595014,5.500275097274527e-12,5.157211680608274e-12,3.882946842969816e-12,4.469422041503819e-12
34720,0.2886752827590942,0.288675282759437,0.28867528275894694,0.28867528275950205,5.5720728491968255e-12,5.132666331895315e-12,3.980877505598547e-12,4.411830041679661e-12
34760,0.28867528275909393,0.2886752827594403,0.28867528275894794,0.288675282759504,5.525708621162292e-12,5.2203589630485984e-12,3.966021134490739e-12,4.466946525462168e-12
34800,0.28867528275909093,0.288675282759441,0.288675282758946,0.2886752827595028,5.453720332204843e-12,5.3072020967461544e-12,3.898727374087779e-12,4.597887495068413e-12
34840,0.28867528275908777,0.28867528275944115,0.2886752827589439,0.28867528275950183,5.497681289826821e-12,5.27728171600033e-12,3.933949061163742e-12,4.631539557344007e-12
34880,0.28867528275908455,0.28867528275944127,0.2886752827589419,0.28867528275950083,5.603385505539821e-12,5.198831966521373e-12,4.0563620725237786e-12,4.566655707723613e-12
34920,0.28867528275908133,0.2886752827594416,0.28867528275894017,0.28867528275949983,5.62851122086487e-12,5.211139549802189e-12,4.116931044026938e-12,4.5482032558895815e-12
34960,0.2886752827590763,0.2886752827594398,0.28867528275893634,0.288675282759497,5.5555769561956255e-12,5.312115833376878e-12,4.067328314024478e-12,4.647444853812726e-12
35000,0.2886752827590744,0.28867528275944115,0.28867528275893545,0.2886752827594971,5.528011926184096e-12,5.353707639650149e-12,4.033581712047469e-12,4.738895359438378e-12
35040,0.28867528275907345,0.2886752827594432,0.28867528275893517,0.28867528275949805,5.605239347040516e-12,5.297967183592721e-12,4.1089774042073785e-12,4.724503140850867e-12
35080,0.2886752827590706,0.2886752827594433,0.2886752827589331,0.28867528275949694,5.6909725661351104e-12,5.247815700319894e-12,4.2083335338316395e-12,4.667890625273944e-12
35120,0.28867528275906795,0.28867528275944376,0.2886752827589313,0.2886752827594962,5.681851384359494e-12,5.2998286535802744e-12,4.222292597414776e-12,4.693334218480482e-12
35160,0.2886752827590648,0.2886752827594437,0.28867528275892884,0.2886752827594949,5.6126594143035e-12,5.393021284434347e-12,4.162755119430301e-12,4.8058684585230415e-12
35200,0.2886752827590628,0.28867528275944476,0.28867528275892734,0.2886752827594943,5.616895078421566e-12,5.3998347644277104e-12,4.159624776815274e-12,4.872056994964248e-12
35240,0.28867528275906285,0.2886752827594476,0.2886752827589276,0.2886752827594957,5.716647230958512e-12,5.326368195827387e-12,4.255457111403401e-12,4.833451898539408e-12
35280,0.2886752827590605,0.2886752827594481,0.28867528275892523,0.2886752827594946,5.786767327298832e-12,5.299589337075842e-12,4.343293773071209e-12,4.789336421313324e-12
35320,0.2886752827590596,0.28867528275945,0.2886752827589246,0.2886752827594955,5.737939825907633e-12,5.388494813688587e-12,4.313212853495281e-12,4.860172501947202e-12
35360,0.2886752827590587,0.2886752827594516,0.28867528275892385,0.28867528275949605,5.680987978069224e-12,5.466340008964432e-12,4.254600671575655e-12,4.972042974967847e-12
35400,0.28867528275905574,0.2886752827594513,0.2886752827589208,0.2886752827594946,5.731225842113245e-12,5.43913698522807e-12,4.293225632102446e-12,5.000030618073762e-12
35440,0.2886752827590531,0.2886752827594513,0.2886752827589182,0.2886752827594934,5.836543404866021e-12,5.367144841921368e-12,4.4046312051925765e-12,4.942777442896079e-12
35480,0.2886752827590514,0.2886752827594518,0.2886752827589166,0.2886752827594935,5.8596495252365455e-12,5.3909784494695006e-12,4.444246130604026e-12,4.932003826152682e-12
35520,0.2886752827590484,0.2886752827594513,0.2886752827589138,0.2886752827594925,5.797957506935631e-12,5.4914498718201436e-12,4.3914154470214624e-12,5.026235578172456e-12
35560,0.2886752827590483,0.2886752827594531,0.28867528275891363,0.28867528275949395,5.772216832817362e-12,5.543484758561031e-12,4.355286738489232e-12,5.107939390272867e-12
35600,0.288675282759047,0.28867528275945414,0.28867528275891247,0.28867528275949444,5.8557271167688155e-12,5.491610950428712e-12,4.423809744798027e-12,5.0886316359814935e-12
35640,0.28867528275904447,0.288675282759454,0.28867528275890975,0.28867528275949345,5.949708046616485e-12,5.439390125562367e-12,4.5293819964346195e-12,5.031463833644124e-12
35680,0.28867528275904386,0.2886752827594554,0.28867528275890914,0.2886752827594945,5.941203617686515e-12,5.497217044233065e-12,4.536061481574811e-12,5.05520753436537e-12
35720,0.2886752827590415,0.2886752827594552,0.2886752827589069,0.2886752827594942,5.871179383134369e-12,5.599402957584558e-12,4.468920831053067e-12,5.165680934811766e-12
35760,0.2886752827590406,0.2886752827594561,0.28867528275890586,0.2886752827594952,5.880419033742768e-12,5.616196479616716e-12,4.4660195843672014e-12,5.2217768133212265e-12
35800,0.28867528275904153,0.28867528275945914,0.2886752827589068,0.2886752827594979,5.980668065254381e-12,5.551613289834605e-12,4.563383438042556e-12,5.173716989563548e-12
35840,0.28867528275904064,0.28867528275946003,0.288675282758906,0.28867528275949916,6.0443783903321505e-12,5.535513003187171e-12,4.641455287493782e-12,5.127036440631839e-12
35880,0.2886752827590408,0.2886752827594615,0.2886752827589062,0.28867528275950116,5.999718354047041e-12,5.628285347244201e-12,4.60194240091101e-12,5.1824506382635596e-12
35920,0.2886752827590398,0.288675282759462,0.2886752827589053,0.288675282759502,5.948937876997667e-12,5.70958659015517e-12,4.539644588881185e-12,5.274833573011733e-12
35960,0.2886752827590375,0.28867528275946136,0.2886752827589031,0.28867528275950105,5.997375919332475e-12,5.682385504542379e-12,4.575394302302759e-12,5.280196966593146e-12
36000,0.28867528275903576,0.2886752827594617,0.2886752827589017,0.28867528275950094,6.092675454322991e-12,5.618884753873743e-12,4.674497510064302e-12,5.2142569795893135e-12
36040,0.2886752827590348,0.2886752827594625,0.2886752827589008,0.28867528275950144,6.112333707054951e-12,5.644116726625667e-12,4.704294519513553e-12,5.2061137959041365e-12
36080,0.288675282759033,0.28867528275946286,0.28867528275889937,0.2886752827595011,6.047420621559752e-12,5.734668109289625e-12,4.651622957042648e-12,5.295236494721259e-12
36120,0.2886752827590306,0.288675282759462,0.2886752827588973,0.2886752827595003,6.0192365359099954e-12,5.773621638528786e-12,4.6201741727721745e-12,5.372212981070073e-12
36160,0.28867528275902693,0.28867528275946036,0.28867528275889404,0.2886752827594983,6.0933496457141946e-12,5.716572335503849e-12,4.69454175292764e-12,5.346061867878117e-12
36200,0.2886752827590262,0.2886752827594612,0.2886752827588934,0.2886752827594991,6.177602248662928e-12,5.6698004417482265e-12,4.785084677028606e-12,5.28098434681281e-12
36240,0.28867528275902565,0.28867528275946225,0.2886752827588929,0.2886752827595002,6.1679460398756905e-12,5.7299184685156e-12,4.781225519592538e-12,5.297787710188623e-12
36280,0.2886752827590232,0.28867528275946147,0.28867528275889054,0.28867528275949933,6.096112055248643e-12,5.832156787484199e-12,4.7114241028096075e-12,5.40054410418699e-12
36320,0.28867528275902343,0.2886752827594633,0.28867528275889104,0.2886752827595012,6.1002757837331786e-12,5.8453967915078874e-12,4.7047163350603815e-12,5.449783116238031e-12
36360,0.288675282759021,0.2886752827594627,0.288675282758889,0.2886752827595004,6.20068971672048e-12,5.770549207460461e-12,4.800772550316252e-12,5.395346335456422e-12
36400,0.28867528275902066,0.28867528275946436,0.2886752827588891,0.28867528275950183,6.267161117963042e-12,5.743899365250649e-12,4.881328747490257e-12,5.337910809486699e-12
36440,0.28867528275901966,0.2886752827594649,0.28867528275888826,0.2886752827595024,6.220106490150601e-12,5.831752791789781e-12,4.842441853271679e-12,5.396057325956645e-12
36480,0.2886752827590197,0.2886752827594666,0.2886752827588887,0.2886752827595041,6.156239275089433e-12,5.918554904211913e-12,4.775522551969863e-12,5.497447066536641e-12
36520,0.2886752827590202,0.288675282759469,0.28867528275888976,0.28867528275950666,6.2021336387093676e-12,5.894420152037498e-12,4.813042967030989e-12,5.5075485284365896e-12
36560,0.28867528275901866,0.28867528275946985,0.2886752827588884,0.2886752827595066,6.304349936483702e-12,5.817785671467905e-12,4.9282555717131176e-12,5.444990501107546e-12
36600,0.28867528275901844,0.2886752827594714,0.28867528275888843,0.2886752827595079,6.327047827793528e-12,5.831958517619737e-12,4.9670096771176786e-12,5.427810741148042e-12
36640,0.28867528275901694,0.288675282759472,0.2886752827588874,0.2886752827595081,6.256495824127451e-12,5.930460313155572e-12,4.90555471435414e-12,5.522678518368333e-12
36680,0.2886752827590149,0.28867528275947135,0.28867528275888515,0.2886752827595071,6.224258916626781e-12,5.975268723674944e-12,4.8674701558941225e-12,5.603274150622145e-12
36720,0.2886752827590146,0.2886752827594724,0.28867528275888465,0.28867528275950816,6.297957752400465e-12,5.9241055258148825e-12,4.9337191315555615e-12,5.577944750448602e-12
36760,0.28867528275901394,0.28867528275947324,0.28867528275888404,0.2886752827595089,6.3843211006970506e-12,5.872579017109547e-12,5.0236419591414255e-12,5.510124387775739e-12
36800,0.2886752827590135,0.2886752827594739,0.2886752827588834,0.28867528275950993,6.372044715541629e-12,5.9324535843866496e-12,5.0157104076371725e-12,5.531857302414346e-12
36840,0.2886752827590122,0.288675282759474,0.2886752827588818,0.28867528275950993,6.309725524704518e-12,6.022729261920789e-12,4.951965472308489e-12,5.625340908400833e-12
36880,0.28867528275901105,0.28867528275947424,0.28867528275888116,0.28867528275951043,6.308495500817171e-12,6.037849447580569e-12,4.946997409485761e-12,5.666060860636786e-12
36920,0.2886752827590108,0.2886752827594754,0.28867528275888116,0.2886752827595115,6.394957025564584e-12,5.965535495659454e-12,5.037426355728145e-12,5.617837731003237e-12
36960,0.2886752827590132,0.28867528275947907,0.2886752827588836,0.2886752827595152,6.450199207731184e-12,5.946064757417925e-12,5.097023095464492e-12,5.57186907853129e-12
37000,0.2886752827590145,0.28867528275948157,0.2886752827588848,0.28867528275951754,6.409683764461811e-12,6.01967644842822e-12,5.059721640148271e-12,5.623218549845312e-12
37040,0.2886752827590153,0.28867528275948323,0.2886752827588854,0.28867528275951904,6.3544632784631134e-12,6.092186861279954e-12,4.995447775260798e-12,5.708512477218087e-12
37080,0.2886752827590151,0.2886752827594842,0.28867528275888527,0.28867528275951987,6.388201540969858e-12,6.066903252414377e-12,5.021359931469757e-12,5.717973341405752e-12
37120,0.28867528275901494,0.2886752827594853,0.28867528275888515,0.2886752827595208,6.483574416890506e-12,5.9940629486588556e-12,5.117605121778729e-12,5.6468409978877345e-12
37160,0.2886752827590163,0.28867528275948795,0.28867528275888654,0.2886752827595232,6.5095007103019954e-12,6.001817974574214e-12,5.153619720236507e-12,5.62421271564643e-12
37200,0.288675282759015,0.28867528275948795,0.28867528275888554,0.2886752827595231,6.442760479937914e-12,6.093302229510177e-12,5.092942665090583e-12,5.70280220320849e-12
37240,0.28867528275901755,0.28867528275949167,0.28867528275888804,0.28867528275952675,6.405529216398666e-12,6.146976388667732e-12,5.044528798556996e-12,5.777049035428867e-12
37280,0.2886752827590173,0.2886752827594927,0.2886752827588879,0.28867528275952736,6.468539937396011e-12,6.096510139496376e-12,5.10089424486631e-12,5.758058913269217e-12
37320,0.28867528275901827,0.2886752827594952,0.28867528275888893,0.28867528275952953,6.552745220339689e-12,6.0430026164492425e-12,5.186756748970685e-12,5.69133150690078e-12
37360,0.28867528275901816,0.2886752827594963,0.2886752827588893,0.28867528275953047,6.547109838882122e-12,6.079010949274139e-12,5.190137535281796e-12,5.696084310843641e-12
37400,0.2886752827590175,0.28867528275949705,0.2886752827588886,0.28867528275953097,6.480889408515084e-12,6.1698061468808515e-12,5.1219972447247164e-12,5.784515375444434e-12
37440,0.2886752827590167,0.2886752827594979,0.28867528275888826,0.2886752827595314,6.472191691541612e-12,6.187084563487012e-12,5.1096933011691484e-12,5.833155394363626e-12
37480,0.28867528275901694,0.2886752827594993,0.2886752827588887,0.28867528275953236,6.552559733447424e-12,6.11923092089283e-12,5.188253415289648e-12,5.78298323479716e-12
37520,0.28867528275901605,0.28867528275949983,0.2886752827588881,0.28867528275953236,6.608420812559079e-12,6.090791683393532e-12,5.247925014675573e-12,5.7352917810656045e-12
37560,0.2886752827590144,0.2886752827594999,0.28867528275888693,0.2886752827595316,6.5736212238421615e-12,6.150302371231479e-12,5.220581343456983e-12,5.779684205554908e-12
37600,0.28867528275901394,0.2886752827595011,0.2886752827588867,0.28867528275953214,6.516642851131782e-12,6.217648463738133e-12,5.167467522338827e-12,5.861941700684389e-12
37640,0.28867528275901105,0.2886752827595003,0.2886752827588843,0.28867528275953,6.535074833152961e-12,6.1969978915637376e-12,5.1899303711093985e-12,5.89144998709603e-12
37680,0.2886752827590107,0.2886752827595016,0.2886752827588845,0.28867528275953075,6.619664866940241e-12,6.128289153560971e-12,5.277636782367697e-12,5.835745636759303e-12
37720,0.2886752827590096,0.28867528275950144,0.2886752827588833,0.2886752827595305,6.656339131735527e-12,6.125707856417043e-12,5.317970449713475e-12,5.804483959135863e-12
37760,0.2886752827590074,0.2886752827595008,0.28867528275888116,0.288675282759529,6.592008777256044e-12,6.2108244758007235e-12,5.258560638693175e-12,5.883280208602123e-12
37800,0.28867528275900545,0.2886752827595002,0.2886752827588794,0.28867528275952764,6.543221070008065e-12,6.260795491993681e-12,5.207778036865089e-12,5.967282833504546e-12
37840,0.28867528275900595,0.2886752827595022,0.2886752827588797,0.28867528275952864,6.601833496975229e-12,6.2032932161406846e-12,5.2634519614000445e-12,5.955476985796933e-12
37880,0.2886752827590063,0.2886752827595038,0.28867528275888027,0.28867528275952975,6.690893334681259e-12,6.1330528907265844e-12,5.360003721660528e-12,5.880461139106832e-12
37920,0.28867528275900467,0.28867528275950344,0.28867528275887844,0.28867528275952864,6.685635988006537e-12,6.161792993640394e-12,5.364525145414052e-12,5.892675697299142e-12
37960,0.2886752827590036,0.28867528275950344,0.28867528275887744,0.28867528275952825,6.608935338745723e-12,6.255590298020336e-12,5.290137028027288e-12,5.985033461865766e-12
38000,0.2886752827590034,0.2886752827595043,0.2886752827588771,0.2886752827595288,6.592654161726254e-12,6.2762126543986665e-12,5.264323130222476e-12,6.042643048849504e-12
38040,0.2886752827590044,0.28867528275950605,0.2886752827588775,0.28867528275953014,6.685010716483562e-12,6.20055453909094e-12,5.346198575630301e-12,5.984272240691643e-12
38080,0.28867528275900434,0.2886752827595071,0.28867528275887683,0.2886752827595306,6.758632351225475e-12,6.1570263619412266e-12,5.422288913251547e-12,5.9262283291182905e-12
38120,0.2886752827590042,0.2886752827595079,0.288675282758876,0.2886752827595309,6.7109411423580006e-12,6.2404454189304244e-12,5.371851431636262e-12,5.983778631324422e-12
38160,0.28867528275900495,0.2886752827595097,0.2886752827588762,0.2886752827595319,6.64623957113833e-12,6.31621293643642e-12,5.298779824640556e-12,6.082561014628183e-12
38200,0.28867528275900745,0.2886752827595133,0.2886752827588784,0.28867528275953486,6.683007884064318e-12,6.29068990610356e-12,5.320884189486088e-12,6.089939914860314e-12
38240,0.2886752827590088,0.28867528275951565,0.28867528275887944,0.28867528275953686,6.7769762561556745e-12,6.216868997999764e-12,5.411584233395434e-12,6.021654816243573e-12
38280,0.2886752827590089,0.28867528275951726,0.28867528275887977,0.2886752827595381,6.806924388742376e-12,6.222676298155995e-12,5.4467319537055745e-12,5.997933137935036e-12
38320,0.2886752827590106,0.2886752827595202,0.28867528275888144,0.28867528275954063,6.738127353946135e-12,6.3138109669332295e-12,5.380648905778024e-12,6.082048572106059e-12
38360,0.2886752827590122,0.2886752827595226,0.28867528275888255,0.2886752827595427,6.707985053387477e-12,6.358717722983484e-12,5.337114702092146e-12,6.149329411458318e-12
38400,0.2886752827590135,0.28867528275952525,0.2886752827588839,0.28867528275954496,6.7768751217756254e-12,6.3062466062352254e-12,5.396797847617932e-12,6.119988707994269e-12
38440,0.28867528275901416,0.2886752827595271,0.28867528275888454,0.2886752827595464,6.863155429938763e-12,6.252545942339754e-12,5.4785468597660365e-12,6.0509689139811285e-12
38480,0.2886752827590164,0.2886752827595305,0.28867528275888704,0.28867528275954957,6.85054138580748e-12,6.297443376802755e-12,5.46912546898021e-12,6.061026626193594e-12
38520,0.28867528275901544,0.28867528275953097,0.28867528275888626,0.28867528275954935,6.7689586957925324e-12,6.395849769895937e-12,5.383641540327342e-12,6.1632296098922315e-12
38560,0.28867528275901444,0.2886752827595318,0.28867528275888593,0.2886752827595491,6.765842438390974e-12,6.400671830614097e-12,5.376643333538085e-12,6.207474789876322e-12
38600,0.2886752827590135,0.28867528275953264,0.28867528275888515,0.28867528275954873,6.862953153891119e-12,6.31717578033125e-12,5.470466845740233e-12,6.147520793777755e-12
38640,0.2886752827590136,0.2886752827595348,0.28867528275888626,0.28867528275955,6.928459361421171e-12,6.2767663633790034e-12,5.543927801623743e-12,6.0892507006416164e-12
38680,0.28867528275901244,0.288675282759536,0.28867528275888604,0.28867528275954996,6.87914744266665e-12,6.353903321287003e-12,5.50475331815241e-12,6.1456277312037704e-12
38720,0.2886752827590124,0.2886752827595379,0.288675282758887,0.2886752827595509,6.801589884900199e-12,6.437333815764751e-12,5.432772163746862e-12,6.250744761639103e-12
38760,0.28867528275901094,0.28867528275953913,0.2886752827588862,0.2886752827595501,6.83200841071182e-12,6.406778733760379e-12,5.467137842595308e-12,6.269340728241515e-12
38800,0.2886752827590091,0.28867528275953974,0.28867528275888554,0.28867528275954957,6.934536553465757e-12,6.318878429892591e-12,5.580087696203076e-12,6.191569195095388e-12
38840,0.28867528275900806,0.2886752827595412,0.2886752827588855,0.28867528275954946,6.960299428965507e-12,6.319012100310778e-12,5.61792407347106e-12,6.174148517421969e-12
38880,0.28867528275900606,0.28867528275954135,0.28867528275888443,0.28867528275954824,6.879642249649534e-12,6.417837526117971e-12,5.5430236082033125e-12,6.271863237593973e-12
38920,0.28867528275900595,0.28867528275954396,0.28867528275888527,0.28867528275954896,6.833533593324174e-12,6.458661649280609e-12,5.503340443737443e-12,6.358494316153472e-12
38960,0.28867528275900706,0.2886752827595478,0.2886752827588874,0.2886752827595506,6.909457007820838e-12,6.378159120653636e-12,5.59084119841738e-12,6.325662834413421e-12
39000,0.28867528275900756,0.288675282759551,0.2886752827588893,0.2886752827595523,6.997017478611571e-12,6.3068752625202174e-12,5.690406021393075e-12,6.251956576283331e-12
39040,0.28867528275900695,0.2886752827595529,0.2886752827588896,0.2886752827595521,6.975059508918679e-12,6.353204703691781e-12,5.676595514719399e-12,6.28705302952197e-12
39080,0.28867528275900517,0.2886752827595535,0.2886752827588889,0.28867528275955134,6.87944661071433e-12,6.455014894909221e-12,5.592578948371298e-12,6.4076522687052676e-12
39120,0.28867528275900145,0.2886752827595526,0.2886752827588864,0.2886752827595486,6.873906419987379e-12,6.453287570907935e-12,5.602343265434709e-12,6.455488691269969e-12
39160,0.2886752827589988,0.28867528275955295,0.28867528275888515,0.28867528275954707,6.970617566339204e-12,6.3593468458033635e-12,5.710151768525419e-12,6.3921942567123026e-12
39200,0.28867528275899745,0.2886752827595541,0.2886752827588848,0.28867528275954624,7.035798550705664e-12,6.3150287958710715e-12,5.7833456214217474e-12,6.345434742725006e-12
39240,0.288675282758996,0.28867528275955545,0.2886752827588844,0.2886752827595457,6.977582841835295e-12,6.398211393791693e-12,5.729542273929136e-12,6.42207328689313e-12
39280,0.28867528275899457,0.28867528275955673,0.2886752827588843,0.28867528275954507,6.901248183353856e-12,6.475731793105937e-12,5.663744790081424e-12,6.5268440676502495e-12
39320,0.2886752827589946,0.28867528275955967,0.2886752827588854,0.28867528275954574,6.942164148219584e-12,6.432174510478099e-12,5.7142708873148256e-12,6.528352698139282e-12
39360,0.28867528275899174,0.28867528275956006,0.2886752827588838,0.2886752827595436,7.045279666739576e-12,6.337916729978655e-12,5.830686302372254e-12,6.454806037791325e-12
39400,0.2886752827589906,0.28867528275956256,0.2886752827588843,0.2886752827595435,7.063129914582476e-12,6.341445032541038e-12,5.865308317483128e-12,6.459800991574085e-12
39440,0.28867528275898907,0.288675282759564,0.28867528275888416,0.28867528275954285,6.979055088673079e-12,6.4360214705829435e-12,5.7947431834805115e-12,6.57036140198189e-12
39480,0.2886752827589901,0.28867528275956816,0.2886752827588865,0.28867528275954485,6.9383208144100904e-12,6.469690187896312e-12,5.7744628825585366e-12,6.650753374489134e-12
39520,0.2886752827589878,0.28867528275956933,0.28867528275888604,0.2886752827595438,7.023463077280192e-12,6.3842322483468135e-12,5.882207514304202e-12,6.60411260196236e-12
39560,0.2886752827589862,0.2886752827595707,0.28867528275888593,0.2886752827595431,7.1092596638785415e-12,6.316435477629057e-12,5.975840437379671e-12,6.537802440369044e-12
