case_id,candidate_kind,epsilon,phi_over_pi,s0,stability_gain,pre_steps,C_mode,S_start,Q_start,C_sign_start,g_D,D_gain,baseline_outcome,baseline_phase_after,baseline_S_mean_after,D_outcome,phase_after_D,S_mean_after_D,S_amp_after_D,Q_max_error_after_D,D_selected,D_induced_selection
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.075,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9677926705721094,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.0775,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9703053069316823,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.08,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9725450880433377,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.0825,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9745507580047117,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.085,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9763542431584741,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.0875,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9779820820169552,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.09,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.979456507986198,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.095,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9820173294497035,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.1,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9841557721757919,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.12,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.98994794664769,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.15,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9943522300091483,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.2,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9974665558537763,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.3,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9993552455466741,0.0,4.440892098500626e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.5,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9999946542329295,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,0.75,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9999999999989999,0.0,4.440892098500626e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,2,record_only,0.019984002133219436,1.0,gray,1.0,1.0,unresolved,unstable_or_drifting,-0.019746785550474877,white_selected,natural_selection,0.9999999999989999,0.0,4.440892098500626e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.0,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,-0.019679391487339656,0.0,4.440892098500626e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.005,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,-0.9189365716737223,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.01,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,-0.047081906308158394,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.015,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,natural_selection,0.9921942361085619,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.02,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,-0.8328158503047701,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.0225,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,-0.07059445087826159,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.025,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,natural_selection,0.9529157147928659,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.0275,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,-0.7075816868861474,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.03,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,0.5917138442407306,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.0325,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,-0.6632962250136252,0.0,8.881784197001252e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.035,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,0.8793043805869533,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.0375,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,0.78461273315113,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.04,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,0.7656436636410124,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.045,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,0.8682777835698523,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.05,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,0.90610597259686,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.055,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,0.9284087819503876,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.06,unresolved,unstable_or_drifting,-0.019679391487339656,unresolved,unstable_or_drifting,0.9432789745875754,0.0,4.440892098500626e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.065,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9538703449625697,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.07,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9617475645760286,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.0725,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.964959699772018,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.075,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9677926705721093,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.0775,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9703053069316823,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.08,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9725450880433377,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.0825,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9745507580047117,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.085,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9763542431584745,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.0875,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9779820820169552,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.09,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.979456507986198,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.095,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9820173294497038,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.1,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9841557721757919,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.12,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.98994794664769,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.15,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9943522300091483,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.2,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9974665558537763,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.3,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9993552455466741,0.0,4.440892098500626e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.5,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9999946542329295,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,0.75,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9999999999989999,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,3,record_only,0.01996401079870408,1.0,gray,1.0,1.0,unresolved,unstable_or_drifting,-0.019679391487339656,white_selected,natural_selection,0.9999999999989999,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.0,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,-0.019604125929997936,0.0,4.440892098500626e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.005,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,-0.9234761789626396,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.01,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,-0.06836088349129393,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.015,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,natural_selection,0.9896398846000064,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.02,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,-0.8263192264966257,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.0225,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,-0.09445778285922118,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.025,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,0.9485662788676849,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.0275,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,-0.7024656829519071,0.0,8.881784197001252e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.03,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,0.5862453760191428,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.0325,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,-0.6599052095366784,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.035,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,0.8761495839138309,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.0375,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,0.78269034388328,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.04,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,0.7656436512412281,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.045,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,0.8682777835698503,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.05,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,0.90610597259686,0.0,8.881784197001252e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.055,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,0.9284087819503875,0.0,4.440892098500626e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.06,unresolved,unstable_or_drifting,-0.019604125929997936,unresolved,unstable_or_drifting,0.9432789745875745,0.0,6.661338147750939e-16,False,False
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.065,unresolved,unstable_or_drifting,-0.019604125929997936,white_selected,natural_selection,0.9538703449625697,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.07,unresolved,unstable_or_drifting,-0.019604125929997936,white_selected,natural_selection,0.9617475645760286,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.0725,unresolved,unstable_or_drifting,-0.019604125929997936,white_selected,natural_selection,0.964959699772018,0.0,6.661338147750939e-16,True,True
gray_metastable_0_eps0.01_phi0_s0.01_g0,gray_metastable,0.01,0.0,0.01,0.0,4,record_only,0.019936034126052434,1.0000000000000002,gray,1.0,0.075,unresolved,unstable_or_drifting,-0.019604125929997936,white_selected,natural_selection,0.9677926705721093,0.0,6.661338147750939e-16,True,True
