R0,x0,u0,attractor,final_R,final_x,final_u,first_entry_step
0.6912935223548057,-0.3352348993288592,-0.07783783783783783,R2,0.6883639025561479,-1.0,-4.071116925762866e-30,63
0.6913733807440674,-0.31711409395973167,-0.07783783783783783,R2,0.6883639025561479,-1.0,-3.3575163809237305e-30,63
0.6914532391333291,-0.29899328859060414,-0.07783783783783783,R2,0.6883639025561479,-1.0,-4.151027454060774e-30,63
0.6915330975225908,-0.2808724832214766,-0.07783783783783783,R2,0.6883639025561479,-1.0,-3.058155103605803e-30,63
0.6916129559118527,-0.2627516778523491,-0.07783783783783783,R2,0.6883639025561479,-1.0,-5.09535709952575e-30,64
0.6916928143011144,-0.24463087248322157,-0.07783783783783783,R2,0.6883639025561479,-1.0,-4.965416995755318e-30,64
0.6917726726903761,-0.22651006711409405,-0.07783783783783783,R2,0.6883639025561479,-1.0,-4.081585533637209e-30,64
0.6918525310796378,-0.20838926174496653,-0.07783783783783783,R2,0.6883639025561479,-1.0,-3.716605880895822e-30,64
0.6919323894688996,-0.190268456375839,-0.07783783783783783,R2,0.6883639025561479,-1.0,-6.0184167005494736e-30,65
0.6920122478581614,-0.17214765100671148,-0.07783783783783783,R2,0.6883639025561479,-1.0,-6.049328872475706e-30,65
0.6920921062474231,-0.15402684563758395,-0.07783783783783783,R2,0.6883639025561479,-1.0,-4.972985326262027e-30,65
0.6921719646366848,-0.13590604026845643,-0.07783783783783783,R2,0.6883639025561479,-1.0,-4.995441229917608e-30,65
0.6922518230259466,-0.1177852348993289,-0.07783783783783783,R2,0.6883639025561479,-1.0,-7.57160664828012e-30,66
0.6923316814152083,-0.09966442953020138,-0.07783783783783783,R2,0.6883639025561479,-1.0,-7.351150358641779e-30,66
0.6924115398044701,-0.08154362416107386,-0.07783783783783783,R2,0.6883639025561479,-1.0,-5.547338272927746e-30,66
0.6924913981937318,-0.06342281879194633,-0.07783783783783783,R2,0.6883639025561479,-1.0,-9.254320439583104e-30,67
0.6925712565829936,-0.04530201342281881,-0.07783783783783783,R2,0.6883639025561479,-1.0,-9.183208833266025e-30,67
0.6926511149722553,-0.027181208053691286,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.1255693447070044e-29,68
0.692730973361517,-0.009060402684563762,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.1189537002588406e-29,68
0.6928108317507788,0.009060402684563762,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.3393676352141625e-29,69
0.6928906901400406,0.027181208053691286,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.6725117904010395e-29,70
0.6929705485293023,0.04530201342281881,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.2225494307031961e-29,70
0.693050406918564,0.06342281879194633,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.0286427360494742e-29,71
0.6931302653078257,0.08154362416107386,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.037485460735406e-29,72
0.6932101236970876,0.09966442953020138,-0.07783783783783783,R2,0.6883639025561479,-1.0,-2.9517423861113287e-29,74
0.6932899820863493,0.11778523489932868,-0.07783783783783783,R2,0.6883639025561479,-1.0,-5.350731262396542e-29,76
0.693369840475611,0.1359060402684562,-0.07783783783783783,R2,0.6883639025561479,-1.0,-1.2081020240738028e-28,80
0.6934496988648727,0.15402684563758373,-0.07783783783783783,R1,0.697177902556148,1.0,2.270612453558169e-28,84
0.6935295572541345,0.17214765100671126,-0.07783783783783783,R1,0.697177902556148,1.0,5.559327868847046e-29,77
0.6936094156433963,0.19026845637583878,-0.07783783783783783,R1,0.697177902556148,1.0,3.0832843445179763e-29,75
0.693689274032658,0.2083892617449663,-0.07783783783783783,R1,0.697177902556148,1.0,2.5584676662185975e-29,73
0.6937691324219197,0.22651006711409383,-0.07783783783783783,R1,0.697177902556148,1.0,2.0959266182588573e-29,72
0.6938489908111815,0.24463087248322135,-0.07783783783783783,R1,0.697177902556148,1.0,1.717920102429257e-29,71
0.6939288492004432,0.2627516778523489,-0.07783783783783783,R1,0.697177902556148,1.0,1.0321872392575033e-29,70
0.694008707589705,0.2808724832214764,-0.07783783783783783,R1,0.697177902556148,1.0,1.1618140533512779e-29,69
0.6940885659789667,0.2989932885906039,-0.07783783783783783,R1,0.697177902556148,1.0,6.609790467458791e-30,69
0.6941684243682285,0.31711409395973145,-0.07783783783783783,R1,0.697177902556148,1.0,9.314492298099655e-30,68
0.6942482827574902,0.33523489932885897,-0.07783783783783783,R1,0.697177902556148,1.0,5.628468271002673e-30,68
0.6943281411467519,0.3533557046979865,-0.07783783783783783,R1,0.697177902556148,1.0,6.836654702038941e-30,67
0.6944079995360137,0.371476510067114,-0.07783783783783783,R1,0.697177902556148,1.0,5.63115159983464e-30,67
0.6944878579252755,0.38959731543624154,-0.07783783783783783,R1,0.697177902556148,1.0,5.632384759763952e-30,67
0.6945677163145372,0.40771812080536907,-0.07783783783783783,R1,0.697177902556148,1.0,6.2828283957206905e-30,66
