kernel,kernel_kind,protocol,protocol_kind,step,particle,C_memory,actual_Ra,signed_target_Ra,sign_normalizer,injected_weight_lag_0,expected_coefficient_lag_0,injected_weight_lag_1,expected_coefficient_lag_1,injected_weight_lag_2,expected_coefficient_lag_2,injected_weight_lag_3,expected_coefficient_lag_3,injected_weight_lag_4,expected_coefficient_lag_4,injected_weight_lag_5,expected_coefficient_lag_5,injected_weight_lag_6,expected_coefficient_lag_6,injected_weight_lag_7,expected_coefficient_lag_7,injected_weight_lag_8,expected_coefficient_lag_8,delta_C_lag_0,delta_C_lag_1,delta_C_lag_2,delta_C_lag_3,delta_C_lag_4,delta_C_lag_5,delta_C_lag_6,delta_C_lag_7,delta_C_lag_8,C_level,C_integral,delayed_delta_tail,delta_tail_including_current,Q_raw_abs_proxy,Q_recovery_abs_tail_proxy,Q_recovery_signed_tail_proxy
lag1_dominant,one_step_delay,ramp_duration_8,ramp,66,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00022230000000000006,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,66,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00022230000000000006,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,67,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00022610000000000007,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,67,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00022610000000000007,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,68,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00022990000000000009,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,68,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00022990000000000009,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,69,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002337000000000001,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,69,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002337000000000001,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,70,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002375000000000001,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,70,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002375000000000001,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,71,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00024130000000000004,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,71,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00024130000000000004,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,72,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00024510000000000005,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,72,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00024510000000000005,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,73,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00024890000000000003,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,73,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00024890000000000003,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,74,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002527,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,74,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002527,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,75,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002565,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,75,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002565,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,76,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002603,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,76,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002603,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,77,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00026409999999999997,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,77,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00026409999999999997,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,78,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00026789999999999995,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,78,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00026789999999999995,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,79,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00027170000000000004,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,79,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00027170000000000004,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,80,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00027550000000000003,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,80,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00027550000000000003,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,81,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002793,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,81,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002793,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,82,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002831,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,82,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002831,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,83,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002869,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,83,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0002869,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,84,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00029069999999999996,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,84,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00029069999999999996,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,85,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00029449999999999995,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,85,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00029449999999999995,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,86,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00029829999999999993,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,86,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00029829999999999993,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,87,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0003021,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,87,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0003021,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,88,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0003059,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,88,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0003059,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,89,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0003097,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,89,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0003097,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,90,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0003135,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,90,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0003135,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,91,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00031729999999999996,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,91,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00031729999999999996,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,92,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00032109999999999994,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,92,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00032109999999999994,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,93,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00032489999999999993,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,93,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.00032489999999999993,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,94,A,3.8e-06,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0003286999999999999,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_8,ramp,94,B,3.8e-06,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-06,0.0003286999999999999,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_24,ramp,1,A,0.0,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_24,ramp,1,B,0.0,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_24,ramp,2,A,0.0,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_24,ramp,2,B,0.0,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_24,ramp,3,A,0.0,0.0,0.0,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_24,ramp,3,B,0.0,-0.0,0.0,-1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lag1_dominant,one_step_delay,ramp_duration_24,ramp,4,A,0.0,2.413617886178862e-11,2.413617886178862e-11,1.0,0.25,0.0001524390243902439,0.75,0.0004573170731707317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333333333333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333333333333e-07,1.5833333333333333e-10,0.0,0.0
