phase,case,step,particle,gauge,chi_read,delta_chi_read,R_read,C_memory,distance_AB_abs,reembedded,delta_chi_gauge_offset,phase_bias,gain
R1,C_reference_minus,39,B,g_chi_minus,0.2495,-2e-08,1.5625,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,39,B,g_phase_plus,0.25,-1.9999999998902216e-08,1.5625,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,39,B,g_phase_minus,0.25,-2.000000000129634e-08,1.5625,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,39,B,g_gain_high,0.25,-2e-08,1.875,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,39,B,g_gain_low,0.25,-2e-08,1.25,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,40,A,g0,-0.25,-2e-08,1.0,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,40,A,g_chi_plus,-0.2495,-2e-08,1.0,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,40,A,g_chi_minus,-0.2505,-2e-08,1.0,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,40,A,g_phase_plus,-0.25,-1.9999999998902216e-08,1.0,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,40,A,g_phase_minus,-0.25,-2.000000000129634e-08,1.0,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,40,A,g_gain_high,-0.25,-2e-08,1.2,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,40,A,g_gain_low,-0.25,-2e-08,0.8,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,40,B,g0,0.25,-2e-08,1.5625,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,40,B,g_chi_plus,0.2505,-2e-08,1.5625,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,40,B,g_chi_minus,0.2495,-2e-08,1.5625,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,40,B,g_phase_plus,0.25,-1.9999999998902216e-08,1.5625,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,40,B,g_phase_minus,0.25,-2.000000000129634e-08,1.5625,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,40,B,g_gain_high,0.25,-2e-08,1.875,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,40,B,g_gain_low,0.25,-2e-08,1.25,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,41,A,g0,-0.25,-2e-08,1.0,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,41,A,g_chi_plus,-0.2495,-2e-08,1.0,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,41,A,g_chi_minus,-0.2505,-2e-08,1.0,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,41,A,g_phase_plus,-0.25,-1.9999999998902216e-08,1.0,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,41,A,g_phase_minus,-0.25,-2.000000000129634e-08,1.0,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,41,A,g_gain_high,-0.25,-2e-08,1.2,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,41,A,g_gain_low,-0.25,-2e-08,0.8,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,41,B,g0,0.25,-2e-08,1.5625,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,41,B,g_chi_plus,0.2505,-2e-08,1.5625,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,41,B,g_chi_minus,0.2495,-2e-08,1.5625,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,41,B,g_phase_plus,0.25,-1.9999999998902216e-08,1.5625,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,41,B,g_phase_minus,0.25,-2.000000000129634e-08,1.5625,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,41,B,g_gain_high,0.25,-2e-08,1.875,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,41,B,g_gain_low,0.25,-2e-08,1.25,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,42,A,g0,-0.25,-2e-08,1.0,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,42,A,g_chi_plus,-0.2495,-2e-08,1.0,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,42,A,g_chi_minus,-0.2505,-2e-08,1.0,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,42,A,g_phase_plus,-0.25,-1.9999999998902216e-08,1.0,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,42,A,g_phase_minus,-0.25,-2.000000000129634e-08,1.0,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,42,A,g_gain_high,-0.25,-2e-08,1.2,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,42,A,g_gain_low,-0.25,-2e-08,0.8,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,42,B,g0,0.25,-2e-08,1.5625,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,42,B,g_chi_plus,0.2505,-2e-08,1.5625,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,42,B,g_chi_minus,0.2495,-2e-08,1.5625,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,42,B,g_phase_plus,0.25,-1.9999999998902216e-08,1.5625,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,42,B,g_phase_minus,0.25,-2.000000000129634e-08,1.5625,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,42,B,g_gain_high,0.25,-2e-08,1.875,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,42,B,g_gain_low,0.25,-2e-08,1.25,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,43,A,g0,-0.25,-2e-08,1.0,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,43,A,g_chi_plus,-0.2495,-2e-08,1.0,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,43,A,g_chi_minus,-0.2505,-2e-08,1.0,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,43,A,g_phase_plus,-0.25,-1.9999999998902216e-08,1.0,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,43,A,g_phase_minus,-0.25,-2.000000000129634e-08,1.0,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,43,A,g_gain_high,-0.25,-2e-08,1.2,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,43,A,g_gain_low,-0.25,-2e-08,0.8,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,43,B,g0,0.25,-2e-08,1.5625,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,43,B,g_chi_plus,0.2505,-2e-08,1.5625,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,43,B,g_chi_minus,0.2495,-2e-08,1.5625,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,43,B,g_phase_plus,0.25,-1.9999999998902216e-08,1.5625,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,43,B,g_phase_minus,0.25,-2.000000000129634e-08,1.5625,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,43,B,g_gain_high,0.25,-2e-08,1.875,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,43,B,g_gain_low,0.25,-2e-08,1.25,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,44,A,g0,-0.25,-2e-08,1.0,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,44,A,g_chi_plus,-0.2495,-2e-08,1.0,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,44,A,g_chi_minus,-0.2505,-2e-08,1.0,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,44,A,g_phase_plus,-0.25,-1.9999999998902216e-08,1.0,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,44,A,g_phase_minus,-0.25,-2.000000000129634e-08,1.0,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,44,A,g_gain_high,-0.25,-2e-08,1.2,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,44,A,g_gain_low,-0.25,-2e-08,0.8,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,44,B,g0,0.25,-2e-08,1.5625,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,44,B,g_chi_plus,0.2505,-2e-08,1.5625,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,44,B,g_chi_minus,0.2495,-2e-08,1.5625,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,44,B,g_phase_plus,0.25,-1.9999999998902216e-08,1.5625,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,44,B,g_phase_minus,0.25,-2.000000000129634e-08,1.5625,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,44,B,g_gain_high,0.25,-2e-08,1.875,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,44,B,g_gain_low,0.25,-2e-08,1.25,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,45,A,g0,-0.25,-2e-08,1.0,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,45,A,g_chi_plus,-0.2495,-2e-08,1.0,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,45,A,g_chi_minus,-0.2505,-2e-08,1.0,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,45,A,g_phase_plus,-0.25,-1.9999999998902216e-08,1.0,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,45,A,g_phase_minus,-0.25,-2.000000000129634e-08,1.0,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,45,A,g_gain_high,-0.25,-2e-08,1.2,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,45,A,g_gain_low,-0.25,-2e-08,0.8,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,45,B,g0,0.25,-2e-08,1.5625,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,45,B,g_chi_plus,0.2505,-2e-08,1.5625,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,45,B,g_chi_minus,0.2495,-2e-08,1.5625,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,45,B,g_phase_plus,0.25,-1.9999999998902216e-08,1.5625,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,45,B,g_phase_minus,0.25,-2.000000000129634e-08,1.5625,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,45,B,g_gain_high,0.25,-2e-08,1.875,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,45,B,g_gain_low,0.25,-2e-08,1.25,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,46,A,g0,-0.25,-2e-08,1.0,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,46,A,g_chi_plus,-0.2495,-2e-08,1.0,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,46,A,g_chi_minus,-0.2505,-2e-08,1.0,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,46,A,g_phase_plus,-0.25,-1.9999999998902216e-08,1.0,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,46,A,g_phase_minus,-0.25,-2.000000000129634e-08,1.0,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,46,A,g_gain_high,-0.25,-2e-08,1.2,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,46,A,g_gain_low,-0.25,-2e-08,0.8,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,46,B,g0,0.25,-2e-08,1.5625,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,46,B,g_chi_plus,0.2505,-2e-08,1.5625,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,46,B,g_chi_minus,0.2495,-2e-08,1.5625,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,46,B,g_phase_plus,0.25,-1.9999999998902216e-08,1.5625,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,46,B,g_phase_minus,0.25,-2.000000000129634e-08,1.5625,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,46,B,g_gain_high,0.25,-2e-08,1.875,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,46,B,g_gain_low,0.25,-2e-08,1.25,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,47,A,g0,-0.25,-2e-08,1.0,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,47,A,g_chi_plus,-0.2495,-2e-08,1.0,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,47,A,g_chi_minus,-0.2505,-2e-08,1.0,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,47,A,g_phase_plus,-0.25,-1.9999999998902216e-08,1.0,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,47,A,g_phase_minus,-0.25,-2.000000000129634e-08,1.0,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,47,A,g_gain_high,-0.25,-2e-08,1.2,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,47,A,g_gain_low,-0.25,-2e-08,0.8,-2e-08,0.5,False,0.0,0.0,0.8
R1,C_reference_minus,47,B,g0,0.25,-2e-08,1.5625,-2e-08,0.5,False,0.0,0.0,1.0
R1,C_reference_minus,47,B,g_chi_plus,0.2505,-2e-08,1.5625,-2e-08,0.5,False,0.0005,0.0,1.0
R1,C_reference_minus,47,B,g_chi_minus,0.2495,-2e-08,1.5625,-2e-08,0.5,False,-0.0005,0.0,1.0
R1,C_reference_minus,47,B,g_phase_plus,0.25,-1.9999999998902216e-08,1.5625,-2e-08,0.5,False,0.0,0.11,1.0
R1,C_reference_minus,47,B,g_phase_minus,0.25,-2.000000000129634e-08,1.5625,-2e-08,0.5,False,0.0,-0.13,1.0
R1,C_reference_minus,47,B,g_gain_high,0.25,-2e-08,1.875,-2e-08,0.5,False,0.0,0.0,1.2
R1,C_reference_minus,47,B,g_gain_low,0.25,-2e-08,1.25,-2e-08,0.5,False,0.0,0.0,0.8
R2,C_pressure_repulsion,0,A,g0,-0.2500002338661164,-2.338661163922941e-07,1.0,3.835404308833624e-07,0.500000383540431,True,0.0,0.0,1.0
R2,C_pressure_repulsion,0,A,g_chi_plus,-0.24950023386611642,-2.338661163922941e-07,1.0,3.835404308833624e-07,0.500000383540431,True,0.0005,0.0,1.0
R2,C_pressure_repulsion,0,A,g_chi_minus,-0.2505002338661164,-2.338661163922941e-07,1.0,3.835404308833624e-07,0.500000383540431,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion,0,A,g_phase_plus,-0.2500002338661164,-2.3386611639119633e-07,1.0,3.835404308833624e-07,0.500000383540431,True,0.0,0.11,1.0
R2,C_pressure_repulsion,0,A,g_phase_minus,-0.2500002338661164,-2.3386611639359044e-07,1.0,3.835404308833624e-07,0.500000383540431,True,0.0,-0.13,1.0
R2,C_pressure_repulsion,0,A,g_gain_high,-0.2500002338661164,-2.338661163922941e-07,1.2,3.835404308833624e-07,0.500000383540431,True,0.0,0.0,1.2
R2,C_pressure_repulsion,0,A,g_gain_low,-0.2500002338661164,-2.338661163922941e-07,0.8,3.835404308833624e-07,0.500000383540431,True,0.0,0.0,0.8
R2,C_pressure_repulsion,0,B,g0,0.2500001496743145,1.4967431449106825e-07,1.5625,3.835404308833624e-07,0.500000383540431,True,0.0,0.0,1.0
R2,C_pressure_repulsion,0,B,g_chi_plus,0.2505001496743145,1.4967431449106825e-07,1.5625,3.835404308833624e-07,0.500000383540431,True,0.0005,0.0,1.0
R2,C_pressure_repulsion,0,B,g_chi_minus,0.2495001496743145,1.4967431449106825e-07,1.5625,3.835404308833624e-07,0.500000383540431,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion,0,B,g_phase_plus,0.2500001496743145,1.4967431449216603e-07,1.5625,3.835404308833624e-07,0.500000383540431,True,0.0,0.11,1.0
R2,C_pressure_repulsion,0,B,g_phase_minus,0.2500001496743145,1.4967431448977192e-07,1.5625,3.835404308833624e-07,0.500000383540431,True,0.0,-0.13,1.0
R2,C_pressure_repulsion,0,B,g_gain_high,0.2500001496743145,1.4967431449106825e-07,1.875,3.835404308833624e-07,0.500000383540431,True,0.0,0.0,1.2
R2,C_pressure_repulsion,0,B,g_gain_low,0.2500001496743145,1.4967431449106825e-07,1.25,3.835404308833624e-07,0.500000383540431,True,0.0,0.0,0.8
R2,C_pressure_repulsion,1,A,g0,-0.25000067821190175,-6.782119017270963e-07,1.0,7.287270879490754e-07,0.5000011122675189,True,0.0,0.0,1.0
R2,C_pressure_repulsion,1,A,g_chi_plus,-0.24950067821190172,-6.782119017270963e-07,1.0,7.287270879490754e-07,0.5000011122675189,True,0.0005,0.0,1.0
R2,C_pressure_repulsion,1,A,g_chi_minus,-0.25050067821190175,-6.782119017270963e-07,1.0,7.287270879490754e-07,0.5000011122675189,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion,1,A,g_phase_plus,-0.25000067821190175,-6.782119017259985e-07,1.0,7.287270879490754e-07,0.5000011122675189,True,0.0,0.11,1.0
R2,C_pressure_repulsion,1,A,g_phase_minus,-0.25000067821190175,-6.782119017283926e-07,1.0,7.287270879490754e-07,0.5000011122675189,True,0.0,-0.13,1.0
R2,C_pressure_repulsion,1,A,g_gain_high,-0.25000067821190175,-6.782119017270963e-07,1.2,7.287270879490754e-07,0.5000011122675189,True,0.0,0.0,1.2
R2,C_pressure_repulsion,1,A,g_gain_low,-0.25000067821190175,-6.782119017270963e-07,0.8,7.287270879490754e-07,0.5000011122675189,True,0.0,0.0,0.8
R2,C_pressure_repulsion,1,B,g0,0.2500004340556171,4.340556171053416e-07,1.5625,7.287270879490754e-07,0.5000011122675189,True,0.0,0.0,1.0
R2,C_pressure_repulsion,1,B,g_chi_plus,0.2505004340556171,4.340556171053416e-07,1.5625,7.287270879490754e-07,0.5000011122675189,True,0.0005,0.0,1.0
R2,C_pressure_repulsion,1,B,g_chi_minus,0.24950043405561712,4.340556171053416e-07,1.5625,7.287270879490754e-07,0.5000011122675189,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion,1,B,g_phase_plus,0.2500004340556171,4.340556171064394e-07,1.5625,7.287270879490754e-07,0.5000011122675189,True,0.0,0.11,1.0
R2,C_pressure_repulsion,1,B,g_phase_minus,0.2500004340556171,4.340556171040453e-07,1.5625,7.287270879490754e-07,0.5000011122675189,True,0.0,-0.13,1.0
R2,C_pressure_repulsion,1,B,g_gain_high,0.2500004340556171,4.340556171053416e-07,1.875,7.287270879490754e-07,0.5000011122675189,True,0.0,0.0,1.2
R2,C_pressure_repulsion,1,B,g_gain_low,0.2500004340556171,4.340556171053416e-07,1.25,7.287270879490754e-07,0.5000011122675189,True,0.0,0.0,0.8
R2,C_pressure_repulsion,2,A,g0,-0.25000131198970105,-1.3119897010701181e-06,1.0,1.039395590922556e-06,0.5000021516631097,True,0.0,0.0,1.0
R2,C_pressure_repulsion,2,A,g_chi_plus,-0.24950131198970105,-1.3119897010701181e-06,1.0,1.039395590922556e-06,0.5000021516631097,True,0.0005,0.0,1.0
R2,C_pressure_repulsion,2,A,g_chi_minus,-0.25050131198970105,-1.3119897010701181e-06,1.0,1.039395590922556e-06,0.5000021516631097,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion,2,A,g_phase_plus,-0.25000131198970105,-1.3119897010690204e-06,1.0,1.039395590922556e-06,0.5000021516631097,True,0.0,0.11,1.0
R2,C_pressure_repulsion,2,A,g_phase_minus,-0.25000131198970105,-1.3119897010714145e-06,1.0,1.039395590922556e-06,0.5000021516631097,True,0.0,-0.13,1.0
R2,C_pressure_repulsion,2,A,g_gain_high,-0.25000131198970105,-1.3119897010701181e-06,1.2,1.039395590922556e-06,0.5000021516631097,True,0.0,0.0,1.2
R2,C_pressure_repulsion,2,A,g_gain_low,-0.25000131198970105,-1.3119897010701181e-06,0.8,1.039395590922556e-06,0.5000021516631097,True,0.0,0.0,0.8
R2,C_pressure_repulsion,2,B,g0,0.2500008396734087,8.396734086848757e-07,1.5625,1.039395590922556e-06,0.5000021516631097,True,0.0,0.0,1.0
R2,C_pressure_repulsion,2,B,g_chi_plus,0.2505008396734087,8.396734086848757e-07,1.5625,1.039395590922556e-06,0.5000021516631097,True,0.0005,0.0,1.0
R2,C_pressure_repulsion,2,B,g_chi_minus,0.2495008396734087,8.396734086848757e-07,1.5625,1.039395590922556e-06,0.5000021516631097,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion,2,B,g_phase_plus,0.2500008396734087,8.396734086859734e-07,1.5625,1.039395590922556e-06,0.5000021516631097,True,0.0,0.11,1.0
R2,C_pressure_repulsion,2,B,g_phase_minus,0.2500008396734087,8.396734086835793e-07,1.5625,1.039395590922556e-06,0.5000021516631097,True,0.0,-0.13,1.0
R2,C_pressure_repulsion,2,B,g_gain_high,0.2500008396734087,8.396734086848757e-07,1.875,1.039395590922556e-06,0.5000021516631097,True,0.0,0.0,1.2
R2,C_pressure_repulsion,2,B,g_gain_low,0.2500008396734087,8.396734086848757e-07,1.25,1.039395590922556e-06,0.5000021516631097,True,0.0,0.0,0.8
R2,C_pressure_repulsion,3,A,g0,-0.250002116256758,-2.116256757974017e-06,1.0,1.3189979733223942e-06,0.5000034706610831,True,0.0,0.0,1.0
R2,C_pressure_repulsion,3,A,g_chi_plus,-0.249502116256758,-2.116256757974017e-06,1.0,1.3189979733223942e-06,0.5000034706610831,True,0.0005,0.0,1.0
R2,C_pressure_repulsion,3,A,g_chi_minus,-0.250502116256758,-2.116256757974017e-06,1.0,1.3189979733223942e-06,0.5000034706610831,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion,3,A,g_phase_plus,-0.250002116256758,-2.116256757972919e-06,1.0,1.3189979733223942e-06,0.5000034706610831,True,0.0,0.11,1.0
R2,C_pressure_repulsion,3,A,g_phase_minus,-0.250002116256758,-2.1162567579753132e-06,1.0,1.3189979733223942e-06,0.5000034706610831,True,0.0,-0.13,1.0
R2,C_pressure_repulsion,3,A,g_gain_high,-0.250002116256758,-2.116256757974017e-06,1.2,1.3189979733223942e-06,0.5000034706610831,True,0.0,0.0,1.2
R2,C_pressure_repulsion,3,A,g_gain_low,-0.250002116256758,-2.116256757974017e-06,0.8,1.3189979733223942e-06,0.5000034706610831,True,0.0,0.0,0.8
R2,C_pressure_repulsion,3,B,g0,0.2500013544043251,1.354404325103371e-06,1.5625,1.3189979733223942e-06,0.5000034706610831,True,0.0,0.0,1.0
R2,C_pressure_repulsion,3,B,g_chi_plus,0.2505013544043251,1.354404325103371e-06,1.5625,1.3189979733223942e-06,0.5000034706610831,True,0.0005,0.0,1.0
R2,C_pressure_repulsion,3,B,g_chi_minus,0.24950135440432508,1.354404325103371e-06,1.5625,1.3189979733223942e-06,0.5000034706610831,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion,3,B,g_phase_plus,0.2500013544043251,1.3544043251044688e-06,1.5625,1.3189979733223942e-06,0.5000034706610831,True,0.0,0.11,1.0
R2,C_pressure_repulsion,3,B,g_phase_minus,0.2500013544043251,1.3544043251020747e-06,1.5625,1.3189979733223942e-06,0.5000034706610831,True,0.0,-0.13,1.0
R2,C_pressure_repulsion,3,B,g_gain_high,0.2500013544043251,1.354404325103371e-06,1.875,1.3189979733223942e-06,0.5000034706610831,True,0.0,0.0,1.2
R2,C_pressure_repulsion,3,B,g_gain_low,0.2500013544043251,1.354404325103371e-06,1.25,1.3189979733223942e-06,0.5000034706610831,True,0.0,0.0,0.8
R2,C_pressure_repulsion,4,A,g0,-0.25000307396471133,-3.0739647113304336e-06,1.0,1.570641043504523e-06,0.5000050413021266,True,0.0,0.0,1.0
R2,C_pressure_repulsion,4,A,g_chi_plus,-0.24950307396471133,-3.0739647113304336e-06,1.0,1.570641043504523e-06,0.5000050413021266,True,0.0005,0.0,1.0
R2,C_pressure_repulsion,4,A,g_chi_minus,-0.25050307396471133,-3.0739647113304336e-06,1.0,1.570641043504523e-06,0.5000050413021266,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion,4,A,g_phase_plus,-0.25000307396471133,-3.073964711329336e-06,1.0,1.570641043504523e-06,0.5000050413021266,True,0.0,0.11,1.0
R2,C_pressure_repulsion,4,A,g_phase_minus,-0.25000307396471133,-3.07396471133173e-06,1.0,1.570641043504523e-06,0.5000050413021266,True,0.0,-0.13,1.0
R2,C_pressure_repulsion,4,A,g_gain_high,-0.25000307396471133,-3.0739647113304336e-06,1.2,1.570641043504523e-06,0.5000050413021266,True,0.0,0.0,1.2
R2,C_pressure_repulsion,4,A,g_gain_low,-0.25000307396471133,-3.0739647113304336e-06,0.8,1.570641043504523e-06,0.5000050413021266,True,0.0,0.0,0.8
R2,C_pressure_repulsion,4,B,g0,0.25000196733741525,1.967337415251478e-06,1.5625,1.570641043504523e-06,0.5000050413021266,True,0.0,0.0,1.0
R2,C_pressure_repulsion,4,B,g_chi_plus,0.25050196733741525,1.967337415251478e-06,1.5625,1.570641043504523e-06,0.5000050413021266,True,0.0005,0.0,1.0
R2,C_pressure_repulsion,4,B,g_chi_minus,0.24950196733741528,1.967337415251478e-06,1.5625,1.570641043504523e-06,0.5000050413021266,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion,4,B,g_phase_plus,0.25000196733741525,1.9673374152525756e-06,1.5625,1.570641043504523e-06,0.5000050413021266,True,0.0,0.11,1.0
R2,C_pressure_repulsion,4,B,g_phase_minus,0.25000196733741525,1.9673374152501814e-06,1.5625,1.570641043504523e-06,0.5000050413021266,True,0.0,-0.13,1.0
R2,C_pressure_repulsion,4,B,g_gain_high,0.25000196733741525,1.967337415251478e-06,1.875,1.570641043504523e-06,0.5000050413021266,True,0.0,0.0,1.2
R2,C_pressure_repulsion,4,B,g_gain_low,0.25000196733741525,1.967337415251478e-06,1.25,1.570641043504523e-06,0.5000050413021266,True,0.0,0.0,0.8
R2,C_pressure_repulsion,5,A,g0,-0.2500041697701439,-4.169770143866792e-06,1.0,1.7971209093596278e-06,0.500006838423036,True,0.0,0.0,1.0
R2,C_pressure_repulsion,5,A,g_chi_plus,-0.2495041697701439,-4.169770143866792e-06,1.0,1.7971209093596278e-06,0.500006838423036,True,0.0005,0.0,1.0
R2,C_pressure_repulsion,5,A,g_chi_minus,-0.2505041697701439,-4.169770143866792e-06,1.0,1.7971209093596278e-06,0.500006838423036,True,-0.0005,0.0,1.0
R2,C_pressure_repulsion,5,A,g_phase_plus,-0.2500041697701439,-4.169770143865694e-06,1.0,1.7971209093596278e-06,0.500006838423036,True,0.0,0.11,1.0
R2,C_pressure_repulsion,5,A,g_phase_minus,-0.2500041697701439,-4.169770143868088e-06,1.0,1.7971209093596278e-06,0.500006838423036,True,0.0,-0.13,1.0
R2,C_pressure_repulsion,5,A,g_gain_high,-0.2500041697701439,-4.169770143866792e-06,1.2,1.7971209093596278e-06,0.500006838423036,True,0.0,0.0,1.2
