label,mode,step,particle,actual_Ra,predicted_minus_partial_chi_E,partial_chi_E_read,g1_balance_error,C_memory,delta_C_memory_forward,sign_match
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,4,A,-1.1514198154620633e-10,-1.1748473272290383e-10,1.1748473272290383e-10,2.342751176697495e-12,-1.2457758175348548e-06,-1.9267496166556227e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,4,B,1.1514198154537915e-10,1.1748473272290383e-10,-1.1748473272290383e-10,-2.3427511775246758e-12,-1.2457758175348548e-06,-1.9267496166556227e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,5,A,-1.0501777303413272e-10,-1.0808690649732256e-10,1.0808690649732256e-10,3.069133463189845e-12,-1.438450779200417e-06,-1.77262526655609e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,5,B,1.0501777303331216e-10,1.0808690649732256e-10,-1.0808690649732256e-10,-3.0691334640104082e-12,-1.438450779200417e-06,-1.77262526655609e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,6,A,-9.560918721488883e-11,-9.944101438672597e-11,9.944101438672597e-11,3.831827171837146e-12,-1.615713305856026e-06,-1.630832635942306e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,6,B,9.560918721352563e-11,9.944101438672597e-11,-9.944101438672597e-11,-3.8318271732003396e-12,-1.615713305856026e-06,-1.630832635942306e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,7,A,-8.687058638039296e-11,-9.148689085956753e-11,9.148689085956753e-11,4.616304479174567e-12,-1.7787965694502566e-06,-1.5003850100969075e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,7,B,8.687058638012826e-11,9.148689085956753e-11,-9.148689085956753e-11,-4.6163044794392645e-12,-1.7787965694502566e-06,-1.5003850100969075e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,8,A,-7.875860436100477e-11,-8.416918470723734e-11,8.416918470723734e-11,5.4105803462325715e-12,-1.9288350704599474e-06,-1.3803746291986925e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,8,B,7.875860435965481e-11,8.416918470723734e-11,-8.416918470723734e-11,-5.41058034758253e-12,-1.9288350704599474e-06,-1.3803746291986925e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,9,A,-7.12321245672549e-11,-7.743697379017148e-11,7.743697379017148e-11,6.20484922291657e-12,-2.0668725333798166e-06,-1.2699663701588122e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,9,B,7.123212456844605e-11,7.743697379017148e-11,-7.743697379017148e-11,-6.20484922172543e-12,-2.0668725333798166e-06,-1.2699663701588122e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,10,A,-6.425224166160413e-11,-7.124341061508721e-11,7.124341061508721e-11,6.991168953483074e-12,-2.193869170395698e-06,-1.1683919340874302e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,10,B,6.425224167150383e-11,7.124341061508721e-11,-7.124341061508721e-11,-6.991168943583377e-12,-2.193869170395698e-06,-1.1683919340874302e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,11,A,-5.778221014269641e-11,-6.554539627575188e-11,6.554539627575188e-11,7.763186133055464e-12,-2.310708363804441e-06,-1.0749444989223307e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,11,B,5.7782210134173144e-11,6.554539627575188e-11,-6.554539627575188e-11,-7.763186141578733e-12,-2.310708363804441e-06,-1.0749444989223307e-07,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,12,A,-5.178738267754869e-11,-6.030328048725808e-11,6.030328048725808e-11,8.515897809709385e-12,-2.418202813696674e-06,-9.889737999910325e-08,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,12,B,5.1787382669978334e-11,6.030328048725808e-11,-6.030328048725808e-11,-8.515897817279742e-12,-2.418202813696674e-06,-9.889737999910325e-08,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,13,A,-4.623514075157537e-11,-5.5480585625415474e-11,5.5480585625415474e-11,9.2454448738401e-12,-2.517100193695777e-06,-9.098816042568138e-08,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,13,B,4.623514079053889e-11,5.5480585625415474e-11,-5.5480585625415474e-11,-9.245444834876585e-12,-2.517100193695777e-06,-9.098816042568138e-08,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,14,A,-4.109481965026832e-11,-5.104375285010046e-11,5.104375285010046e-11,9.94893319983214e-12,-2.6080883541214586e-06,-8.371175467416476e-08,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,14,B,4.109481961220478e-11,5.104375285010046e-11,-5.104375285010046e-11,-9.948933237895683e-12,-2.6080883541214586e-06,-8.371175467416476e-08,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,15,A,-3.63376290049653e-11,-4.69619085451051e-11,4.69619085451051e-11,1.0624279540139795e-11,-2.6918001087956233e-06,-7.701753001397236e-08,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,15,B,3.633762901581791e-11,4.69619085451051e-11,-4.69619085451051e-11,-1.0624279529287186e-11,-2.6918001087956233e-06,-7.701753001397236e-08,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,16,A,-3.193657162930594e-11,-4.320664944854297e-11,4.320664944854297e-11,1.1270077819237025e-11,-2.7688176388095957e-06,-7.085890509561047e-08,True
combined_minus_R2_R3_residual_mirrored_early_window,combined_minus_R2_R3_residual,16,B,3.193657163671748e-11,4.320664944854297e-11,-4.320664944854297e-11,-1.1270077811825487e-11,-2.7688176388095957e-06,-7.085890509561047e-08,True
