phase,case,step,particle,gauge,chi_read,delta_chi_read,R_read,C_memory,distance_AB_abs,reembedded,delta_chi_gauge_offset,phase_bias,gain
phase3_c_return_frozen,C_return_without_reembedding,1,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,1,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,1,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,1,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,1,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,1,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,1,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,2,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,2,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,2,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,2,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,2,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,2,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,2,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,2,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,2,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,2,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,2,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,2,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,2,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,2,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,3,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,3,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,3,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,3,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,3,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,3,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,3,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,3,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,3,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,3,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,3,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,3,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,3,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,3,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,4,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,4,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,4,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,4,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,4,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,4,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,4,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,4,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,4,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,4,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,4,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,4,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,4,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,4,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,5,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,5,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,5,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,5,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,5,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,5,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,5,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,5,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,5,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,5,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,5,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,5,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,5,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,5,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,6,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,6,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,6,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,6,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,6,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,6,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,6,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,6,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,6,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,6,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,6,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,6,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,6,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,6,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,7,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,7,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,7,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,7,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,7,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,7,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,7,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,7,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,7,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,7,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,7,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,7,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,7,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,7,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,8,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,8,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,8,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,8,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,8,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,8,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,8,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,8,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,8,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,8,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,8,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,8,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,8,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,8,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,9,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,9,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,9,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,9,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,9,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,9,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,9,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,9,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,9,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,9,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,9,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,9,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,9,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,9,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,10,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,10,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,10,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,10,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,10,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,10,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,10,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,10,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,10,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,10,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,10,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,10,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,10,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,10,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,11,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,11,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,11,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,11,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,11,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,11,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,11,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,11,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,11,B,g_chi_plus,0.2505,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,11,B,g_chi_minus,0.2495,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,11,B,g_phase_plus,0.25,-1.1408103128870193e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,11,B,g_phase_minus,0.25,-1.1408103368282637e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,11,B,g_gain_high,0.25,-1.1408103238648494e-10,1.875,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,11,B,g_gain_low,0.25,-1.1408103238648494e-10,1.25,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,12,A,g0,-0.25,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,12,A,g_chi_plus,-0.2495,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,12,A,g_chi_minus,-0.2505,1.7825161310388272e-10,1.0,2.923326454903677e-07,0.5,False,-0.0005,0.0,1.0
phase3_c_return_frozen,C_return_without_reembedding,12,A,g_phase_plus,-0.25,1.7825161420166572e-10,1.0,2.923326454903677e-07,0.5,False,0.0,0.11,1.0
phase3_c_return_frozen,C_return_without_reembedding,12,A,g_phase_minus,-0.25,1.782516118075413e-10,1.0,2.923326454903677e-07,0.5,False,0.0,-0.13,1.0
phase3_c_return_frozen,C_return_without_reembedding,12,A,g_gain_high,-0.25,1.7825161310388272e-10,1.2,2.923326454903677e-07,0.5,False,0.0,0.0,1.2
phase3_c_return_frozen,C_return_without_reembedding,12,A,g_gain_low,-0.25,1.7825161310388272e-10,0.8,2.923326454903677e-07,0.5,False,0.0,0.0,0.8
phase3_c_return_frozen,C_return_without_reembedding,12,B,g0,0.25,-1.1408103238648494e-10,1.5625,2.923326454903677e-07,0.5,False,0.0,0.0,1.0
