time,source_cid,target_cid,source_branch,target_branch,subspace_overlap,sigma_source,sigma_target,ambiguity_flag
3095,4,4,3,3,9.99585851370333733e-01,3.60992879439156977e-01,3.63007400999596219e-01,0
3100,0,0,0,0,9.99894094289406565e-01,3.96520502966493993e+00,3.96467585399263323e+00,0
3100,1,1,2,2,9.99834283571385041e-01,1.37623040208336334e+00,1.37410149296882311e+00,0
3100,2,2,1,1,9.99777277063116143e-01,1.20603315564311386e+00,1.19687938744700473e+00,0
3100,3,3,3,3,9.99661600566351116e-01,7.20579759666100994e-01,7.39048485951581346e-01,0
3100,4,4,3,3,9.99636332625837509e-01,3.63007400999596219e-01,3.66923378536913758e-01,0
3105,0,0,0,0,9.99891202960607961e-01,3.96467585399263323e+00,3.96459757315016370e+00,0
3105,1,1,2,2,9.99773449907039202e-01,1.37410149296882311e+00,1.37143209096201968e+00,0
3105,2,2,1,1,9.99683300752608917e-01,1.19687938744700473e+00,1.18652229110054752e+00,0
3105,3,3,3,3,9.99692805650961747e-01,7.39048485951581346e-01,7.58954715887958486e-01,0
3105,4,4,3,3,9.99665568062720888e-01,3.66923378536913758e-01,3.72107846033274403e-01,0
3110,0,0,0,0,9.99887505368697527e-01,3.96459757315016370e+00,3.96510453366101423e+00,0
3110,1,1,2,2,9.99679655136124667e-01,1.37143209096201968e+00,1.36847292514806851e+00,0
3110,2,2,1,1,9.99562072877683172e-01,1.18652229110054752e+00,1.17489315779338521e+00,0
3110,3,3,3,3,9.99700468747272586e-01,7.58954715887958486e-01,7.79952846274895473e-01,0
3110,4,4,3,3,9.99673876277395790e-01,3.72107846033274403e-01,3.77969992106779507e-01,0
3115,0,0,0,0,9.99883600514631321e-01,3.96510453366101423e+00,3.96627808982535601e+00,0
3115,1,1,2,2,9.99563570609852015e-01,1.36847292514806851e+00,1.36546832362418824e+00,0
3115,2,2,1,1,9.99430380503113391e-01,1.17489315779338521e+00,1.16194257614416419e+00,0
3115,3,3,3,3,9.99684682413897630e-01,7.79952846274895473e-01,8.01713838577453486e-01,0
3115,4,4,3,3,9.99665147202524418e-01,3.77969992106779507e-01,3.83992354667126445e-01,0
3120,0,0,0,0,9.99880034353745173e-01,3.96627808982535601e+00,3.96812787225919950e+00,0
3120,1,1,2,2,9.99438704066062833e-01,1.36546832362418824e+00,1.36264392763509812e+00,0
3120,2,2,1,1,9.99308454335361640e-01,1.16194257614416419e+00,1.14765062133735252e+00,0
3120,3,3,3,3,9.99644836431965333e-01,8.01713838577453486e-01,8.23933699614171733e-01,0
3120,4,4,3,3,9.99644670027968640e-01,3.83992354667126445e-01,3.89749504397273405e-01,0
3125,0,0,0,0,9.99877210834747565e-01,3.96812787225919950e+00,3.97057611974932723e+00,0
3125,1,1,2,2,9.99316003728964564e-01,1.36264392763509812e+00,1.36019490688287137e+00,0
3125,2,2,1,1,9.99214349471295393e-01,1.14765062133735252e+00,1.13203921750336578e+00,0
3125,3,3,3,3,9.99578221124460820e-01,8.23933699614171733e-01,8.46333283477025966e-01,0
3125,4,4,3,3,9.99617456793379100e-01,3.89749504397273405e-01,3.94917641254282248e-01,0
3130,0,0,0,0,9.99875349219496834e-01,3.97057611974932723e+00,3.97344921326026235e+00,0
3130,1,1,2,2,9.99200189840240061e-01,1.36019490688287137e+00,1.35827703876289552e+00,0
3130,2,2,1,1,9.99159029074468519e-01,1.13203921750336578e+00,1.11518248176103341e+00,0
3130,3,3,3,3,9.99480370859405998e-01,8.46333283477025966e-01,8.68653720762537773e-01,0
3130,4,4,3,3,9.99587635643407246e-01,3.94917641254282248e-01,3.99277218547149870e-01,0
3135,0,0,0,0,9.99874511882151928e-01,3.97344921326026235e+00,3.97648196040744573e+00,0
3135,1,1,2,2,9.99090442071688845e-01,1.35827703876289552e+00,1.35700185744220558e+00,0
3135,2,2,1,1,9.99142950602326385e-01,1.11518248176103341e+00,1.09721164260349657e+00,0
3135,3,3,3,3,9.99346127570202247e-01,8.68653720762537773e-01,8.90651974341615915e-01,0
3135,4,4,3,3,9.99558900754586421e-01,3.99277218547149870e-01,4.02708835287568345e-01,0
3140,0,0,0,0,9.99874700855153842e-01,3.97648196040744573e+00,3.97933991626498473e+00,0
3140,1,1,2,2,9.98985292384031220e-01,1.35700185744220558e+00,1.35643504389601599e+00,0
3140,2,2,1,1,9.99148706327549263e-01,1.09721164260349657e+00,1.07831437605205172e+00,0
3140,3,3,3,3,9.99164994306827037e-01,8.90651974341615915e-01,9.12099272125574734e-01,0
3140,4,4,3,3,9.99535389743110736e-01,4.02708835287568345e-01,4.05181458052325083e-01,0
3145,0,0,0,0,9.99875983546635760e-01,3.97933991626498473e+00,3.98166196131173145e+00,0
3145,1,1,2,2,9.98888735731519040e-01,1.35643504389601599e+00,1.35659582157755509e+00,0
3145,2,2,1,1,9.99098494003661131e-01,1.07831437605205172e+00,1.05873488420584527e+00,0
3145,3,3,3,3,9.98878379512625370e-01,9.12099272125574734e-01,9.32779455497342203e-01,0
3145,4,4,3,3,9.99522005434899552e-01,4.05181458052325083e-01,4.06732333468888096e-01,0
3150,0,0,0,0,9.99878577932483692e-01,3.98166196131173145e+00,3.98311904512338666e+00,0
3150,1,1,2,2,9.98813443865347872e-01,1.35659582157755509e+00,1.35745554345065522e+00,0
3150,2,2,1,1,9.98540590926424665e-01,1.05873488420584527e+00,1.03880030439373927e+00,0
3150,3,3,3,3,9.98059654724703593e-01,9.32779455497342203e-01,9.52463820348272483e-01,0
3150,4,4,3,3,9.99523506544003904e-01,4.06732333468888096e-01,4.07439923003110327e-01,0
3155,0,0,0,0,9.99882830207837303e-01,3.98311904512338666e+00,3.98347697878549933e+00,0
3155,1,1,2,2,9.98778196111645977e-01,1.35745554345065522e+00,1.35893585093387270e+00,0
3155,2,2,1,1,9.92664071856389274e-01,1.03880030439373927e+00,1.01913131357026598e+00,0
3155,3,3,3,3,9.91906984258365876e-01,9.52463820348272483e-01,9.70703319930618092e-01,0
3155,4,4,3,3,9.99542681742010108e-01,4.07439923003110327e-01,4.07394341205497335e-01,0
3160,0,0,0,0,9.99889067133042042e-01,3.98347697878549933e+00,3.98264561978682785e+00,0
3160,1,1,2,2,9.98800006193698797e-01,1.35893585093387270e+00,1.36090922969449979e+00,0
3160,2,2,1,1,8.29113873991244921e-01,1.01913131357026598e+00,1.00354036075255348e+00,1
3160,3,3,3,3,8.28102817333274954e-01,9.70703319930618092e-01,9.83929292734676664e-01,1
3160,4,4,3,3,9.99578876701378460e-01,4.07394341205497335e-01,4.06672779392668826e-01,0
3165,0,0,0,0,9.99897384051800286e-01,3.98264561978682785e+00,3.98069853159421516e+00,0
3165,1,1,2,2,9.98885307987570137e-01,1.36090922969449979e+00,1.36320535320071134e+00,0
3165,2,2,1,1,6.15355184502032193e-01,1.00354036075255348e+00,1.01054360832967860e+00,1
3165,3,3,3,3,6.14903502559154935e-01,9.83929292734676664e-01,9.73929537573155035e-01,1
3165,4,4,3,3,9.99628074070152861e-01,4.06672779392668826e-01,4.05328234320709579e-01,0
3167,0,0,0,0,9.99984672789541063e-01,3.98069853159421516e+00,3.97965281450582831e+00,0
3167,1,1,2,2,9.99836240431615009e-01,1.36320535320071134e+00,1.36416999864793453e+00,0
3167,2,2,1,1,9.94474557440707230e-01,1.01054360832967860e+00,1.01647225508312533e+00,0
3167,3,3,3,3,9.94506241531472157e-01,9.73929537573155035e-01,9.66700743416461616e-01,0
3167,4,4,3,3,9.99946655635966852e-01,4.05328234320709579e-01,4.04624164352548943e-01,0
3217,0,0,0,0,9.95515272011826324e-01,3.97965281450582831e+00,3.96302287849688373e+00,0
3217,1,1,2,2,9.83963301281528091e-01,1.36416999864793453e+00,1.36246851765514343e+00,0
3217,2,2,1,1,9.42496373236055618e-01,1.01647225508312533e+00,1.15170593895839035e+00,0
3217,3,3,3,3,9.46395042433598954e-01,9.66700743416461616e-01,8.16853513939613474e-01,0
3217,4,4,3,3,9.93220111880426471e-01,4.04624164352548943e-01,3.92668372639780272e-01,0
3267,0,0,0,0,9.87238113697550990e-01,3.96302287849688373e+00,3.98301235446221158e+00,0
3267,1,1,2,2,8.07432054908746810e-01,1.36246851765514343e+00,1.28404409701036371e+00,1
3267,2,2,1,1,7.96798160713006687e-01,1.15170593895839035e+00,1.21045108175573612e+00,1
3267,3,3,3,3,9.58423412058389657e-01,8.16853513939613474e-01,7.13338438817220477e-01,0
3267,4,4,3,3,9.69280505473969045e-01,3.92668372639780272e-01,6.10296144882554348e-01,0
3317,0,0,0,0,9.85494950938504477e-01,3.98301235446221158e+00,3.98776865388197654e+00,0
3317,2,1,1,1,8.04249194927499356e-01,1.21045108175573612e+00,1.22525278984359942e+00,1
3317,1,2,2,2,8.06636813245359408e-01,1.28404409701036371e+00,1.14186020610959216e+00,1
3317,4,3,3,3,9.18863321091936913e-01,6.10296144882554348e-01,8.40201305217199157e-01,0
3317,3,4,3,3,9.19208923077410756e-01,7.13338438817220477e-01,6.99108281160326639e-01,0
3367,0,0,0,0,9.89825847807784820e-01,3.98776865388197654e+00,3.99040566493787274e+00,0
3367,1,1,1,1,9.37950089756197647e-01,1.22525278984359942e+00,1.25599412759611884e+00,0
3367,3,2,3,3,9.42890091115142326e-01,8.40201305217199157e-01,1.04906211980113540e+00,0
3367,2,3,2,2,9.56318274456904316e-01,1.14186020610959216e+00,9.29669524635504452e-01,0
3367,4,4,3,3,9.72422978843674679e-01,6.99108281160326639e-01,6.75123994635177360e-01,0
3417,0,0,0,0,9.85706911255406770e-01,3.99040566493787274e+00,3.97492655055266919e+00,0
3417,2,1,3,3,7.08903677819288536e-01,1.04906211980113540e+00,1.27743928747913782e+00,1
3417,1,2,1,1,7.28671577770064305e-01,1.25599412759611884e+00,1.25492712303648757e+00,1
3417,3,3,2,2,5.87222554557377263e-01,9.29669524635504452e-01,6.71537213164118074e-01,1
3417,4,4,3,3,5.93066964490753579e-01,6.75123994635177360e-01,5.93477324838652454e-01,1
3467,0,0,0,0,9.94947503625500218e-01,3.97492655055266919e+00,3.98375302207707094e+00,0
3467,1,1,3,3,9.74990339439930631e-01,1.27743928747913782e+00,1.33624525224185930e+00,0
3467,2,2,1,1,9.73085035301832324e-01,1.25492712303648757e+00,1.19539214875096311e+00,0
3467,3,3,2,2,8.68755456055375852e-01,6.71537213164118074e-01,7.49950771936382377e-01,1
3467,4,4,3,3,8.67981593397220252e-01,5.93477324838652454e-01,4.69731127750291355e-01,1
3517,0,0,0,0,9.93638885593867816e-01,3.98375302207707094e+00,3.97091025242147788e+00,0
3517,1,1,3,3,9.85498329132999284e-01,1.33624525224185930e+00,1.36950943005593695e+00,0
3517,2,2,1,1,9.90208764261401697e-01,1.19539214875096311e+00,1.10059338730956346e+00,0
3517,3,3,2,2,9.82080735264649785e-01,7.49950771936382377e-01,9.08083461753849575e-01,0
3517,4,4,3,3,9.85635262320531891e-01,4.69731127750291355e-01,3.10621683983511310e-01,0
3567,0,0,0,0,9.94462845119390426e-01,3.97091025242147788e+00,3.98293909280411729e+00,0
3567,1,1,3,3,9.93441808593411801e-01,1.36950943005593695e+00,1.39549972797271971e+00,0
3567,2,2,1,1,5.52461233135083440e-01,1.10059338730956346e+00,1.00229296321507966e+00,1
3567,3,3,2,2,5.53982030434830963e-01,9.08083461753849575e-01,9.86457376293169652e-01,1
3567,4,4,3,3,9.85903297673293100e-01,3.10621683983511310e-01,2.81920026876316343e-01,0
3617,0,0,0,0,9.93325001042264732e-01,3.98293909280411729e+00,3.97979753024988847e+00,0
3617,1,1,3,3,9.88798311141087849e-01,1.39549972797271971e+00,1.37982363317156276e+00,0
3617,2,2,1,1,5.23723911829848343e-01,1.00229296321507966e+00,1.11933959940833305e+00,1
3617,3,3,2,2,5.26761496651357519e-01,9.86457376293169652e-01,8.46763498235095224e-01,1
3617,4,4,3,3,9.75768579754131338e-01,2.81920026876316343e-01,3.63075751720107143e-01,0
3667,0,0,0,0,9.97663515225883368e-01,3.97979753024988847e+00,3.97850819161333602e+00,0
3667,1,1,3,3,9.53988261749091127e-01,1.37982363317156276e+00,1.36138482978780573e+00,0
3667,2,2,1,1,9.60650796939293672e-01,1.11933959940833305e+00,1.17839541097894562e+00,0
3667,3,3,2,2,9.73003740607739753e-01,8.46763498235095224e-01,7.84206760764383226e-01,0
3667,4,4,3,3,9.81847111043204990e-01,3.63075751720107143e-01,3.86387407516118997e-01,0
3717,0,0,0,0,9.89405656082463558e-01,3.97850819161333602e+00,3.98691118893743246e+00,0
3717,1,1,3,3,9.53739935934263094e-01,1.36138482978780573e+00,1.34165979254869083e+00,0
3717,2,2,1,1,9.59436533868639030e-01,1.17839541097894562e+00,1.16263281042450561e+00,0
3717,3,3,2,2,8.93319900782831078e-01,7.84206760764383226e-01,7.90661776951590345e-01,1
3717,4,4,3,3,8.97447596726128727e-01,3.86387407516118997e-01,4.59703091282093357e-01,1
3767,0,0,0,0,9.92262728774232272e-01,3.98691118893743246e+00,3.98551040143655921e+00,0
3767,1,1,3,3,9.03413324378403937e-01,1.34165979254869083e+00,1.31575063254839453e+00,0
3767,2,2,1,1,9.12853633395957376e-01,1.16263281042450561e+00,1.13433022074833056e+00,0
3767,3,3,2,2,8.95995189828745708e-01,7.90661776951590345e-01,8.22867631923493437e-01,1
3767,4,4,3,3,9.05105731682650072e-01,4.59703091282093357e-01,5.39627879961058987e-01,0
3817,0,0,0,0,9.89782213542169553e-01,3.98551040143655921e+00,3.99143763574276100e+00,0
3817,1,1,3,3,8.97800574711899890e-01,1.31575063254839453e+00,1.32493524024612808e+00,1
3817,2,2,1,1,9.13555867602421134e-01,1.13433022074833056e+00,1.05591643841022043e+00,0
3817,3,3,2,2,8.56586305159467543e-01,8.22867631923493437e-01,9.30358992548309560e-01,1
3817,4,4,3,3,8.82736944618671693e-01,5.39627879961058987e-01,5.12481643886304461e-01,1
3867,0,0,0,0,9.90540826816230346e-01,3.99143763574276100e+00,3.98846439374218997e+00,0
3867,1,1,3,3,9.16680793895594759e-01,1.32493524024612808e+00,1.33931708828318197e+00,0
3867,2,2,1,1,8.93791399721372670e-01,1.05591643841022043e+00,1.01368929116998574e+00,1
3867,3,3,2,2,8.95743812232565828e-01,9.30358992548309560e-01,9.66027452460346936e-01,1
3867,4,4,3,3,9.12140572005951777e-01,5.12481643886304461e-01,4.95435513398997995e-01,0
3917,0,0,0,0,9.93196519133560440e-01,3.98846439374218997e+00,3.98760559107756318e+00,0
3917,1,1,3,3,9.30523173068164122e-01,1.33931708828318197e+00,1.34662775054225747e+00,0
3917,3,2,2,2,7.80388639624593261e-01,9.66027452460346936e-01,1.02514891608786129e+00,1
3917,2,3,1,1,7.75992195263521145e-01,1.01368929116998574e+00,9.82878584138200284e-01,1
3917,4,4,3,3,9.31021685284868061e-01,4.95435513398997995e-01,4.18408719472505075e-01,0
3967,0,0,0,0,9.89682575058548286e-01,3.98760559107756318e+00,3.98464238003967708e+00,0
3967,1,1,3,3,9.70127109864283632e-01,1.34662775054225747e+00,1.40207164527787320e+00,0
3967,3,2,1,1,7.49184863341409879e-01,9.82878584138200284e-01,9.97698572251102367e-01,1
3967,2,3,2,2,7.60617600713298869e-01,1.02514891608786129e+00,9.76133451914372285e-01,1
3967,4,4,3,3,9.60015787905666551e-01,4.18408719472505075e-01,2.90432850643010665e-01,0
4017,0,0,0,0,9.93804806031965859e-01,3.98464238003967708e+00,3.99251903600979352e+00,0
4017,1,1,3,3,9.70071507460661620e-01,1.40207164527787320e+00,1.40542446461890758e+00,0
4017,2,2,1,1,5.01261572042287828e-01,9.97698572251102367e-01,1.05800449112700257e+00,1
4017,2,3,1,4,4.94033752732840892e-01,9.97698572251102367e-01,9.28505814420240272e-01,1
4017,4,4,3,3,9.64028378844924649e-01,2.90432850643010665e-01,2.09620804765569685e-01,0
4067,0,0,0,0,9.93175851082508054e-01,3.99251903600979352e+00,3.98843924953885498e+00,0
4067,1,1,3,3,9.14385151600488388e-01,1.40542446461890758e+00,1.42333066220566273e+00,0
4067,2,2,1,1,9.48279717318213033e-01,1.05800449112700257e+00,1.05065912593587374e+00,0
4067,3,3,4,4,9.14427164071807352e-01,9.28505814420240272e-01,9.28168715792511589e-01,0
4067,4,4,3,3,9.65231292316841571e-01,2.09620804765569685e-01,9.36122448818801495e-02,0
4117,0,0,0,0,9.97965566804055459e-01,3.98843924953885498e+00,3.98101036653436058e+00,0
4117,1,1,3,3,9.93127798502864811e-01,1.42333066220566273e+00,1.43374894729434565e+00,0
4117,2,2,1,1,9.91424237095946514e-01,1.05065912593587374e+00,1.01334257940718353e+00,0
4117,3,3,4,4,9.95305425360263785e-01,9.28168715792511589e-01,9.55611972007862409e-01,0
4117,4,4,3,3,9.96095129461104900e-01,9.36122448818801495e-02,1.14072008740764893e-02,0
4167,0,0,0,0,9.96151269234450965e-01,3.98101036653436058e+00,3.99267987082521048e+00,0
4167,1,1,3,3,9.62714541634782428e-01,1.43374894729434565e+00,1.41424320243856272e+00,0
4167,2,2,1,1,8.49584622867344819e-01,1.01334257940718353e+00,1.00767936510223599e+00,1
4167,3,3,4,4,8.60058008384798178e-01,9.55611972007862409e-01,9.89218866706091160e-01,1
4167,4,4,3,3,9.83169306432681411e-01,1.14072008740764893e-02,6.61494865678826233e-02,0
4217,0,0,0,0,9.93183759135876865e-01,3.99267987082521048e+00,3.98627559640452001e+00,0
4217,1,1,3,3,9.40951938687219380e-01,1.41424320243856272e+00,1.42097691098266354e+00,0
4217,3,2,4,4,7.85546944398439750e-01,9.89218866706091160e-01,1.05454414778541627e+00,1
4217,2,3,1,1,7.51271106510630227e-01,1.00767936510223599e+00,9.18173084784664195e-01,1
4217,4,4,3,3,9.64819252312780540e-01,6.61494865678826233e-02,1.58387809942305613e-01,0
4267,0,0,0,0,9.97010627406145655e-01,3.98627559640452001e+00,3.98479668889366101e+00,0
4267,1,1,3,3,9.97869287430541374e-01,1.42097691098266354e+00,1.39824468274777236e+00,0
4267,2,2,4,4,9.88166002689111034e-01,1.05454414778541627e+00,1.08959653419744806e+00,0
4267,3,3,1,1,9.90292326694723668e-01,9.18173084784664195e-01,8.89338958437712046e-01,0
4267,4,4,3,3,9.91731254711733401e-01,1.58387809942305613e-01,2.66767967590643529e-01,0
4317,0,0,0,0,9.94990162290246061e-01,3.98479668889366101e+00,3.98855322043044458e+00,0
4317,1,1,3,3,9.36462549256014909e-01,1.39824468274777236e+00,1.36907699731216037e+00,0
4317,2,2,4,4,9.39829665323646535e-01,1.08959653419744806e+00,1.02994933551488232e+00,0
4317,3,3,1,1,9.72221101462822590e-01,8.89338958437712046e-01,9.63822815064856009e-01,0
4317,4,4,3,3,9.72970534573152968e-01,2.66767967590643529e-01,3.71682050280438325e-01,0
4367,0,0,0,0,9.96712584823505221e-01,3.98855322043044458e+00,3.98572190304151253e+00,0
4367,1,1,3,3,9.84665139043833904e-01,1.36907699731216037e+00,1.35563988151473724e+00,0
4367,3,2,1,1,8.55746706455149608e-01,9.63822815064856009e-01,1.00654271239935178e+00,1
4367,2,3,4,4,8.59551766293050079e-01,1.02994933551488232e+00,9.78436146005929652e-01,1
4367,4,4,3,3,9.76083485882143442e-01,3.71682050280438325e-01,4.41759927909602501e-01,0
4417,0,0,0,0,9.91507531376342843e-01,3.98572190304151253e+00,3.99659802088090776e+00,0
4417,1,1,3,3,9.83178466255461458e-01,1.35563988151473724e+00,1.25309369422459227e+00,0
4417,2,2,1,1,8.97852850420415294e-01,1.00654271239935178e+00,1.07708756173458231e+00,1
4417,3,3,4,4,8.97864951067032013e-01,9.78436146005929652e-01,9.20868786400490746e-01,1
4417,4,4,3,3,9.75694534995245499e-01,4.41759927909602501e-01,6.49975812579235535e-01,0
4467,0,0,0,0,9.92961607803588997e-01,3.99659802088090776e+00,3.99302348654656436e+00,0
4467,2,1,1,1,5.09322746135991489e-01,1.07708756173458231e+00,1.21261317728904205e+00,1
4467,1,2,3,3,5.10558467556328610e-01,1.25309369422459227e+00,1.10181047674174626e+00,1
4467,4,3,3,3,5.14633000119756323e-01,6.49975812579235535e-01,8.83742245948868743e-01,1
4467,3,4,4,4,5.17077724690793161e-01,9.20868786400490746e-01,7.32555023994962529e-01,1
4517,0,0,0,0,9.89643506136306916e-01,3.99302348654656436e+00,3.99808472163633999e+00,0
4517,1,1,1,1,8.52310454723734789e-01,1.21261317728904205e+00,1.24595882900042576e+00,1
4517,3,2,3,3,7.99306670901666294e-01,8.83742245948868743e-01,1.00594736578645061e+00,1
4517,2,3,3,3,8.52748188709803956e-01,1.10181047674174626e+00,9.90593954689207190e-01,1
4517,4,4,4,4,8.53771368811136133e-01,7.32555023994962529e-01,6.73503672759707017e-01,1
4567,0,0,0,0,9.94145059131374742e-01,3.99808472163633999e+00,3.98781189113688983e+00,0
4567,1,1,1,1,9.63040209433110306e-01,1.24595882900042576e+00,1.27699909819743440e+00,0
4567,2,2,3,3,9.36782450213652362e-01,1.00594736578645061e+00,1.12629525299749567e+00,0
4567,3,3,3,3,9.30617114070998008e-01,9.90593954689207190e-01,8.71485550981126122e-01,0
4567,4,4,4,4,9.57026348684472783e-01,6.73503672759707017e-01,5.87102360729578776e-01,0
4617,0,0,0,0,9.97467144189305821e-01,3.98781189113688983e+00,3.98799342885597463e+00,0
4617,1,1,1,1,9.95017896657710010e-01,1.27699909819743440e+00,1.30119285586799971e+00,0
4617,2,2,3,3,9.92588666181554391e-01,1.12629525299749567e+00,1.19432503296137216e+00,0
4617,3,3,3,3,9.94239427382015983e-01,8.71485550981126122e-01,7.58241014822694570e-01,0
4617,4,4,4,4,9.97235508488967914e-01,5.87102360729578776e-01,5.52375095981170627e-01,0
4667,0,0,0,0,9.97265330258727434e-01,3.98799342885597463e+00,3.98219926374050948e+00,0
4667,1,1,1,1,9.47004768115776718e-01,1.30119285586799971e+00,1.30003514576974655e+00,0
4667,2,2,3,3,9.50631140569413668e-01,1.19432503296137216e+00,1.21204899136846711e+00,0
4667,3,3,3,3,8.99222472320167165e-01,7.58241014822694570e-01,7.19490928046003675e-01,1
4667,4,4,4,4,8.96017531714822679e-01,5.52375095981170627e-01,5.59775310708009233e-01,1
4717,0,0,0,0,9.98793251325948650e-01,3.98219926374050948e+00,3.99015911731582218e+00,0
4717,1,1,1,1,9.48204007612896360e-01,1.30003514576974655e+00,1.25540609754116872e+00,0
4717,2,2,3,3,9.47666709105519089e-01,1.21204899136846711e+00,1.18118584162012863e+00,0
4717,3,3,3,3,9.74496840860466951e-01,7.19490928046003675e-01,7.77411234960233677e-01,0
4717,4,4,4,4,9.74307202621614410e-01,5.59775310708009233e-01,6.45225688945398779e-01,0
4767,0,0,0,0,9.92205035260333768e-01,3.99015911731582218e+00,3.99626360540864489e+00,0
4767,1,1,1,1,9.39061871447231411e-01,1.25540609754116872e+00,1.16711676650071960e+00,0
4767,2,2,3,3,9.39253892324321216e-01,1.18118584162012863e+00,1.11005568993329939e+00,0
