step,r1_full,r2_full,r3_full,r4_full,r5_full,r6_full,r7_full,r8_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp,r6_perp,r7_perp,r8_perp
21560,0.6013619291099439,0.6013214318964275,0.04020926416398656,0.03541909134629124,0.018717089271594194,0.014177449816434082,0.010129215305285537,1.3530362473897186e-09,0.5881642315551029,0.5739357709659655,0.08459939842755083,0.05649111433789446,0.04824720339263587,0.04304259951492074,0.024450731347928994,3.725909753694183e-09
21600,0.601375674132046,0.6012999107609829,0.04000907640737164,0.035311015123431724,0.01419201155248314,0.00915053229707448,0.00531299845375702,3.7099823676881783e-09,0.586425350647392,0.5723234680160807,0.08523865743240153,0.05814429085192845,0.038875151668781235,0.030373496935374132,0.013146957974865968,2.614132587957512e-09
21640,0.6014459597994328,0.6014034799399627,0.04109020601697341,0.03623033486058347,0.01571153447866893,0.009339701791545755,0.008464108179672584,3.64083291797451e-09,0.5847633994847611,0.5698388453710315,0.07510348341726032,0.05610328258803806,0.04296400049901746,0.03553680842687921,0.017794036329407174,3.3877942632103507e-09
21680,0.6014662887766029,0.6012642891065773,0.040540298004239105,0.03582696255070362,0.0162616019342486,0.010074758146619772,0.004628466581413252,1.811879591327982e-09,0.5864776442951805,0.5704622489752352,0.0771528338871396,0.05905144592304309,0.05687997338670723,0.043346978442329334,0.014085260958295964,4.678258136252198e-09
21720,0.6014937426298116,0.6013518313827809,0.04138612983875444,0.03592366713834927,0.017353364998219406,0.01225309222056692,0.007035141578365335,3.786665866309904e-09,0.5882367659124816,0.5729389670378726,0.0878030815931515,0.0548828374088045,0.04726451746069709,0.04541229325272436,0.02018940135862382,3.2022248925267032e-09
21760,0.6015337643584472,0.6013077834056213,0.04053131414934941,0.035530161779260945,0.015578171923969241,0.011584390725227033,0.007298244492305973,2.9734385464488015e-09,0.5872987112401374,0.5719271721296466,0.08751901235834218,0.061131387201156344,0.048056003668659544,0.03270506717026101,0.01648773563887683,4.259114534034162e-09
21800,0.6015805279564727,0.6014282695323581,0.04075750549767655,0.035514615089469445,0.01960980200304321,0.012556443224468835,0.006246460843501552,3.114326438275052e-09,0.585073511105835,0.5701583319400141,0.07491695771331919,0.05619302169948723,0.04546929050274758,0.041892149501712855,0.034740697249233045,4.5767201392046895e-09
21840,0.6015387559930978,0.6012896570810027,0.039555925713428905,0.03554195112661608,0.01687139850046771,0.012932381144372751,0.009712612349911496,1.8456303164659973e-09,0.5859440340902325,0.5710956685447776,0.06640770400021652,0.05883758095125875,0.051069968992466484,0.04016329440435338,0.027875275912282362,2.6792791834586596e-09
21880,0.6016198262096952,0.6014193314229174,0.03948849213100868,0.03508183622900897,0.018747943275289492,0.011069871947379068,0.009696501995251657,2.181941771319567e-09,0.5884596978717758,0.5743770403987829,0.07917651399936072,0.055925487753995855,0.049740568886612956,0.028890196315271812,0.009005018851532019,1.2110297209182587e-09
21920,0.6016275118708545,0.6013855455292267,0.03797965547623046,0.03491195739356056,0.016818433371163902,0.014106590151708998,0.004572151547879987,5.320948365681219e-09,0.5883147224757506,0.5740764234068784,0.08850887708117529,0.0581908302781079,0.041499649574334656,0.02768821429048154,0.020601623319088186,3.009589450750492e-09
21960,0.6016818962420563,0.6013685697585692,0.038187227190609935,0.03403749488545262,0.017805107031882893,0.011468480125367518,0.004575863268602998,3.02163965566882e-09,0.5861107830482197,0.5709883185892946,0.08124337956177803,0.05986202572807836,0.04891310667452189,0.03630469034867418,0.02485918849684889,4.072137496885434e-09
22000,0.6017288186357727,0.6013449618515939,0.03708177660887329,0.03436771293819542,0.017258073771007035,0.010887985512647238,0.00659476282384619,3.2634375849717286e-09,0.585654305768585,0.5701321883007553,0.06342751904164262,0.06214379757405558,0.047794425456394535,0.032225412914052946,0.02784658019644259,3.365452599309983e-09
22040,0.6017425492180505,0.6013566777818621,0.03740314884538201,0.03330948836220648,0.016252619457524282,0.007257400429857865,0.005465792368668458,4.124910579617718e-09,0.5876617246379384,0.5726579069301403,0.072172900547231,0.06296199225503074,0.050413050038168,0.035069006794474444,0.022629951622838228,2.811714977960122e-09
22080,0.6017422307387219,0.6015002493735976,0.03684440814269066,0.033779202555398256,0.016250085559011862,0.011228714782791176,0.004033738355003088,4.226215930613083e-09,0.587980177760822,0.5741140935635188,0.08626781370916942,0.055472600338741365,0.045092464171703525,0.03471766514405729,0.02080533252728972,2.973981044000514e-09
22120,0.6016579511287399,0.6013713903325488,0.0373382526849227,0.03290526683602117,0.014134575309021692,0.010413250175353755,0.005868838171606812,3.8107974496753e-09,0.5866204159904748,0.5720449514723726,0.08585705241976711,0.06454470621949239,0.05019073817002442,0.038496206292404134,0.021957963207889532,2.179818714943276e-09
22160,0.6017986236313858,0.6015752030885354,0.037092370215468844,0.03415569903577707,0.016057290058321207,0.008747673464013957,0.007154441466039449,3.821407948603966e-09,0.5861698384912881,0.5712893442543255,0.07078245790085813,0.05333483181433538,0.0467020465023108,0.04499276257935346,0.03440395785050811,3.1191778064427887e-09
22200,0.6017482648334641,0.6013863803719139,0.03710633625980502,0.03419567150118778,0.01339661176976948,0.010957035409553626,0.0062408661714150005,2.6024845171706533e-09,0.5882402639068353,0.5730035139456608,0.06783356462565826,0.05482748736809297,0.04921303438503418,0.03569335508693104,0.01961167880523297,3.7214078379361374e-09
22240,0.6017940953252422,0.6015342411587449,0.037263167526213885,0.03527454570280238,0.017809052282344775,0.007261416782997166,0.006513978431235863,3.23527682776039e-09,0.588888135630536,0.5752248758606818,0.07784515028752885,0.05208109788601726,0.0406790742767307,0.031158061172816325,0.014783093902692087,3.2740644150411072e-09
22280,0.601779547719171,0.6014914581185442,0.03740235146476699,0.03412099208465407,0.013056352482603171,0.008168364547946977,0.0043767289811947885,2.7427434386804852e-09,0.5875327397560869,0.5736476096840315,0.0826711886491222,0.062132678915604755,0.04890898102437884,0.038399811640952436,0.02669536549791136,4.2934953673837555e-09
22320,0.6017667055589472,0.6016284712537046,0.03788283215396397,0.03425983913286891,0.016531097111883667,0.008132466460108323,0.0061600674583381166,3.439079289101522e-09,0.5855993242374502,0.571517298283063,0.0756560178646426,0.05766768066048179,0.054622909709632454,0.05135455961773523,0.036149367949479067,3.6763888514529332e-09
22360,0.6017553803526331,0.6014916505811558,0.037464524932650935,0.03281785927892691,0.01448518170896567,0.0079365627470528,0.005857739919483906,5.325517618882823e-09,0.5865094802692523,0.5712420195265494,0.06947556933863308,0.060095916585317995,0.05499282154424329,0.03952600367645201,0.017484017020275817,2.6052259041408873e-09
22400,0.6018956234293867,0.6016413115992391,0.038194016449512404,0.03276967826098406,0.014369347295461974,0.008109628383513407,0.0066581936214602155,3.1008696852752204e-09,0.5881749776773713,0.5735757554284385,0.07714283767503792,0.05876728956784751,0.04867271305153392,0.03582999888627314,0.027868540992434968,1.1091629276003043e-09
22440,0.6018036561087177,0.6014700643333808,0.037161765473240016,0.031980985916231865,0.014925168445477843,0.011177208691440762,0.00682783765886976,1.1843999317128643e-09,0.5886946254522842,0.5741864953810631,0.08189273709999667,0.05568724934664539,0.039985408053508205,0.034233752466692635,0.011625189596100267,3.942719629614191e-09
22480,0.6018563214172273,0.6016952037957393,0.038163931916432574,0.03217129859425023,0.01494477848347567,0.009282383015791644,0.0013266316952720255,2.266385932560195e-09,0.5878725179349122,0.5740761706226941,0.07653278106772933,0.059178390776974385,0.049376531361099936,0.04319346110928317,0.034215829583782324,1.7123180868113524e-09
22520,0.6018100482016229,0.6015769132377219,0.036896665326781,0.031563207453089714,0.015633525210882473,0.00885550631021485,0.00694624034267889,4.3673080085794644e-09,0.5875668504745927,0.573378430574698,0.06916888631901232,0.05972832469229827,0.058365334096759196,0.04691170342922907,0.025825651267130295,4.445902164794049e-09
22560,0.6019084682841752,0.6016525204851574,0.038315856011145566,0.031103031787391003,0.014472692197238997,0.010489042415172171,0.004298190137729578,5.695126559944729e-09,0.5874904747411375,0.5736519398483036,0.07446816140348453,0.06720674021233367,0.05641742677543265,0.03878557073363532,0.030475446566965214,2.392432806557358e-09
22600,0.6018808789507708,0.6015924624566379,0.03673415509115264,0.03061357055871343,0.015404015934652706,0.009601940354280154,0.005782603460375998,1.8496807718612334e-09,0.5872509136739286,0.5730790295037709,0.08415562842140946,0.05874436316365011,0.042224256737378424,0.03592336345316271,0.0154547763174999,3.0985598488670356e-09
22640,0.6018660658981171,0.6016993711255603,0.037949389531881456,0.03045828364903108,0.014140560772681134,0.010287224094318032,0.006626564032944327,4.6319928228380124e-09,0.587028126553959,0.5729718916261407,0.07866484591609538,0.058093304464225844,0.04842623265666512,0.04047709730795964,0.010561299489911854,3.2848707499795673e-09
22680,0.6018526820972369,0.6016910390821015,0.03630533848999249,0.030832972003723792,0.013545941082212389,0.00913712196063734,0.002842350007797087,2.3472588811707265e-09,0.5879175962027181,0.5737203919310433,0.07245353999690354,0.05849432654285946,0.050076016997526694,0.04112141471326893,0.03519508589704295,4.429423723506637e-09
22720,0.6019301887708814,0.6017036234556247,0.03707080145518759,0.03083893297315705,0.013783279143086899,0.007016503639009216,0.005154226457155773,4.605325726722202e-09,0.5890286112200215,0.5748757208484635,0.07288405463561455,0.06315705212579194,0.052571589415970746,0.03908316513987582,0.00668299680328343,3.689750526593887e-09
22760,0.6019182194810208,0.601663610778607,0.036044267745579305,0.03104734394453128,0.011916104537959708,0.00941304247752345,0.007020132859121559,2.6319443166717934e-09,0.588526531893929,0.5743469701712364,0.08160562173415205,0.05848763572220353,0.04411541826424538,0.036931823677696464,0.02773979627497757,1.0494014768605221e-09
22800,0.6019369428253055,0.6016769249504019,0.036461880128071604,0.030694138263462734,0.014613762383294211,0.009299798059287392,0.004929788258002519,2.402851318216416e-09,0.5871130979706738,0.5728859452953722,0.07677342034080335,0.0589423718998765,0.043913863914392746,0.03585310345451693,0.03171118646128228,4.563032223383658e-09
22840,0.601972331141598,0.601738006554543,0.03608890162025311,0.031085899168394902,0.010650697058142722,0.007368868245820246,0.005794096930481082,2.2189116769526987e-09,0.5868975678581277,0.573115879548961,0.07137233110188528,0.055419964096197365,0.04918476664577663,0.0370589375274058,0.014366635848050771,3.4362892021298822e-09
22880,0.601955116981815,0.6016843103972486,0.03576850177387672,0.03137560218973712,0.013768143522548482,0.011563981379736965,0.005375033549663913,2.8481330407643464e-09,0.5885131685467866,0.575004037824421,0.07301761664175238,0.058646742098504304,0.05044233190452879,0.03616107695344728,0.025326660545134074,2.3497195532293527e-09
22920,0.6019686288307637,0.6017621909164619,0.03579724387901921,0.0315277002059936,0.012233122006933316,0.008146956025671063,0.005767164657738176,4.314545044211828e-09,0.5890249581654434,0.5759265804689084,0.08157177821790677,0.06160192947379895,0.04498207613962803,0.03085945805799151,0.023119490633001987,2.6467110561583785e-09
22960,0.6019561876326095,0.6016793131115189,0.03474516176930644,0.03151998034026454,0.013767079043800751,0.010097780996446653,0.006124285359452816,1.5736313457566233e-09,0.5879400504320133,0.5736960426696195,0.07761309849044727,0.059364297354652484,0.05238804926272641,0.03894199913680787,0.020094977235488164,3.5257635767467196e-09
23000,0.6020555452482026,0.6018200635440389,0.034923697705829766,0.031514235355910455,0.013294102973822467,0.008189763142556494,0.003273147508452097,3.2440473067930356e-09,0.5868257467433111,0.5724613892429453,0.06733843205920426,0.053379480603609475,0.05187553021080539,0.04267478861226728,0.03383724882131386,3.3394953092693273e-09
23040,0.6019706518421427,0.6016460231719408,0.0336739312741155,0.03079776314004456,0.01382907282710397,0.008660933595959637,0.0057843424123883895,4.1934318989625445e-09,0.5882086697360767,0.5739236778164306,0.07116223905329433,0.05900333776507391,0.046985783096416725,0.03715235417133585,0.019811916234457896,2.352547278510758e-09
23080,0.6020708616394547,0.6018175283872276,0.03435021520406077,0.03131489655539465,0.013262837355265874,0.00786219387299024,0.006293382435465258,2.522874270334882e-09,0.5895402314251925,0.5766549722683876,0.07725562223268201,0.06354651902725049,0.04047656971360136,0.03419135537876493,0.012706467950124334,5.016779300508861e-09
23120,0.6019964627890203,0.6016804104426665,0.032852803855572425,0.03048765720004261,0.011632758916150333,0.006839764697244699,0.0053664725317832595,5.012760620695353e-09,0.5889248490554351,0.5751594548971732,0.07969220714559563,0.05773569606676841,0.05486517435306861,0.03433973191951118,0.01683686324557766,1.5515952968618526e-09
23160,0.6021094572717048,0.6018427780407772,0.03404995740467719,0.03127053364945406,0.012141669106665146,0.007576110286148918,0.00478050404089314,4.555882687125121e-09,0.5868854960901632,0.5730022235882535,0.06812566043973596,0.058597265414056375,0.05234609862793112,0.04184458314666975,0.031424519129173926,1.463610216709158e-09
23200,0.6020078082102869,0.601688990833304,0.032867260877770234,0.0295552050671897,0.012480835387370907,0.006447400430507874,0.0022017151222381865,3.945991440507559e-09,0.5872385247602782,0.57316347598611,0.06847727591287193,0.055042684980540046,0.045766485659468004,0.040989154430931846,0.03253811882708446,3.5315173222632277e-09
23240,0.602087322366514,0.6018352366854456,0.034426961125495925,0.03038241704617803,0.011868243046012304,0.010264683688006397,0.004848629899310193,2.8074095768217675e-09,0.5890975813878736,0.5763842457945423,0.07499811257822574,0.059275576481561065,0.044048189782295834,0.031001913272338227,0.02794812656909943,9.070177206506022e-10
23280,0.6020314042270788,0.6018053525159555,0.03271770469398207,0.029462053121205197,0.012241074357115373,0.0062110850515050735,0.00450621691087283,2.8839901001657973e-09,0.589435719910511,0.5764802094980478,0.07933452895531296,0.054388507383906194,0.04031416091458038,0.029610095693065417,0.017264548116430217,2.743972225206748e-09
23320,0.602016488427973,0.6018643154331736,0.03453513714011261,0.030792146344191706,0.012176791312418696,0.00854582999711706,0.0035322410418080286,3.20818388985804e-09,0.5879146975221307,0.573880565354756,0.06868926141503426,0.0564198511409251,0.05290194567555144,0.038065721513297957,0.030702083258911817,2.014503120256427e-09
23360,0.6020047928940905,0.6018732870076774,0.032778313001449164,0.030006123658542726,0.011184203359289834,0.006364114434592907,0.00610190510785034,4.3012222390386364e-09,0.5877004362150118,0.5730618792161608,0.06640930739738017,0.05528046140733868,0.04600126989617844,0.04326319708351392,0.031904748055255554,3.793054097585722e-09
