step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,R_v6,R_v7,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5,nulldev_v6,nulldev_v7
3360,0.2426455454035658,0.23512547730784256,0.2411778399312704,0.23772886115496053,0.23786876821453226,0.24110067211268707,0.23520277893316027,0.2736604450536159,0.03127622826886115,0.02942105868304275,0.030014808133396274,0.031661982447413584,0.03346092670104024,0.034569693446501744,0.032803375487013196,0.00019560903848946435
3400,0.24402824162841866,0.23468335837598606,0.24046017581313814,0.23932691346463028,0.23564169032135376,0.24354746535582378,0.23310112892748505,0.2736757884370493,0.04225321276349987,0.041545763972403296,0.04435109844020154,0.04726866064303822,0.04770787080697087,0.04796095671248834,0.04396747336372537,0.00039750014369578516
3440,0.2448242090947936,0.2352655991817979,0.23831664479307554,0.242436364934231,0.2322137237541823,0.24677291487386768,0.23083371324868884,0.2737076968281244,0.05946405841677377,0.06115200946930999,0.0654987219456271,0.06948575622526701,0.06592677405454488,0.06477048256505934,0.0591851339085016,0.0008087687417256863
3480,0.24408752441558998,0.23777857088182394,0.234091148772654,0.24752304451258558,0.22758275191659447,0.25031740760775967,0.22902472776429128,0.2737742045823154,0.08461221904582307,0.08945697755953812,0.09146952113905632,0.096328726002564,0.0863976594807561,0.08431431195784847,0.07946794733020199,0.0015968367186719413
3520,0.2405248707962443,0.24343746818800427,0.2272507891297944,0.25472696799255795,0.2221224283603941,0.253036419631722,0.22878397373036682,0.2739134623907182,0.1208000524837229,0.13085422367781446,0.12311766622251129,0.12844846213288552,0.11206182831814972,0.11261452290011935,0.11070633355177832,0.0031344244432972815
3560,0.23274215695846195,0.2536120983530982,0.21765327274082347,0.2632977300100124,0.21678151783135333,0.2528794416930002,0.23188857011321526,0.2742075133130934,0.16362434339404625,0.18390582775660008,0.1570967326962658,0.16184629756435537,0.14305373627032136,0.15336657040625853,0.15617103319905995,0.00597833742528364
3600,0.2197822814758137,0.26915369148682783,0.20587359175166317,0.2707930947046701,0.21331993887795403,0.247034982432094,0.24099366455839225,0.2748381074183858,0.2037251599615178,0.2378578118141233,0.18787278200261812,0.1951201949880154,0.17792337772315414,0.20093831357439787,0.21700055194345377,0.01060589176623109
3640,0.20194788321001705,0.2887088868641043,0.19360131161441682,0.27245472964196726,0.21458803105206214,0.2329645083670785,0.2596873498870899,0.27622134109348,0.2492450104082794,0.2920833072987991,0.22463952870154985,0.24900603402039517,0.23107439924194617,0.2586636874632675,0.3148915138140861,0.01895394295953688
3680,0.18212319146068456,0.3068108182787514,0.18391450200995518,0.2620138398100246,0.2245534976918806,0.21071346252182604,0.2908715459285645,0.27923517283756416,0.2505971900478982,0.2834875738739331,0.22194414856616618,0.26988233448850724,0.2657547325322523,0.27401419622478995,0.3896787663481462,0.026449617737807234
3720,0.16747784515900874,0.31279827495264434,0.18057053864138808,0.23676809959432135,0.2480420309499604,0.18629514560306193,0.32973610589614766,0.28654114949920345,0.2319344323118385,0.2654825141130194,0.20486428095980208,0.27520646569266116,0.32794806367554746,0.27450583821762964,0.433585523902765,0.024943139207862553
3760,0.1677646234541208,0.2938090847629391,0.18962407661421232,0.20575536315595866,0.29586054412214563,0.17313962602992627,0.36436236115626824,0.2986831336963571,0.19449068105394543,0.2581870041845382,0.18415810511953487,0.30167746316137617,0.495003725505305,0.2700929134905518,0.4138240285089899,0.04327405499515666
3800,0.18291855058970827,0.25958493231158686,0.21049113991674714,0.19097759757501792,0.3634369720774979,0.18448983260966043,0.3848526866107544,0.31035351494528995,0.0767561039896825,0.2022762475041319,0.09442523534949578,0.21445556900223786,0.4852008445352217,0.15656600810272164,0.18402482748699708,0.03764165106516876
3840,0.1898081397292562,0.23556566618904706,0.2301626681136135,0.20040552701896683,0.3877285157926076,0.20523920864484718,0.3692833521963892,0.360426177717044,0.07910874887583283,0.23421925255208045,0.06277195147090524,0.17438819463488667,0.5018328745766367,0.13500485276847113,0.03505237332710502,0.2401938714722495
3880,0.19172293020094555,0.23268582510467417,0.2325317260380778,0.2153547494485782,0.36043170744251596,0.22089561950182665,0.3724853202689634,0.4006370494406687,0.12288272977260266,0.21470362697505435,0.0507964125301389,0.09666463062280437,0.33900776539224703,0.1674670242009897,0.23501965846764866,0.3591128911879427
3920,0.19865092657534827,0.2573502635800716,0.23610000622473878,0.22750907361256636,0.3458122416059114,0.22623619780354973,0.3485048219611078,0.40166439169717455,0.1151503793827958,0.19928448549513206,0.07305770002625396,0.09216237728871615,0.3617225951234111,0.19804199010323256,0.23682335241024452,0.2853275412032723
3960,0.21710145442337464,0.28001082256969784,0.24538084481161712,0.23685492637016492,0.35694544585680604,0.2301295159134609,0.30390350320735315,0.4003848816865476,0.11328409296940004,0.08985890081406378,0.06125092522414104,0.08585863272059678,0.3774412064320956,0.16022718169716363,0.07451820310702531,0.06781712865349959
4000,0.24358114415708587,0.2916566555824692,0.2340227832608223,0.23800435526840022,0.34506047843840176,0.24181968141772522,0.28858377136567775,0.3906043935137051,0.13611369062458703,0.04419234223543993,0.0425571435847015,0.09335575271966953,0.3423238941389822,0.16602980747427074,0.09519926539786552,0.07647372372093084
4040,0.2679501359511234,0.3013158476802651,0.21901481359831243,0.23220466704804082,0.31824805859102373,0.25596144762107675,0.28155946976701407,0.36648660553477624,0.10162344563718709,0.17953687809998575,0.09830294987955471,0.14563200337857396,0.2473551748466404,0.2288161113364136,0.10215400057872447,0.17673230186997085
4080,0.2757023692859198,0.31505881290358245,0.21614522975601558,0.2256779469535168,0.3147594260284821,0.2566699703320872,0.29613852001654084,0.3616527668421432,0.045354571849366,0.18824302118494943,0.12792679491664746,0.18331017059933472,0.08563888369988365,0.24263244315300142,0.04096204933625472,0.2180775525596045
4120,0.2545098074173174,0.32934913564961293,0.1965472857025285,0.2108623689462541,0.3244018033614936,0.23453684298767716,0.3221363906735188,0.37362956388580987,0.1559117486296977,0.11993166350034912,0.10696852327286092,0.18124155114713883,0.06724777489989363,0.21880684204713186,0.07763971946585964,0.30527688594153635
4160,0.21723793735652658,0.33974645704925516,0.1859932459893015,0.19192282056204804,0.2925477367361818,0.20197972339986475,0.35937221874083863,0.3812992609479386,0.21057930266174868,0.12042235763678819,0.10015434790161036,0.17576861666782803,0.1928838662115296,0.19947939336043535,0.15406124753981945,0.44088287527991293
4200,0.19052550360820386,0.38550866040298465,0.19847607804451453,0.1880681435097879,0.2288935624000479,0.16789808378406507,0.4008519407533123,0.3616178019841148,0.16116888975205315,0.18472818972378707,0.08751925174052846,0.11683247289333591,0.20727432188952472,0.13865103928776312,0.18091579705086763,0.3705746807762573
4240,0.1796677498614147,0.44147524556866014,0.19853579243522843,0.2462062572827374,0.19207986858345147,0.16191103838722076,0.43475589647474067,0.3275421363867132,0.09808665955359173,0.19558743074515678,0.07327961835549554,0.08171833963787418,0.1767345032510892,0.1053538277389884,0.21611156181712557,0.17156667676006904
4280,0.18663095604836993,0.4100307315713225,0.2103319789560057,0.2803032632872033,0.2069298000213406,0.17705911454190984,0.380992572257606,0.3321603482469124,0.05642573475358515,0.23065521544908432,0.09531624749363056,0.10193327582235084,0.19193497267101764,0.1153982049405535,0.17053709925149507,0.07665403877030588
4320,0.190124298058311,0.39271244238111397,0.2118619784799936,0.2747693442066322,0.24336609102052661,0.2024077114583802,0.35092485587824823,0.33171996104250323,0.08455080693414202,0.2825228604734937,0.08216287922217426,0.08719042160455241,0.16420313823792182,0.1208490444213302,0.10947380640062089,0.1397112945324089
4360,0.18066994449691803,0.4423848709037137,0.19930665110295454,0.24995558846607493,0.264074146021928,0.21973327062019835,0.42790513681756376,0.31305791921963094,0.11570291417912705,0.19355046885240101,0.03288581299741809,0.04108011095750346,0.07414483094949126,0.11213490694108212,0.2190740840235334,0.09156479433825943
4400,0.17386981522263717,0.48858138730340267,0.19649137437353956,0.21653212095005184,0.2737562858248452,0.21882703488568214,0.4846392139983649,0.3030923942124846,0.11137030170148843,0.15112298107239477,0.052334097935768265,0.013161992920174918,0.07749687784547409,0.10549695595338598,0.23373865371624789,0.06629031180791997
4440,0.16982786784956067,0.4187863883849076,0.1893558331184913,0.19770060506276566,0.28774063556966134,0.19838123054523815,0.40997534412314074,0.3095540490916387,0.1162433384027137,0.10073425900909469,0.12147666981133354,0.013905649808613812,0.1668070628803178,0.09385475092818292,0.16221617834712776,0.032396227401169854
4480,0.17797453602665084,0.3940423302164333,0.207429957852302,0.21001762986779499,0.2779209899536051,0.18744076972465926,0.3801984898985744,0.31654200771271224,0.07646214993510807,0.06607246959212476,0.14190983862126405,0.010808502822067337,0.24636016888119272,0.0401592299981587,0.049174931539154525,0.09867278455684803
4520,0.18788973432368444,0.4414892325861345,0.21054064446151843,0.23447140379250977,0.2480376058437892,0.18076340685823863,0.4289424272915589,0.3163140381940403,0.03553140251903262,0.13050329142400893,0.05615542343472015,0.05165377443783948,0.20956245316159142,0.0507688539733661,0.17663192946724238,0.10393525272635652
4560,0.18647456447768285,0.44313646768839215,0.20463622631630612,0.2488365367869062,0.25860488728954484,0.17586885165549007,0.41481445860472127,0.3349386804395182,0.07510442186196799,0.2020014124376629,0.020352678668006146,0.11438915530954531,0.21225203421883707,0.08500954070381164,0.18622994207270677,0.05096097136856139
4600,0.1905780746212563,0.38582840239528116,0.1926871217357947,0.23633033013132823,0.2891966173176204,0.18240054902006003,0.3202321070767232,0.35352476467141924,0.13869301768718287,0.3435403592957991,0.1175821893728948,0.21736109887309982,0.25594558168865217,0.14240090118302784,0.14631021539407532,0.1607513839574705
4640,0.21222321978058573,0.3547661882252701,0.20315837025852929,0.23199262145783042,0.31308042158397986,0.2049182996607893,0.27125490898149945,0.36014494618101817,0.1109282390379492,0.27022959092431165,0.1886844301137501,0.22670868652797366,0.13377185903946104,0.16754855181705094,0.10190448300849689,0.1817005314185717
4680,0.22751354661496936,0.35248932058805976,0.20344772132797492,0.2346305257576289,0.3352057408960813,0.21744803386168673,0.2622354119266745,0.3730141167466433,0.030791434535165946,0.11184193453272283,0.15973359524665956,0.16607153729635787,0.041397734553244685,0.13057831806261644,0.09760211223425794,0.11268255203937379
4720,0.2266176090126466,0.3419899471906153,0.1930483745443327,0.24535939765305262,0.3494161011536793,0.22014004116238828,0.2593335815059192,0.3828289481967871,0.03793594682696711,0.15961874178685165,0.12701487318636276,0.11124851268881296,0.09223828113373049,0.09655786551181812,0.11339166237060773,0.10005789646117058
4760,0.21277138438726478,0.3324745698355945,0.19445232649113997,0.2643000793064521,0.34871528269401036,0.22104583902612135,0.2530627221060732,0.39145824890325226,0.05671973201724122,0.20046262480972069,0.1018258702444269,0.039287547306227126,0.15212595973525475,0.10616119119354776,0.1579383425809489,0.11342042324900968
4800,0.19175327393045077,0.3342866857323512,0.2041684928532582,0.2877970170540485,0.33685902526999423,0.2112483332136636,0.25983386979786693,0.3925413475228389,0.07131636715850272,0.15966690011562928,0.0659196746627845,0.05272966797584626,0.20581997573864128,0.127888739052768,0.17227506121120037,0.17247766855267557
4840,0.18156305009632356,0.34383675082154136,0.2237435157370529,0.3091587170291557,0.3003722996209904,0.19136334059446553,0.2717569313458432,0.38148026508689786,0.09951114444395823,0.08646618914461916,0.11430160671846121,0.1503488767781466,0.23978637315238296,0.1358267775136079,0.10748907744624071,0.28787522977619423
4880,0.1842939323871174,0.3296077091695889,0.25618119745749135,0.29887065704520954,0.26003855970460044,0.18352303646689486,0.27743661006306425,0.38949391562236857,0.10061940740696537,0.16508488366444055,0.24293000686453747,0.2211184384213799,0.24533956972668886,0.11034159391889328,0.08769610395179907,0.35231065087782903
4920,0.18426116780487162,0.29006694327752097,0.26071365543907826,0.2600616701941739,0.2523369260657003,0.18719432866436453,0.29168215838859934,0.41288697983521694,0.025357457428509214,0.24423493844225397,0.2838628001186966,0.30712018926662354,0.19786484063125803,0.09060052106648275,0.2539487556350386,0.35811832266172716
4960,0.17509751805427473,0.28737754493108697,0.2357430471473635,0.25086057863668976,0.28936055341741335,0.1907429350790818,0.26839532537384725,0.4224060664088954,0.09958708108019361,0.1988188703963715,0.2514418426644338,0.29717594805134384,0.1909667294251783,0.10814583003390973,0.27728150877305074,0.41067334571035
5000,0.17506943232272623,0.298084184163671,0.2467732501119555,0.2712898662751228,0.3109457668813509,0.17657008654234066,0.2399306412401932,0.42368240551276615,0.14309933738057268,0.1357920113997435,0.20620182631859116,0.1935437855073455,0.1761439955515351,0.10815118058662271,0.2319876867538644,0.41953371316023663
5040,0.18516638253239187,0.2836937404123918,0.29034535768231007,0.2959278596410463,0.2767189533862766,0.1639692693834766,0.23226496461286025,0.3870169465402863,0.14119598090708443,0.10382436296640261,0.23026906388547927,0.1454339954487897,0.1272442936771587,0.11471053914937787,0.18975075371725436,0.4239017695026247
5080,0.18503256029051146,0.28892587390923063,0.33046932241561205,0.3270840992531718,0.22276385062832904,0.15704642457107568,0.2389317050818447,0.3679052723149214,0.06953508480968373,0.09598602005603687,0.18252303078526133,0.2251335167228315,0.05519460306137754,0.11927123662789332,0.044123111671320075,0.3018048243356767
5120,0.18892218661208812,0.3044378679525624,0.32421039726021395,0.3496788219134546,0.20333653391764278,0.15333167933712108,0.24703363967056413,0.349334024487217,0.01962733045295025,0.1510213345513997,0.1082877247851421,0.29605151512119005,0.0656042270160333,0.15412894992942958,0.06905177614194291,0.26103224782411
5160,0.19304851065974418,0.3420864972354039,0.2996187916752622,0.3609271855474593,0.2213940418783061,0.1552674438675974,0.2293789488808508,0.3351807203029942,0.027074271727443776,0.1871432909496045,0.10186548121533254,0.18334984963271833,0.06452043254575766,0.12412204016924717,0.0828051013516533,0.2314441893679973
5200,0.19883426484539105,0.3522338112460809,0.292612526563071,0.35486612049258076,0.253234793015136,0.16070183116327239,0.20335399925668646,0.3477902276740449,0.03521985957497934,0.23622631280835196,0.10324347429878095,0.12133410408069108,0.08914804127201034,0.09901257379609013,0.08056465251514407,0.20604664804530473
5240,0.2077999058474437,0.31134668894459505,0.3019787413891615,0.3059507481635677,0.28490646775893747,0.1660784995934067,0.19718815363999673,0.3793823800706743,0.03857450240758497,0.3629757442744718,0.03283108462674,0.1270662507859298,0.14490904335996546,0.08923016202921193,0.06583003001084792,0.1944074660666348
5280,0.21349481789641472,0.27265306210681817,0.3200110245193088,0.2718381833599463,0.2995634662217686,0.1639445584105907,0.1957119101610608,0.40488585458074705,0.11649649207739457,0.3383753513627099,0.17380575409470828,0.13952897094330513,0.1663116649440243,0.05024385919103184,0.055592057958976905,0.2591816631191254
5320,0.2076116415330194,0.256457307697575,0.3196803168833633,0.25453950866719205,0.2927869780087771,0.1586176745093516,0.19323281270909068,0.4103868293079502,0.18348306448518112,0.20288328632069424,0.3366198087014276,0.11633965913580589,0.18543748584438444,0.07807718863131109,0.125301120916797,0.3433930325329285
5360,0.1792011268202848,0.27314127718676906,0.2962844191409578,0.24966044611810373,0.27388221719829164,0.1658945131038302,0.20063583797441473,0.40641602367828644,0.22345525079832096,0.07743882352408181,0.4458027925911053,0.10793199430633674,0.21593644199022602,0.15229173635861556,0.21202500909520483,0.42897382997366484
5400,0.17008807355544306,0.2715084010568887,0.2820963769213322,0.2496697575442041,0.2826822322509781,0.17970001257852591,0.21830423034113125,0.4040152907409949,0.16162147445518601,0.18524441919042994,0.3415244872558264,0.1837584374828645,0.23051552836048037,0.15980934603172742,0.2236311616635812,0.3815233431911743
