step,plane0_sigma0.113324,plane1_sigma0.113324,plane2_sigma0.138793,plane3_sigma0.138793,plane4_sigma0.358361
14100,0.11746911893855988,0.1318516155185944,0.032804423156609974,0.2087459089959919,0.0971999330548859
14120,0.12275985998771674,0.1387243126564808,0.036408146180111456,0.20016773487408515,0.10435379788354536
14140,0.12724698818028238,0.14372816967972957,0.044213295999341116,0.19055124039777468,0.10975876245578964
14160,0.1288528697722125,0.1487347718349106,0.05466963734353568,0.18060042611547572,0.1122040638819556
14180,0.12716259383946496,0.1559927976486732,0.06573540396172589,0.17089022350331362,0.11150768862486088
14200,0.12303689180707011,0.16706836891386853,0.07564124218759873,0.1621265734084695,0.10814146023322403
14220,0.1177203134399866,0.1819461451215026,0.08323509710574327,0.1553595884092291,0.10284319545423562
14240,0.11210209612265506,0.19882379475176243,0.0879328675705792,0.15186249063200677,0.09638920940646038
14260,0.10643365680081687,0.21472775691531856,0.08951787124147058,0.15273505985919503,0.08950827479842915
14280,0.10050558017495022,0.2266507260313308,0.08798940720789057,0.15849618058750828,0.08288643145840179
14300,0.0940874138460085,0.2326259576854187,0.08353574503773652,0.16889519295545355,0.07721932999134502
14320,0.0872887070457167,0.2321625536546555,0.07661773862743637,0.18300094972278497,0.073246313678929
14340,0.08055607795675505,0.2258844468857511,0.06808988719231654,0.19946063650271995,0.07170846978337676
14360,0.07435893100249047,0.21478812184047544,0.059236606026594064,0.2167581835806207,0.07323884977076121
14380,0.06891961635117926,0.19973571810721844,0.05160753919590734,0.2333842370025305,0.07824128769416533
14400,0.06424945773387092,0.18146800942754404,0.046648199975101064,0.2479649729518798,0.08677850738422753
14420,0.06039394680428678,0.1609516899985409,0.04528854992945859,0.25942226693730397,0.09842993290375783
14440,0.05760002847585863,0.1396990708380532,0.04772120410834902,0.26713464888251554,0.1121304881213993
14460,0.056241593905936416,0.11982125926403388,0.0534924579807098,0.27099060153786964,0.1261464048738158
14480,0.056566772490943905,0.1037464960298573,0.06183667232771994,0.27128002270718893,0.13835883221709772
14500,0.058450631351710594,0.09364841290071745,0.07205464770226147,0.2684907947851802,0.14680803662826786
14520,0.06131242860047556,0.09074764068512058,0.08372767048736596,0.26313381623446225,0.15023378135368057
14540,0.0642574422194128,0.09477609776039808,0.09664871846860135,0.2556638043643205,0.14839327633170635
14560,0.06640597152098622,0.10392005348326744,0.11050751711073385,0.24645226172140153,0.14215998105310534
14580,0.06729495628206564,0.11538478532504134,0.12454082010866761,0.23571239391213678,0.1335044828590074
14600,0.06717165654634841,0.12635598310109433,0.13744851033601133,0.22337458597028595,0.12532111671170512
14620,0.06700286566573667,0.13479809491962247,0.14775856740339044,0.20911060815217516,0.12088652491681741
14640,0.06816044120888545,0.13962635717888813,0.15450453220710098,0.19272031159095449,0.12282498002144178
14660,0.0719220300531623,0.14039003775652453,0.15777052114001117,0.17475097844824572,0.13190876888702488
14680,0.07900275952019561,0.137080522139444,0.15866686050846598,0.15683118123175707,0.14647755843438742
14700,0.08930449224085098,0.13037831763785154,0.15872048467080155,0.14130290488655703,0.1630832623790686
14720,0.10197060827242391,0.12192694801198467,0.1591469609977232,0.13037155926079988,0.1780466889010268
14740,0.11568572373498505,0.11404664985382759,0.1605046924725483,0.1254592047944736,0.18884761392538343
14760,0.1290547358820316,0.10888896772099654,0.16281422588369068,0.1271354439076966,0.19454939509707223
14780,0.1409056039409155,0.10758888329072999,0.16586716368747467,0.1353486488370029,0.19538501575257428
14800,0.15042896186450214,0.10990247858087818,0.16944109632924026,0.14951243925370722,0.19215649038966984
14820,0.15713191387042516,0.11441644796177348,0.17330596511371088,0.16836644375153229,0.1859140094550976
14840,0.16065984205152234,0.11917280839724367,0.17705282325018384,0.18989178615342645,0.1779247634480408
14860,0.16063014821257515,0.12248834775376233,0.1798938886647732,0.21156881130924854,0.16965987842958188
14880,0.15663773809693063,0.12366076180463413,0.1806577353811925,0.23096001995095322,0.16257730816065002
14900,0.14846728849829094,0.12319759950075894,0.17810881108066245,0.2462939982820333,0.15775402748066772
14920,0.13637581770411014,0.12241215177811471,0.17145156021117616,0.2567225882095707,0.15563573480174614
14940,0.12124978866072465,0.1226557100595138,0.16068443664580426,0.262200833992687,0.1561098647401188
14960,0.10452147637249912,0.12469743724411983,0.14657336014115055,0.26319239872963696,0.15884879580493128
14980,0.08786010814408068,0.1285582142771733,0.13032303239630555,0.2604325669669518,0.16365510864675123
15000,0.07276174990031958,0.13370010615278724,0.11322265422630629,0.2548371916208386,0.17051837819062862
15020,0.0602211657310315,0.13932235713165814,0.09645270591212785,0.2474607195776622,0.17929192196504296
15040,0.05064992410297804,0.1447040728187478,0.08100879199022189,0.2393013137661624,0.18922658279303026
15060,0.04405972357115978,0.1497041399235484,0.06760438335871358,0.23085917901678227,0.19877520510198055
15080,0.04029787246405515,0.15533753992124594,0.056537260457414536,0.22169350492632064,0.20585960661619873
15100,0.039056563478277406,0.16392275580917964,0.04765056771791274,0.21048957267123644,0.20839662605096976
15120,0.03967423773892662,0.17824056259406537,0.04047685370997197,0.19590177668595943,0.20480763291692058
15140,0.04109612131632778,0.1998439224114808,0.034482226071106285,0.1777331744046742,0.19449760102245825
15160,0.04225778973478249,0.227570154633762,0.029260709209244916,0.15754525087515783,0.17838871009516827
15180,0.04265802793674413,0.25744082316981215,0.02461572498626984,0.13814022928126282,0.15929396440600452
15200,0.04258918274766512,0.2841822664385235,0.020548654761983674,0.12228960404189412,0.14161101933535122
15220,0.04277245202665818,0.3033109317677496,0.01717930306396356,0.11171433915051582,0.13007616244872824
15240,0.04370176549492882,0.31232008535519074,0.014625756344378174,0.10697941884365061,0.12809286756294871
15260,0.04523299827987237,0.31042600872179854,0.012907575975295021,0.10803334173466174,0.13661005200901805
15280,0.046689637703270816,0.2976242367646274,0.01193439231295795,0.1146394802057119,0.15409958523191158
15300,0.047344231318490464,0.27424875122477926,0.01155959551845167,0.1262788742058113,0.1773775771240669
15320,0.04692848454776067,0.24161784211491696,0.0116079818828796,0.1417258623248088,0.2026665685281748
15340,0.045856194269116086,0.20323832692095717,0.011843042716147953,0.15886264860252303,0.2264807497851321
15360,0.045006576793958954,0.16515906868670244,0.01196891796127683,0.17519224261175756,0.24614828680690962
15380,0.04517253938600619,0.13434931835963038,0.011766835788996668,0.18889601224188796,0.2598951983369125
15400,0.04654337744910639,0.11570880341518093,0.0112947560646369,0.19960475624696883,0.2666294796486014
15420,0.04860677643980025,0.10989826841589305,0.010944302186726049,0.20816611878632205,0.26583306823828556
15440,0.050512419805272275,0.11365871125924087,0.011242575569884559,0.21563793560270897,0.25785728346195264
15460,0.051576691550140365,0.12215498307754034,0.012525377422626759,0.22242057388398515,0.24437182588168108
15480,0.05158520349533442,0.13143827893419335,0.014739717659378464,0.22812878833378433,0.22836526646536992
15500,0.05078541688392131,0.13953968516722082,0.017515023173839694,0.23201032439530328,0.2134053115631663
15520,0.04966784565898114,0.14610011305965387,0.02041863603405963,0.23336504526837704,0.20249623997780516
15540,0.048687880266960554,0.15139414680537427,0.02322151318399135,0.23171152889970775,0.19715268913307868
15560,0.048040685632404864,0.1555955679992638,0.026057440171204618,0.22685695718286406,0.19707541174265605
15580,0.04756358357289181,0.15859896175273294,0.02942645351091454,0.2190763218914908,0.20043832929000396
15600,0.04681201950970581,0.16029767421901026,0.034031512544463016,0.20934320472462326,0.20458196398675565
15620,0.045283460772142556,0.16109671233544293,0.04049218175249666,0.19932491782346856,0.2068209375499506
15640,0.04266833362426749,0.16235537935808692,0.049050382206186634,0.19092356387767556,0.2050495157134858
15660,0.038984270860294996,0.16635041523586694,0.05940400963693516,0.18551227339533982,0.19795693773629802
15680,0.034530752819611994,0.1755495772876991,0.07072321919432685,0.1833733754406036,0.18494884298519174
15700,0.029724838915892168,0.1915270900888198,0.0817923458457194,0.18375513693234605,0.16609341578460038
15720,0.024959866029402603,0.21418210971983848,0.09122154520433147,0.18541573766082467,0.14232809953695896
15740,0.020580957582769743,0.2416572630338663,0.09777281724191568,0.18711946986975395,0.1157791031112069
15760,0.01691908995781226,0.2708236762604236,0.10084146862579947,0.18774956389033629,0.08971549318765669
15780,0.014257439199287347,0.29794442345845484,0.10093254221848985,0.1862052008253336,0.06780093608728215
15800,0.012719183918458207,0.31928433475040585,0.09976061375589751,0.1814785411390451,0.05287105671258778
15820,0.012216038452997414,0.3317018490455165,0.0996722381819499,0.17307251961361353,0.045921171987048835
15840,0.01257286866897499,0.3333235996060017,0.10253621245029261,0.1614586980874977,0.045906647528199486
15860,0.013746623599033963,0.3242251465144131,0.10875422764702715,0.14805892564448722,0.05041390998717504
15880,0.015935775754819543,0.3068065143063109,0.11707053194113383,0.13459935368530332,0.056720771850176224
15900,0.019490638182713318,0.28550326961931083,0.12526553345738795,0.12230402435803876,0.06264805885960509
15920,0.024722387126108258,0.26570809352265556,0.13117452407243047,0.11155803243903199,0.06691525988704038
15940,0.03175415223361897,0.2521751560849877,0.13339272362561644,0.10221477686364695,0.06910469760622272
15960,0.040462404898897346,0.24754516214271652,0.13144547558813888,0.09417956419418452,0.06948239886106418
15980,0.05045855389570808,0.25171713388053646,0.12560851106088883,0.08777316689930562,0.06879373839865992
16000,0.0610670147345676,0.262378147787835,0.11665562957604146,0.0836673887332724,0.06800992109640464
16020,0.07134308456997875,0.27625761985486685,0.10567493552297462,0.08254945030879943,0.06805023321061585
16040,0.08021151054689671,0.29023927889461,0.09394998192323306,0.08480150419896358,0.06961189905386658
16060,0.08672353063636161,0.3017561243032405,0.08285473820740243,0.09034745614120987,0.07318698700744548
16080,0.09031030139418557,0.308582038533357,0.07372207747717932,0.09862945774201418,0.07918952713234641
16100,0.09088861599929114,0.30859083990013997,0.06765565763942728,0.10861701933392037,0.08805143773239454
16120,0.08878134603768263,0.2999981409174384,0.06527516000267801,0.1188330853847111,0.10020986619936084
16140,0.08455287406266218,0.28215353419225636,0.0664562243159918,0.12749054801091272,0.11598892494788568
16160,0.07890245874999305,0.256407385533195,0.07022725930424863,0.1328450959763507,0.1353988337213446
16180,0.07266188229970122,0.22631716943230018,0.07499381798724827,0.13373513243021817,0.15787605538490804
16200,0.0667956708041962,0.19678534450443072,0.07907317556000217,0.1300815551575153,0.18204941880608305
16220,0.06226637898855919,0.17248283363876907,0.0812582729363492,0.12305196195389274,0.2057071789594638
16240,0.059771603495040806,0.15645161603254412,0.08108332708293729,0.11476252822231578,0.226107111445717
16260,0.059525821880606455,0.14959231802644354,0.07871185709098313,0.10765822278311431,0.24057832914150235
16280,0.061235058136210226,0.15105634076685226,0.07465033053687962,0.10384546595008408,0.24718731427283805
16300,0.06423236972794809,0.15903219119916018,0.06954945709803713,0.10459340566286363,0.24522832897366928
16320,0.06764067760340392,0.1714071023808629,0.06419202993299156,0.1100914096326116,0.23540441269024018
16340,0.07049501036863977,0.18611663626968636,0.059558560169840506,0.11946281725225655,0.21968355939495565
16360,0.0718558886350855,0.20127617690079186,0.05678785521555639,0.13099655489113327,0.20089368537291685
16380,0.07095901473625071,0.21523942933017678,0.056957042165597514,0.14252523922673282,0.18215400058392628
16400,0.0673957676366195,0.22665085773459637,0.06077268724437052,0.15185634187458977,0.1662426165943944
16420,0.06127734111335941,0.2345132188980503,0.06832581758139174,0.15720234410452746,0.1549935762451468
16440,0.05331945535296186,0.23830974249045542,0.07899355387069121,0.1576191404244686,0.14883804034146988
16460,0.04476806802256748,0.23820155701516146,0.09149326382256776,0.15341265818662397,0.1466664489732527
16480,0.03709976043814444,0.23518146451613944,0.1040963291981071,0.14630156426665644,0.14619904206537213
16500,0.03155309536032495,0.23092459336002585,0.11500466673718071,0.13906756476642515,0.14486694887105583
16520,0.02871971892275698,0.22720728339947835,0.12278294943338565,0.1346923029099986,0.1408614744362038
16540,0.028440227147529085,0.22517183335486868,0.12663351893538016,0.1353849598405883,0.13380688832758655
16560,0.03005542658172548,0.2249405277589134,0.12639233816823894,0.1420070112347873,0.12470551090090497
16580,0.03283516294997175,0.22579730601627465,0.1223476649207423,0.15407179582127564,0.11527102967728345
16600,0.036313117710561775,0.22666911876146734,0.11507949739522562,0.17010574339410342,0.1071351050927114
16620,0.04034177804339825,0.22648448356359746,0.10540390741378601,0.18807562801862185,0.10141407507913208
16640,0.044886560456110274,0.22425651753940817,0.09435540441870319,0.205752408940805,0.09877479659676489
16660,0.04975364036931589,0.21905707137943928,0.08312247539831852,0.2210206503653206,0.0997317217048322
16680,0.05446700082659148,0.2100853112528598,0.07292925093062169,0.23215725162336334,0.10477584146597832
16700,0.05839101268036724,0.19685779608402526,0.06489326681814832,0.23807386637257608,0.1141581104333624
16720,0.06104476771003685,0.17943040184674208,0.05986304926525537,0.23848516196143088,0.12750014174051613
16740,0.06245480229362031,0.1585882092130757,0.058236072972549575,0.2339286500473443,0.14358149892427413
16760,0.06335871945931548,0.135956455776266,0.05981093361007963,0.22557965284127035,0.16053228302378195
16780,0.06510431069420938,0.1139000808804804,0.06376728469997694,0.21492093093488654,0.17636268220524853
16800,0.06920261197850427,0.09504395396253242,0.0688282252069656,0.20344364277629315,0.18952183974979314
16820,0.0766705666486937,0.0814598838435448,0.07356553386733236,0.19252366946229607,0.1991772851792662
16840,0.08745136346287764,0.0739274022436651,0.07673237330785576,0.18343544133881104,0.205140361979019
