step,r1_full,r2_full,r3_full,r4_full,r5_full,r6_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp,r6_perp
36240,0.5625475931243394,0.5433585239603822,0.10255562026009594,0.01854314742208115,0.011892444428055588,3.8726259342795905e-09,0.4732192685370579,0.4498923717111294,0.13235053569265906,0.1219430950289879,0.10487036177001391,3.881756809278533e-09
36280,0.5625901583719071,0.5430036588152578,0.1034817674205971,0.017369501470007428,0.01367081582758898,4.307905066264434e-09,0.47310089318228465,0.450011386395183,0.13817569843899943,0.11589939891967761,0.09305569298199999,1.5761985684999407e-09
36320,0.5628626512521714,0.5425250934918691,0.10541636045885792,0.021642396706061155,0.014154879709523371,3.016182184954385e-09,0.47315537382050965,0.45070981639394203,0.14271566533301294,0.1102327531286865,0.08219138025564106,3.420796807673464e-09
36360,0.5630889787937788,0.542271730315959,0.10709472752946994,0.019730571873240097,0.013572637416683235,2.520868020826144e-09,0.4733508190249024,0.4511448383399768,0.1427733891423697,0.11212938574984989,0.08993123679925949,2.1660042835845303e-09
36400,0.5632125257707249,0.5420093123542502,0.1076479614558315,0.015887606686255343,0.01168972462889393,2.7999257515500924e-09,0.47269326453404337,0.45051713008318217,0.1374009436370102,0.1196598706848272,0.10312447528301888,2.4604542435837083e-09
36440,0.5635057017527103,0.5416637068026195,0.10902984353040382,0.02177665107345882,0.014091630250941171,3.370922077371298e-09,0.4710936514838614,0.44900944759913525,0.1310857060934369,0.12285006577580396,0.11099811538319707,2.8910270422894123e-09
36480,0.5637237659689147,0.5414668868027522,0.1105577062921017,0.021337894364870557,0.013979469345750518,4.594483988700023e-09,0.46965312002705323,0.4475146539022451,0.13236186369185496,0.12189054638316894,0.10787331310501283,2.711355401637107e-09
36520,0.5637977093943253,0.5412169739233822,0.11146868750746915,0.016189470364224634,0.009469754175204521,2.2799709437093727e-09,0.46898741678038264,0.4471048307367651,0.1382461035983059,0.11642067565419263,0.09933020717742447,1.9384220982943683e-09
36560,0.5639618318066222,0.5408527252537356,0.11291867225615725,0.021951928163483035,0.013517164556192817,2.6961040738980493e-09,0.46905283253799035,0.4478061681180472,0.1433163406597653,0.11251791732402885,0.08932150949085217,3.299197898111997e-09
36600,0.5641109656471128,0.5405790837250277,0.11435144863058487,0.02251680141282488,0.01397815815513694,3.663564044550821e-09,0.4691960088274779,0.44829610911875606,0.14522991641880484,0.11872507191205349,0.08696153599464895,3.3597660733844156e-09
36640,0.5642238439880513,0.5403252454963021,0.11522184593999467,0.015132162161972728,0.011311243325834233,2.7576560577077663e-09,0.4684538699895398,0.4476547214979445,0.1416440267737462,0.12664435352535836,0.09501602836383588,2.478436327986775e-09
36680,0.5644186211095823,0.54007039197279,0.11615795108434855,0.02110831507111636,0.013039417002846934,2.536421211044874e-09,0.4670373191495884,0.4464280492921121,0.13659548018020384,0.12535305441070813,0.10291668260397503,4.551135245015935e-09
36720,0.5646196488143378,0.5398910760457813,0.11703937183694327,0.022921556840695332,0.013764348572107211,5.097722596068317e-09,0.46629390478220495,0.4461014875034315,0.1339842398186755,0.12326082096194381,0.10248345535307579,2.55450525687324e-09
36760,0.5647893722553454,0.5397316833285005,0.11788375035504874,0.014596607671464876,0.013625314114984962,3.1002699155690844e-09,0.46709546692842235,0.44771601434782476,0.13703953422940598,0.11842345779430793,0.09747274540234542,2.5704050374016295e-09
36800,0.5649159005949739,0.539562330276208,0.11877412052445668,0.020568750337144566,0.012516215380134709,1.0469167971466816e-09,0.468954219131813,0.45043897508017083,0.14166433883756108,0.11438015629891668,0.08927217947617636,2.9956627454463707e-09
36840,0.5650091520138706,0.5393465696812572,0.1196218690015632,0.02311227822824488,0.013404771443182936,4.894306754866237e-09,0.4703171123917193,0.4522322866411457,0.1439944089082323,0.11804647504453884,0.08647490028718144,1.9933069754068085e-09
36880,0.5651265782962169,0.5391239128404053,0.1207046828027251,0.015453022788741203,0.01392583818677692,3.3417055244208543e-09,0.47000895810151805,0.4520279650243653,0.14097322803203233,0.1232775854551462,0.09333223065086468,2.556818532429809e-09
36920,0.5651949000284705,0.5389658404590801,0.1214632897859769,0.019226391979781345,0.012304512982221337,3.595605404924828e-09,0.46845006944342,0.4505877288964754,0.1360182519060479,0.12049946486488532,0.10133184796407338,3.590962130334866e-09
36960,0.565283464742209,0.5387716413027639,0.12183564649099655,0.022654488504900493,0.012887646670161367,3.778266340201047e-09,0.4672056449503179,0.44981083228521124,0.1336139389474612,0.1176177297106735,0.102361747020139,3.554265709572503e-09
37000,0.5654764928062583,0.5386239586958371,0.12263069798807155,0.016818798956308036,0.012562155581880827,5.090148862816483e-09,0.46755289804291483,0.4509173945866813,0.13548705367968,0.11493377280536139,0.1002458040657311,1.6412975286533182e-09
37040,0.5655665896193367,0.5386087968571239,0.1230656522530035,0.017317463006160733,0.013272052014101574,3.767507297021681e-09,0.4690253761528629,0.4528784190246466,0.1395709737321223,0.11286110803438985,0.09662682297859293,3.6732695051621835e-09
37080,0.565618367932734,0.5384905342085545,0.12315484284487255,0.02159752097596684,0.013227554597728812,2.1829792935566254e-09,0.4696579567577229,0.45360811352172636,0.14238042004544912,0.11846785223934606,0.09346851837879865,1.976794858512986e-09
37120,0.5657639876374038,0.5383516135578649,0.12407430310702651,0.017566016245713252,0.012309641884443218,2.8311792410355363e-09,0.4683661535226654,0.45216385504264894,0.1412345924680743,0.12551262265239352,0.09326208178392308,3.262183726714436e-09
37160,0.5657544718227824,0.5383363601768683,0.12464094781250358,0.01564935253032559,0.014307106541463646,3.290498097977003e-09,0.46598652979305333,0.449528275509574,0.13901006289065523,0.12335351501069312,0.09614110866834667,4.165999132755335e-09
37200,0.5657130268990755,0.5381807533491333,0.12464508523917758,0.020363163851287006,0.01371048010583298,3.0140528280096446e-09,0.4642786917395642,0.4480444031284724,0.13561079333900558,0.12149161274120296,0.09701903250282976,1.8422710055767805e-09
37240,0.5658460182831863,0.5380252133506719,0.12544170376366798,0.017926105440873825,0.012480060898971858,2.2100116242402826e-09,0.4646330834437883,0.4492287585557474,0.13408140141182204,0.1208544773416805,0.0990429775692545,3.3837363800238933e-09
37280,0.5658575536875183,0.5380796649465085,0.12572422466902514,0.015077549297266657,0.01301776059394573,2.4766187053394716e-09,0.466570221155384,0.4517674580291479,0.13718891672552871,0.11986186260181574,0.10012024450630774,3.033604380031973e-09
37320,0.5658443507381349,0.5380250506156116,0.12528159961229063,0.01841510668854812,0.01418103002915128,3.886090144877626e-09,0.46788137454926265,0.45318263546002985,0.14047855246200996,0.1244983117541431,0.09686857758504394,7.985583598145352e-10
37360,0.5660036547442521,0.5379641076863535,0.12578534297977112,0.017937383040313993,0.01261438870246076,3.79597648387518e-09,0.4673474395511938,0.4524194607394619,0.14189093255419072,0.12738158266460597,0.09275258580564766,2.6483231353414157e-09
37400,0.5659882459283452,0.5380957507871688,0.12597158582963933,0.01630192156065039,0.010648566050736373,3.424210274657315e-09,0.4657895627634851,0.4505232402014017,0.14222439847124194,0.12143262221986025,0.09326335922067676,2.464482720378961e-09
37440,0.5658877682481985,0.5380613118903402,0.12551315223986761,0.016892897512766677,0.014454636422311455,3.1963284318246245e-09,0.46481842213294144,0.44983291369195827,0.13875359209500956,0.11678470819273802,0.09708720247939472,2.992544398653304e-09
37480,0.5659474952251073,0.5379658322442901,0.12604826926016433,0.017820335935075204,0.013483404296091524,3.4972811379461894e-09,0.46573090288929475,0.45159211308637975,0.13471222303830555,0.11762858889777243,0.10186089896689676,4.7216741003139915e-09
37520,0.5658561324187674,0.538061975720216,0.12623579305253907,0.01677959678633376,0.010019858353687381,3.995025289750027e-09,0.46800463921296487,0.45417189275856595,0.13549296795783222,0.12069440593689047,0.10297980369047778,1.892462062113411e-09
37560,0.5657167571786087,0.5380332960657612,0.12559770120880934,0.01621280992661654,0.013146905714978032,2.967032514882471e-09,0.46930016923616313,0.4551197344894954,0.13829679668579564,0.12430135836785552,0.10045098842620584,4.314249184645455e-09
37600,0.5657754541464316,0.5379876580585928,0.12575797052988993,0.01759118317563534,0.014110651380189682,4.889378733272243e-09,0.4683413806945557,0.4536354749063804,0.13909606439303704,0.1267449142922756,0.09610564146468692,1.9634167511777704e-09
37640,0.5657119764898612,0.5381655525585896,0.12559909693104598,0.016940293023197477,0.010993550204946564,5.517707618089215e-09,0.466090146936263,0.4509206923050857,0.14053233956556402,0.12119932376790997,0.09609042593835825,2.729843817245187e-09
37680,0.5655765166653169,0.5382382570070278,0.12471681921142719,0.016171594613759478,0.01027536678798945,4.0040593924394366e-09,0.4643666414725625,0.44929035980343435,0.13793130120185895,0.11719262311456757,0.09994460112132857,2.6553661106244402e-09
37720,0.5655808253520933,0.5382570402022149,0.12469759758998557,0.017590989119236712,0.01401447977077991,2.9883107304261624e-09,0.4645311922888041,0.45002080074959205,0.1335524799868797,0.11853677987806442,0.10558155855139646,2.8307516131055184e-09
37760,0.5654415537781146,0.5384306744263198,0.12456516863314404,0.017356162101083275,0.01217590010277757,3.2317882959683766e-09,0.46607494560840473,0.4516974817860232,0.13431971452205307,0.12055522964470489,0.11017319224902067,3.058637691340748e-09
37800,0.5652198924730031,0.5384830181788195,0.12382486667847846,0.016538020488953763,0.00689383987875468,2.4792606588464714e-09,0.466860055210553,0.45204151906380724,0.13635909206082028,0.12476833203011392,0.10882210622386919,1.915827256528401e-09
37840,0.5651379814458122,0.5384822362976084,0.12373396731442626,0.018040410429223788,0.013479720695138791,5.000255275616407e-09,0.46574717476454536,0.4503433801408199,0.13668127775377215,0.12824248350262096,0.10191490067600961,1.999888721265727e-09
37880,0.5649798922393142,0.5386432966158398,0.12342152463599719,0.017331079582231245,0.013531657532188001,3.690046473073345e-09,0.4637392595039554,0.4478825670927043,0.14031537326314472,0.12335999600819098,0.09493704352175956,2.9363339176710478e-09
37920,0.56479139071419,0.5387556290471901,0.12246783600137695,0.016175918522113707,0.005406156362568889,4.813845799790913e-09,0.46264205109624246,0.4469659679632431,0.1388270576153964,0.12038339375916084,0.09426026742787949,3.266374008281949e-09
37960,0.564726665902873,0.5388601986968394,0.12197689118556489,0.01816858323566431,0.012555212264514563,2.7635552368425976e-09,0.4635730681010092,0.448681069915209,0.1330533448642058,0.12199268418554896,0.10161321198934897,4.196771048199545e-09
38000,0.5645862657232683,0.5390929741818913,0.12137283351126284,0.0175201175512528,0.013977352102592527,1.985211561440331e-09,0.46586726264042017,0.45142742537455693,0.13145765764037584,0.12398162333816354,0.10978352271456224,4.034264683134154e-09
38040,0.5643875062112018,0.5392635072150785,0.12042800407624611,0.01615800673765019,0.008406237090397402,4.251342947422174e-09,0.4675564327045316,0.45280230250049514,0.1330406674654689,0.1259006837372254,0.11022342032622684,3.275433382504095e-09
38080,0.5642394506890906,0.5393924703419739,0.11992631465935312,0.018568255280477577,0.01078563917779226,3.1825887479239196e-09,0.46743926611699427,0.4520588138221824,0.13406311317911485,0.12681272917358355,0.10241137315774479,3.95211978134309e-09
38120,0.5640233295275532,0.5395773502644409,0.11933533218839487,0.01799664393229837,0.013569785317605474,2.0145143974924653e-09,0.4661884385838245,0.4504530577562037,0.13914599529609406,0.12055095660535933,0.09328190831217223,2.5110918910256045e-09
38160,0.5637952099119278,0.5397183579359766,0.11849030932863436,0.015812386419055944,0.010494386109506166,1.6098113570397995e-09,0.46547410139243006,0.45001879864568867,0.13891411861853864,0.11653810103344865,0.09353556097785762,4.1266178009220095e-09
38200,0.5636265912886566,0.5398763641559914,0.11778585747980952,0.018575769735010902,0.008692351679196375,3.633005440882884e-09,0.4663190153349665,0.45151238593534243,0.13354063506624395,0.11803384287339812,0.10266215710622859,3.267404938598789e-09
38240,0.5634402513456357,0.5401010023457945,0.11680782255458019,0.018374896266107162,0.012488393985501356,2.8601763741573098e-09,0.46801728901455786,0.45349041503621773,0.13067191505534892,0.12125159036744629,0.11223777651317994,3.766541427736177e-09
38280,0.5632771427304657,0.5403230448000634,0.11573489758067929,0.015393911418974714,0.01135635623837133,5.98732569643551e-09,0.46893638634499674,0.45393275151273915,0.131817777064305,0.12282674622238977,0.11447820271339548,3.840583466888609e-09
38320,0.5631137914577932,0.5405835853605365,0.1147888275810253,0.0182024734095735,0.006722805332747107,2.9848915627156645e-09,0.46816898465800694,0.4522715882494803,0.1318291475949194,0.12439649153418454,0.10836487399770817,2.1853738417966975e-09
38360,0.5628933474759824,0.5408372619993925,0.11364758244330064,0.01837840650841478,0.011602900965401721,3.330549036870597e-09,0.46633129574049753,0.4498112651031948,0.13724262368883763,0.1197631246594935,0.09863964905483318,2.0049856993860546e-09
38400,0.5626910808848624,0.5410407105190391,0.11274490102047585,0.01557892866576861,0.011260001189676988,4.37141953937059e-09,0.465076399916414,0.4485613535321348,0.13896143360304883,0.11886325014539445,0.09307208058010057,3.22120440988269e-09
38440,0.5624557904727128,0.5412830533181583,0.11190978049639275,0.017819131794419005,0.007137209542229,1.889539225659757e-09,0.46539124417561145,0.44929161675286444,0.13488699638975885,0.12372376314421499,0.09750102182665363,3.296697560926741e-09
38480,0.5621878956051238,0.5414994278090559,0.11063018475843511,0.018320035007283873,0.010661475415670744,3.3803564884501654e-09,0.46654930395403,0.45079934963829493,0.13053917094488254,0.12935078530724362,0.10747801763024475,2.7758023701682273e-09
38520,0.5620101396082834,0.5416972094811769,0.10957661132864938,0.015762166853910714,0.010039591326046985,7.793071015035236e-10,0.4672455812036651,0.45128416644204405,0.13278824927840374,0.12694241221313468,0.11328758187253522,2.010624977731822e-09
38560,0.5618070139895744,0.5420069582334222,0.108455315892653,0.016950835768597183,0.008999469504371176,9.778657423921264e-10,0.466911097851032,0.45013292254861614,0.12996871051621245,0.12726811802036847,0.1113011825251539,4.323308715015446e-09
38600,0.5615551429080351,0.5422939941802525,0.10673642966039008,0.017721190743970827,0.01090819778654017,3.221467125446893e-09,0.46594735332197074,0.44854880548952564,0.13674473130803036,0.12031819811933073,0.10114199288892936,3.29561366802241e-09
38640,0.5613853477470356,0.5425300488460116,0.10550677009298601,0.015941576917259448,0.008253987752617785,1.3139257668860654e-09,0.46561537654255936,0.4483209150019994,0.14038596570379083,0.11794220079779262,0.09321920397854101,3.719653827095488e-09
38680,0.5611372392355218,0.542857409755393,0.10443833303626308,0.016217347012711023,0.011058560092688342,4.4227546736519405e-09,0.4666671012581513,0.4498468280587083,0.13792703433668368,0.12115198678357159,0.09787448688275341,2.8924011126722283e-09
