step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5
15800,0.1376530927354607,0.38225085168717854,0.46581330725953346,0.3837453565292423,0.11536326116693454,0.15716324379472887,0.021651692053611747,0.2707744407409089,0.10950110646164787,0.3992324973685529,0.011054763071803933,0.06774396286263905
15840,0.13164577156920346,0.36858458424707163,0.4620107094902415,0.3965801748584087,0.11396379708144817,0.1843905963874914,0.02328453382671684,0.26976058304773376,0.08694072266114594,0.38509744844534244,0.008323933877557463,0.09625858728549147
15880,0.12349224971203046,0.3621057276435254,0.45841458650708333,0.4036586827455218,0.12346596535476087,0.20606064574991909,0.02360797070205071,0.2748732077863885,0.08643220146080084,0.34446001368498713,0.008151119257914731,0.1011157233010455
15920,0.12362649820535544,0.3570132400998676,0.4542103292093092,0.40605080892848616,0.11695156121256002,0.21731047218111174,0.022783305294059645,0.27107492057563765,0.10174586832812312,0.31108217034880103,0.012784537179253326,0.10017205786387533
15960,0.1274261410740793,0.35358033720888493,0.4484832210725516,0.40201759016166483,0.09770527815876541,0.21886676222109036,0.022457645013108006,0.2562153698603749,0.10476836100880531,0.28648509827567314,0.010985635508507403,0.10301595752128771
16000,0.12718721040622943,0.35900635310552537,0.4420757348626794,0.3888707612878488,0.08320541472288633,0.21372022041018518,0.021209682189880046,0.24913834357260548,0.07682281764788683,0.26397698639029243,0.003664341665776127,0.09240545123256817
16040,0.12725279752125604,0.3736585642357048,0.44018126794670354,0.3709475526936237,0.08327988304486066,0.21060274740884938,0.02013045568804428,0.2471104628791386,0.026507609411306744,0.2479506330894587,0.008511522456236998,0.06761429665823653
16080,0.13182803400674417,0.39294319657187515,0.44596537394354924,0.3542817056812052,0.09039692851368934,0.2065348169202993,0.02880719792571544,0.24499671865859854,0.04875211870568923,0.24976668903327748,0.015488226891405436,0.05675624765960176
16120,0.1332442295348872,0.41311507278738696,0.4570926833613706,0.34155588631686057,0.10225341864482826,0.20090075296827703,0.04052676597294678,0.2598107853938615,0.09419518767630636,0.26926095778079234,0.01886469076654747,0.06874384482509402
16160,0.13109736573733596,0.4287268521455008,0.4676797851961627,0.33314855295267004,0.1087000878633947,0.19730116225468533,0.03986673861647816,0.27645372635408955,0.12576137351776007,0.28169161743653576,0.019715771604584827,0.0886584705390646
16200,0.12854906394747295,0.4324933174922115,0.4715134935830095,0.32861720470226863,0.1110528570011709,0.19476361932162067,0.0305185721374442,0.28352936602617557,0.13521781051440404,0.2812993002919179,0.01980815284334556,0.09852459692124436
16240,0.13283462758933431,0.42383268957273046,0.46796348477402583,0.3287498756625228,0.1161785657146004,0.18701688668253375,0.023190688535785278,0.28390467224527816,0.12154317031324537,0.2697241556425853,0.026854228943277617,0.08932253197073708
16280,0.14785592775974482,0.4104426110676343,0.463012543046671,0.33312359873544994,0.11798412337294968,0.1691624693332633,0.017198756106572493,0.28955619902344054,0.0938756235986615,0.25192104108392827,0.044306206026289145,0.06741582835307157
16320,0.15232301567057285,0.40117031024778893,0.4627200234226557,0.3425170399892504,0.11792832227048519,0.15347306286714785,0.010401942682035252,0.30930464270141683,0.06645306295513713,0.24612372325565782,0.05923611989401183,0.043292921346274625
16360,0.14364485971105603,0.3995263650923065,0.46847948036659415,0.35511597474309226,0.11875657621592266,0.15445225027591147,0.01271537618786138,0.33954848447548225,0.04814199186783244,0.2687322113306157,0.061405560058644275,0.026668396578431647
16400,0.13346606899514962,0.40304301426833794,0.47739320211580316,0.3657260282634359,0.11534985744788166,0.15390206609872947,0.024776766106495856,0.3708066065291409,0.03765277990118962,0.3050253748657855,0.05507078847054414,0.020479536829864243
16440,0.12379656060015726,0.40706436987399675,0.48505596474551593,0.37203151182158806,0.1215573101153894,0.1422991812038395,0.029222664930696075,0.395572144869302,0.03293951984726014,0.33213414019818327,0.05587512960603542,0.013248959022321306
16480,0.12268262313572682,0.4064318679659836,0.4880113078335192,0.37490882473699544,0.13101345241629114,0.128262170602009,0.03148042357869841,0.40820580190166883,0.0364314481441011,0.3416131386318593,0.06402627208977008,0.01713826135713913
16520,0.14234792374648916,0.399787052769305,0.4852765731949631,0.3777157701988591,0.13648187210804139,0.12491331438930364,0.04109732084969455,0.4061274971673403,0.04686276886179028,0.33807964560934567,0.0653047523193248,0.026574526749716075
16560,0.15642782313979978,0.3892026050616121,0.4789792007176587,0.37804422743735067,0.1360436536317256,0.12954186817410895,0.0580207537174818,0.39163813969636574,0.053675037312005895,0.3259291197135053,0.0658454849667115,0.036617338276634444
16600,0.1518144440419763,0.3795577643479813,0.4733499529759872,0.3752924505936058,0.1312187457042315,0.13458275338384407,0.059969575766959785,0.3740869405095523,0.04681370574501107,0.3180064017252314,0.08002621658302371,0.04929682403330336
16640,0.13086575528700556,0.3727583669915509,0.4715271539594572,0.3750902953497604,0.13108202316204445,0.1406444665607832,0.03533016758019607,0.3593193810305306,0.029703852560512573,0.3280284779286979,0.09253434564003876,0.05670402869627074
16680,0.11586547194725076,0.3675593188709755,0.47288678010883345,0.3813144070249599,0.13320043651240077,0.15440226421745903,0.008325228201045937,0.3485981158145355,0.021426540162758193,0.346000920663166,0.09110838763353495,0.05606109009666528
16720,0.11432163195039471,0.36240353855239926,0.4746796042243056,0.3899303222907715,0.14060326815904695,0.16263121359945237,0.018926841494596905,0.34191787814589136,0.027931895017853973,0.35445890876305064,0.08711264862129615,0.047444714388486804
16760,0.12224578441940856,0.354279811138258,0.47488173832440045,0.397395965283569,0.15378728247105652,0.1586667736777282,0.031515979556495814,0.3372233279785033,0.039962163665980356,0.35022748472073495,0.09745703146922838,0.03560943735554113
16800,0.1443047184850599,0.34038597053600234,0.47288322942090166,0.4042313600984209,0.16221192634838016,0.14595882176180036,0.049615221561829924,0.3210140287232987,0.058931576321726915,0.3411499444750346,0.11472532718156685,0.02978510866509277
16840,0.16631760260573655,0.322754441208997,0.4687141133986725,0.40811600936771786,0.17119263529725467,0.13208443101982492,0.07189802206331027,0.2920700184572392,0.070394463793831,0.33387948696053266,0.12598408417563112,0.018354719769353232
16880,0.17607885519296604,0.30752247627078794,0.4639025076608855,0.4067109822027703,0.1803690551078217,0.12488809556255652,0.08079793584720342,0.2660984106823954,0.05828377227243411,0.3330428187313189,0.13806490900306384,0.01614510057606062
16920,0.16808625961779158,0.2975997167552403,0.4624607570219234,0.4055690365701881,0.18797762737214277,0.1213194154273315,0.06453998995454766,0.25317116457850247,0.029197097278901706,0.34970079747204624,0.1561080058024569,0.044485665567571026
16960,0.1454430833065445,0.29153089790104625,0.46523728084013644,0.40951366614002016,0.19454360558527695,0.11595004807271926,0.03811387028472979,0.2502138472504754,0.014952484762246617,0.37662054838461073,0.16576370567947268,0.05898678206184239
17000,0.11756246985863426,0.28864595596258175,0.4672497550743351,0.41288859002560996,0.19914394655337053,0.11949508898753548,0.023468474426573446,0.25169487999380025,0.015600030690361704,0.3911716915923855,0.16190177827148078,0.05348861730843161
17040,0.09572051258685567,0.2888895837594153,0.4645545149561448,0.41038749737241736,0.20114890767886823,0.1359035187733593,0.014067468534799949,0.25331785873854673,0.013373020678348209,0.38390229938885895,0.1557624646991838,0.043701747233876063
17080,0.09146016322559623,0.28506704565848395,0.4597777323163291,0.40843637799367444,0.19963785741157336,0.15098587326527996,0.008903373806140485,0.23888035215305692,0.04471662385558004,0.35732256206585816,0.15277149914362642,0.05971298760835338
17120,0.09831289936803281,0.27020210782671683,0.456590109310429,0.4138055169613996,0.19767210460155735,0.1634230911995596,0.01954850560302619,0.20304495846011764,0.08858153162000885,0.3234527857176794,0.1484283339830041,0.08410577319546729
17160,0.10920265340570284,0.24922722942914668,0.45476599618848446,0.42270042883756437,0.19603434607103512,0.1748065412040193,0.03170083158941259,0.17327119993218795,0.12559037486306474,0.2928818708734018,0.1398378268742282,0.09390190423352476
17200,0.1186841882019896,0.23295439428245526,0.4512883272222639,0.42803029525457814,0.19638548107717035,0.18404310140627098,0.043693687504026114,0.16178327475612997,0.14903762432773882,0.2638331645517934,0.1287330054203304,0.09007015034491009
17240,0.12028541448698803,0.22561200629225653,0.44585599449793184,0.42889745244636285,0.19942847291735272,0.18877582672983328,0.0525757730733286,0.14507936044914135,0.16226916876647565,0.23450910762458638,0.12264080775177105,0.090865658635881
17280,0.11638633034804222,0.22374239774381594,0.44163394034629716,0.4292287669610134,0.20391881556433217,0.1907159041258463,0.05193642144982077,0.1137892095766546,0.1692687984510661,0.2141689292067829,0.12791284258791924,0.10458934320294067
17320,0.11623128190984587,0.22463412086282467,0.44068233047595307,0.43213009945308367,0.2067755484809599,0.19503838791775693,0.04243561940379228,0.09973141355834832,0.17583499924681195,0.21011954732235624,0.13502167178937807,0.1159665586006605
17360,0.11207958962828941,0.22814876356840086,0.4411080508895309,0.4368519136938752,0.2041445168352751,0.20051753359944652,0.03275864228181277,0.12490045188291073,0.18690090782268107,0.21132438750254637,0.12958772647601638,0.11965395632589984
17400,0.1066538760274068,0.2366747972089128,0.4393628620349191,0.44004818035435617,0.19681096496298947,0.20710289188012718,0.02636485290700448,0.15245999648215716,0.19695328737861933,0.20421518979554573,0.11037374889433295,0.1266221251794335
17440,0.10739004061848952,0.2485938781660846,0.43520364216604396,0.44066672371487153,0.18372894585015348,0.21608981218347847,0.02005793386759104,0.1621448612747675,0.2022274423218476,0.18956476179329265,0.08989198411908703,0.14166692349197813
17480,0.11103716113033671,0.25968457884363483,0.4315154082226695,0.4408982909030747,0.16441994405644658,0.22912917059519555,0.014205553374653379,0.1632347400320856,0.20986911820057277,0.17469770985439065,0.07866608641876097,0.15553667538160199
17520,0.1087522736452547,0.26785843422834843,0.4294237175977223,0.4414633599434378,0.14350912636798702,0.2447776008067501,0.01064444117964734,0.17073984182061647,0.22441160145928626,0.15889763306580496,0.06798165346616473,0.1645851248945015
17560,0.09840481055929207,0.2705830903860384,0.4280085937865306,0.4403942372304125,0.12829297232295447,0.2611982611431122,0.009541787329503483,0.17824761346242718,0.23882971370279524,0.1381444918508424,0.04867891752035442,0.17624851250139228
17600,0.0969834025963765,0.2656752738368519,0.42774189630812476,0.43685702179074387,0.12196479958696502,0.2780586067614925,0.010730820770369189,0.1692027349107886,0.2460628029872155,0.12183859771477226,0.027294514960335404,0.19596780530810373
17640,0.10810759905219218,0.2525408683828679,0.42990550846868625,0.4322221851521262,0.1152904880166421,0.2937323967202638,0.013442920443344638,0.1432050467142104,0.24417359048769857,0.12664807147875223,0.013901328872087757,0.22254153358157297
17680,0.11867362969923546,0.23223913587308845,0.43482680429973525,0.4283427896814603,0.1064260077622727,0.3074951173641215,0.018412165221042002,0.11428500806119216,0.23484331355807375,0.15523841909215763,0.011873751213175512,0.24780929535652912
17720,0.1272761903436417,0.20669018690705504,0.44133562694335204,0.4256981909777304,0.10197686283779007,0.32008582452661655,0.02379529517204122,0.08723600429819106,0.22104030673901048,0.19469805957430103,0.01684982169398246,0.265175405729328
17760,0.1326642291591903,0.17845080261972193,0.44721745032231297,0.4226117157535463,0.10833381438478444,0.3321409687187061,0.025036029935569512,0.056523718230541545,0.19994996625177658,0.23202616384531533,0.019894720964213353,0.2816404212225251
17800,0.13446985411937665,0.14982935475609122,0.4527030615039241,0.41978152569349503,0.1205636641475752,0.34185447631705207,0.027565843401758064,0.027318334390290695,0.17019204081869085,0.2699297553647894,0.018632924856738002,0.29903024323613675
17840,0.13643314376213522,0.12666753123173602,0.4592159951255608,0.42035760471855466,0.13522012609494655,0.347498212626101,0.038151545455334765,0.014639666998308468,0.14451015111224053,0.31005957232890863,0.022872053691746524,0.30609266632807786
17880,0.13941041692001516,0.11223305393018147,0.4647561022259291,0.4214032890614202,0.14578020434792788,0.3506641797151217,0.04376720221635986,0.00996757249008653,0.1277510769475268,0.34019900481552173,0.03457381956778638,0.3089620000830477
17920,0.1385756352832867,0.10602054687646072,0.467048981049658,0.41926589010959553,0.14966545117710559,0.3510515741933056,0.04099492625283338,0.008712415783984035,0.10506733979891322,0.35769190191120226,0.044478768626044114,0.3103634425831604
17960,0.13523480521965014,0.11056812318785268,0.4670568650981491,0.4171044778787303,0.1482216250671215,0.3466236492247907,0.04422244261072572,0.013418066037752146,0.07675205493085685,0.3669683260555474,0.05365798568428466,0.29532755026994373
18000,0.13086719269278804,0.12693227370193524,0.466011599260785,0.4161690664510882,0.14234954971012673,0.340408853328554,0.049780295654817536,0.019400265793276996,0.05440543147440214,0.36451381650080683,0.06917845111274025,0.2734757907913377
18040,0.1239867599041031,0.14919139030172884,0.46482036493176604,0.41596233004534905,0.1375278263533512,0.3352947979582621,0.04492934836355434,0.037004038991578427,0.037673333477441555,0.35003433333737094,0.08198759911046166,0.2638169274369733
18080,0.11243031184791503,0.17435462757397094,0.4652253369674501,0.41873673633030334,0.13368521250143822,0.3313519270999133,0.036042946509894244,0.0692381427431782,0.054088176367210514,0.33157292747554606,0.08019383219417953,0.2620958143771862
18120,0.10820899782637032,0.1997199931905291,0.46746303724158417,0.42283849461509926,0.1298318817898827,0.33191381413206966,0.03391637704434302,0.0987925307747244,0.08743919768344303,0.31536510334097445,0.06878487340096998,0.26298276034483725
18160,0.11553027723698864,0.2152905289936146,0.4699662245973529,0.42230404970447544,0.12688435855326832,0.34082737832408366,0.03235970600045303,0.11078278171788392,0.10184655444649778,0.30450171224983086,0.05928082531612339,0.2722266758059834
18200,0.11587089520879462,0.21504451096656313,0.4734009620651481,0.4153834437844968,0.12467416204082798,0.35606271628636643,0.026713417741195997,0.10672033531110278,0.09436675209439602,0.30752220621183257,0.0511873721019834,0.2921496368502545
