epsilon,phi,phi_over_pi,s0,stability_gain,noise_amp,seed,phase,S_mean,S_amp,S_max_abs,S_final,S_drift,Q_max_error,Q_tail_max_error
0.0,0.2617993877991494,0.08333333333333333,0.0001,0.0,0.0,0,gray_eigen,0.00019999999999992246,0.0,0.00019999999999992246,0.00019999999999992246,0.0,0.0,0.0
0.0,0.2617993877991494,0.08333333333333333,0.0001,0.0,1e-08,0,gray_eigen,0.00020086110787656262,8.868100228876099e-07,0.00020169916937912152,0.0002012790663414865,8.780377884331093e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.0001,0.0,1e-08,1,gray_eigen,0.00020013270438702988,4.536859357639491e-07,0.00020055296423432395,0.00020050538687371714,1.500899975041901e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.0001,0.0,1e-08,2,gray_eigen,0.0002011194606980826,8.41025475761787e-07,0.0002019333378718291,0.00020120128973283302,7.347438503919098e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.0001,0.002,0.0,0,unstable_or_drifting,0.15996147316023968,0.2853497422675355,0.5826694439619866,0.5826694439619866,0.241181273494462,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.0001,0.002,1e-08,0,unstable_or_drifting,0.16017550151142385,0.2856361245387398,0.5832606546945257,0.5832606546945257,0.24148958110648686,8.881784197001252e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.0001,0.002,1e-08,1,unstable_or_drifting,0.16027812621284682,0.28577316627160476,0.5835434674786728,0.5835434674786728,0.24163630058283586,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.0001,0.002,1e-08,2,unstable_or_drifting,0.1599717607669866,0.2853637255964676,0.5826980431249671,0.5826980431249671,0.2411967580332543,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.0001,0.01,0.0,0,natural_selection,0.9999999999986691,8.193390410582424e-12,0.9999999999989999,0.9999999999989999,6.621370118864434e-13,4.440892098500626e-16,4.440892098500626e-16
0.0,0.2617993877991494,0.08333333333333333,0.0001,0.01,1e-08,0,natural_selection,0.999999999998622,9.171885473335806e-12,0.9999999999990785,0.9999999999990532,7.411848912397545e-13,7.771561172376096e-16,7.771561172376096e-16
0.0,0.2617993877991494,0.08333333333333333,0.0001,0.01,1e-08,1,natural_selection,0.9999999999986526,8.416267682775924e-12,0.9999999999990934,0.9999999999990083,6.769029781139579e-13,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.0001,0.01,1e-08,2,natural_selection,0.9999999999986466,8.609113422153314e-12,0.9999999999990816,0.9999999999989753,6.882272529651345e-13,7.771561172376096e-16,7.771561172376096e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,-0.01,0.0,0,gray_eigen,1.225058230662239e-13,1.1430023594272143e-12,2.3006596627794806e-12,1.4654943925052066e-14,2.1580708140650495e-13,4.440892098500626e-16,4.440892098500626e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,-0.01,1e-08,0,gray_eigen,1.8552066890583223e-08,4.0238496093469855e-07,4.557168305496795e-07,6.91575028910485e-08,2.758356883559718e-08,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,-0.01,1e-08,1,gray_eigen,2.8657912472508606e-09,4.1616171131408924e-07,4.216978694571162e-07,1.1880408901099313e-07,3.786389206452896e-08,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,-0.01,1e-08,2,gray_eigen,3.7904490865445e-08,3.9839123461282705e-07,4.351931325308201e-07,-1.0508707937173513e-07,7.893970479093929e-08,8.881784197001252e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,-0.002,0.0,0,gray_eigen,7.953625141584963e-06,1.629642870740189e-05,3.31420541966887e-05,5.491967818849196e-07,1.2285710315861827e-05,4.440892098500626e-16,4.440892098500626e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,-0.002,1e-08,0,gray_eigen,8.049713558966235e-06,1.617537656045665e-05,3.293877918064682e-05,6.626349725036285e-07,1.1887125775413562e-05,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,-0.002,1e-08,1,gray_eigen,7.855056789411007e-06,1.6016217586789505e-05,3.280765682250886e-05,9.256056103801313e-07,1.2196531374351587e-05,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,-0.002,1e-08,2,gray_eigen,8.182932592401799e-06,1.640089357995977e-05,3.318829989912286e-05,4.207140647527475e-07,1.2309183982646377e-05,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,0.0,0.0,0,gray_eigen,0.0020000000000000573,0.0,0.0020000000000000573,0.0020000000000000573,4.336808689942018e-19,0.0,0.0
0.0,0.2617993877991494,0.08333333333333333,0.001,0.0,1e-08,0,gray_eigen,0.0020008604498104837,8.869204800308114e-07,0.0020016986700521757,0.0020012779237639773,8.777712539576564e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,0.0,1e-08,1,gray_eigen,0.0020001333367109693,4.536731336990396e-07,0.0020005536835678295,0.0020005060903333653,1.4988531184950693e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,0.0,1e-08,2,gray_eigen,0.002001118519047151,8.409159186484327e-07,0.0020019322085990114,0.0020011994693449058,7.341472578214527e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,0.002,0.0,0,unstable_or_drifting,0.6228098186697827,0.4358251082960281,0.9905124862952909,0.9905124862952909,0.5528983584539334,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,0.002,1e-08,0,unstable_or_drifting,0.6228423580973461,0.4358175108063702,0.9905153475844017,0.9905153475844017,0.5528799781107162,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,0.002,1e-08,1,unstable_or_drifting,0.6228582444503333,0.43581395109692356,0.9905167812066945,0.9905167812066945,0.552870530724358,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,0.002,1e-08,2,unstable_or_drifting,0.6228112150787026,0.43582485241868874,0.9905125588494967,0.9905125588494967,0.5528977979591172,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,0.01,0.0,0,natural_selection,0.9999999999989999,0.0,0.9999999999989999,0.9999999999989999,1.1102230246251565e-16,6.661338147750939e-16,0.0
0.0,0.2617993877991494,0.08333333333333333,0.001,0.01,1e-08,0,natural_selection,0.9999999999989917,1.0907941216942163e-13,0.9999999999990812,0.9999999999990505,1.4432899320127035e-15,7.771561172376096e-16,7.771561172376096e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,0.01,1e-08,1,natural_selection,0.9999999999989915,1.4371837053772651e-13,0.9999999999990933,0.9999999999990101,5.551115123125783e-16,7.771561172376096e-16,7.771561172376096e-16
0.0,0.2617993877991494,0.08333333333333333,0.001,0.01,1e-08,2,natural_selection,0.9999999999989919,1.010858063921205e-13,0.9999999999990868,0.9999999999989744,2.6645352591003757e-15,7.771561172376096e-16,7.771561172376096e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,-0.01,0.0,0,gray_eigen,1.1318569041727688e-12,1.1499801111369834e-11,2.301425716666472e-11,1.4654943925052066e-14,2.2354949380347378e-12,4.440892098500626e-16,4.440892098500626e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,-0.01,1e-08,0,gray_eigen,1.8553077777770857e-08,4.023842261891009e-07,4.557168329366591e-07,6.915750250247045e-08,2.7581545804301107e-08,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,-0.01,1e-08,1,gray_eigen,2.866802194446889e-09,4.161617110365334e-07,4.2169786867995995e-07,1.1880408889997085e-07,3.786186921030072e-08,7.771561172376096e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,-0.01,1e-08,2,gray_eigen,3.790550196996326e-08,3.983912401639422e-07,4.351931329193981e-07,-1.0508707909417936e-07,7.894172775666853e-08,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,-0.002,0.0,0,gray_metastable,7.955205022401429e-05,0.00016299665176239264,0.0003314863623057329,5.493058780947634e-06,0.00012288150645536384,4.440892098500626e-16,4.440892098500626e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,-0.002,1e-08,0,gray_metastable,7.964812068918314e-05,0.00016284014121301094,0.00033128308127189365,5.606493871490593e-06,0.0001224828980002265,8.881784197001252e-16,8.881784197001252e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,-0.002,1e-08,1,gray_metastable,7.945349750014027e-05,0.00016264139226279672,0.00033115197998201396,5.869469590025211e-06,0.00012279234648326817,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,-0.002,1e-08,2,gray_metastable,7.978133014245062e-05,0.00016308396841821501,0.0003315325079087938,5.364571072363767e-06,0.0001229049436276923,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,0.0,0.0,0,unstable_or_drifting,0.02000000000000007,0.0,0.020000000000000073,0.020000000000000073,0.0,0.0,0.0
0.0,0.2617993877991494,0.08333333333333333,0.01,0.0,1e-08,0,unstable_or_drifting,0.020000853678397955,8.878273446144558e-07,0.02000169329909618,0.020001266214915433,8.749107727398786e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,0.0,1e-08,1,unstable_or_drifting,0.02000013962940846,4.534440565511638e-07,0.020000560752577945,0.020000513011231458,1.4780535070868517e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,0.0,1e-08,2,unstable_or_drifting,0.020001108854785135,8.396331786508782e-07,0.02000192048712385,0.02000118100094045,7.280186552736934e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,0.002,0.0,0,unstable_or_drifting,0.9656630294905745,0.11598390928203528,0.99990512664849,0.99990512664849,0.06595959740927193,6.661338147750939e-16,4.440892098500626e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,0.002,1e-08,0,unstable_or_drifting,0.9656638514713508,0.11598152844206244,0.9999051276528932,0.9999051276528932,0.06595805717880454,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,0.002,1e-08,1,unstable_or_drifting,0.965664324419392,0.11598036910894599,0.9999051338629918,0.9999051338629918,0.06595712732315961,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,0.002,1e-08,2,unstable_or_drifting,0.9656630512484934,0.11598388727826947,0.9999051201581267,0.9999051201581267,0.0659595645612806,7.771561172376096e-16,7.771561172376096e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,0.01,0.0,0,natural_selection,0.9999999999989999,0.0,0.9999999999989999,0.9999999999989999,1.1102230246251565e-16,6.661338147750939e-16,0.0
0.0,0.2617993877991494,0.08333333333333333,0.01,0.01,1e-08,0,natural_selection,0.9999999999989917,1.1018963519404679e-13,0.9999999999990828,0.9999999999990488,1.4432899320127035e-15,7.771561172376096e-16,7.771561172376096e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,0.01,1e-08,1,natural_selection,0.9999999999989919,1.27675647831893e-13,0.9999999999990874,0.9999999999990136,3.3306690738754696e-16,7.771561172376096e-16,7.771561172376096e-16
0.0,0.2617993877991494,0.08333333333333333,0.01,0.01,1e-08,2,natural_selection,0.9999999999989919,9.942047185518277e-14,0.999999999999083,0.9999999999989753,2.7755575615628914e-15,8.881784197001252e-16,7.771561172376096e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,-0.01,0.0,0,gray_eigen,3.3830076368368705e-12,3.4570735163441655e-11,6.915612527080836e-11,1.4654943925052066e-14,6.739994792750309e-12,4.440892098500626e-16,4.440892098500626e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,-0.01,1e-08,0,gray_eigen,1.8555329510490123e-08,4.023825881105392e-07,4.55716837710618e-07,6.91575026690039e-08,2.757704134852566e-08,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,-0.01,1e-08,1,gray_eigen,2.8690547402189433e-09,4.161617093156878e-07,4.216978664595139e-07,1.1880408951059346e-07,3.785736445122427e-08,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,-0.01,1e-08,2,gray_eigen,3.790775315185153e-08,3.9839125140495025e-07,4.351931322532642e-07,-1.050870778174229e-07,7.894623376881973e-08,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,-0.002,0.0,0,gray_metastable,0.00023904018939217627,0.0004897766773296064,0.0009960590513018452,1.650569664263246e-05,0.00036923771561525365,4.440892098500626e-16,4.440892098500626e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,-0.002,1e-08,0,gray_metastable,0.00023913622245700403,0.0004896183213931873,0.0009958557677955397,1.6619125009165188e-05,0.0003688390578943488,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,-0.002,1e-08,1,gray_metastable,0.00023894167529976178,0.0004894213032348994,0.000995724718591884,1.6882112122085235e-05,0.00036914860379649915,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,-0.002,1e-08,2,gray_metastable,0.00023926940812970296,0.0004898638883259199,0.000996104974485934,1.6377197834094304e-05,0.00036926107171020696,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,0.0,0.0,0,unstable_or_drifting,0.060000000000000026,0.0,0.06,0.06,6.938893903907228e-18,0.0,0.0
0.0,0.2617993877991494,0.08333333333333333,0.03,0.0,1e-08,0,unstable_or_drifting,0.060000837407057216,8.885511476736108e-07,0.060001678917275036,0.06000123838403771,8.672903310871782e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,0.0,1e-08,1,unstable_or_drifting,0.06000015339558748,4.5227704376094024e-07,0.060000575630513975,0.06000052762970838,1.4297347093739088e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,0.0,1e-08,2,unstable_or_drifting,0.06000108579111116,8.355663376237443e-07,0.06000189167804682,0.060001138288473546,7.133567320044554e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,0.002,0.0,0,natural_selection,0.9954539388360741,0.01812154545626704,0.9999895601322252,0.9999895601322252,0.008793040653177209,6.661338147750939e-16,4.440892098500626e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,0.002,1e-08,0,natural_selection,0.9954539625624174,0.018121406379178695,0.9999895595821164,0.9999895595821164,0.008793002688845086,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,0.002,1e-08,1,natural_selection,0.9954540079133247,0.018121307868114944,0.9999895612502663,0.9999895612502663,0.008792905945239848,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,0.002,1e-08,2,natural_selection,0.9954539359043907,0.01812157197046871,0.9999895579175168,0.9999895579175168,0.008793048582884322,6.661338147750939e-16,6.661338147750939e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,0.01,0.0,0,natural_selection,0.9999999999989999,0.0,0.9999999999989999,0.9999999999989999,1.1102230246251565e-16,6.661338147750939e-16,0.0
0.0,0.2617993877991494,0.08333333333333333,0.03,0.01,1e-08,0,natural_selection,0.9999999999989917,1.099120794378905e-13,0.9999999999990825,0.9999999999990492,1.4432899320127035e-15,7.771561172376096e-16,7.771561172376096e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,0.01,1e-08,1,natural_selection,0.9999999999989924,1.2906342661267445e-13,0.9999999999990891,0.9999999999990141,5.551115123125783e-16,7.771561172376096e-16,7.771561172376096e-16
0.0,0.2617993877991494,0.08333333333333333,0.03,0.01,1e-08,2,natural_selection,0.9999999999989919,1.0075273948473296e-13,0.9999999999990862,0.9999999999989746,2.6645352591003757e-15,7.771561172376096e-16,7.771561172376096e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,-0.01,0.0,0,gray_eigen,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,-0.01,1e-08,0,gray_eigen,1.859269392848649e-08,3.7233972702277457e-07,4.2920781773148054e-07,9.930376460021153e-08,3.304978789123025e-08,6.661338147750939e-16,6.661338147750939e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,-0.01,1e-08,1,gray_eigen,9.910499123622096e-09,3.6476296938481307e-07,3.65922920742001e-07,6.82617845582101e-08,3.957392042692231e-08,6.661338147750939e-16,6.661338147750939e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,-0.01,1e-08,2,gray_eigen,3.775526751678434e-08,4.1080421581130016e-07,4.392453646917539e-07,-1.2388828540821353e-07,5.6903419313146514e-08,6.661338147750939e-16,6.661338147750939e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,-0.002,0.0,0,gray_eigen,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,-0.002,1e-08,0,gray_eigen,9.914661620638e-08,6.797655923707069e-07,8.061927652680545e-07,1.4673593617953173e-07,3.7194585772909907e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,-0.002,1e-08,1,gray_eigen,-6.879220398970406e-08,5.342263209306974e-07,5.763541120473724e-07,3.171560821746411e-07,1.476407682003524e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,-0.002,1e-08,2,gray_eigen,2.0917224806213224e-07,5.604923953850261e-07,7.22783246753789e-07,-1.213033630209637e-07,8.86560864033458e-08,6.661338147750939e-16,6.661338147750939e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,0.0,0.0,0,gray_eigen,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,0.0,1e-08,0,gray_eigen,7.841733138083455e-07,8.36404149329173e-07,1.5917477436122596e-06,1.2194044062829865e-06,8.201650404150093e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,0.0,1e-08,1,gray_eigen,1.0802296162565201e-07,4.437285244518474e-07,6.119653419567328e-07,4.935669712935465e-07,3.1322157718223146e-09,6.661338147750939e-16,6.661338147750939e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,0.0,1e-08,2,gray_eigen,8.799757875322728e-07,8.895511973139316e-07,1.7315187914035417e-06,1.016252656638184e-06,8.135915918716926e-07,6.661338147750939e-16,6.661338147750939e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,0.002,0.0,0,gray_eigen,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,0.002,1e-08,0,gray_metastable,0.0001851846915359161,0.00037903591518706486,0.0007709827714891261,0.0007709827714891261,0.00028621664435726476,6.661338147750939e-16,6.661338147750939e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,0.002,1e-08,1,gray_metastable,0.0003838349328811581,0.00078508263518004,0.00159684070022581,0.00159684070022581,0.0005919245686643276,6.661338147750939e-16,6.661338147750939e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,0.002,1e-08,2,gray_metastable,7.872726228314532e-05,0.00016137339368990644,0.00032801656441749927,0.00032801656441749927,0.00012217690405065524,6.661338147750939e-16,6.661338147750939e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,0.01,0.0,0,gray_eigen,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,0.01,1e-08,0,natural_selection,0.9999922776445186,0.00015819245507497914,0.9999999999990785,0.9999999999990526,1.545225030941122e-05,7.771561172376096e-16,7.771561172376096e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,0.01,1e-08,1,natural_selection,0.9999991429292993,1.756069552616424e-05,0.9999999999990834,0.9999999999990146,1.7149763680279762e-06,7.771561172376096e-16,7.771561172376096e-16
0.0,0.5235987755982988,0.16666666666666666,0.0,0.01,1e-08,2,natural_selection,0.9999973498435905,5.4296981065959926e-05,0.9999999999990714,0.9999999999989762,5.302898840597869e-06,7.771561172376096e-16,7.771561172376096e-16
0.0,0.5235987755982988,0.16666666666666666,0.0001,-0.01,0.0,0,gray_eigen,2.3068906472731036e-14,1.0735856648125264e-13,2.2937207688755734e-13,1.4654943925052066e-14,1.6836141855658404e-14,4.440892098500626e-16,4.440892098500626e-16
