step,cluster_id,branch_id,sigma_min,sigma_max,sigma_representative,overlap_with_initial_floor_space,overlap_with_initial_nonfloor_space,initial_origin_status,floor_threshold_label
39167,0,0,3.99999999996365219e+00,3.99999999996365219e+00,3.99999999996365219e+00,4.72074776146176656e-01,5.27925223853823344e-01,mixed,rho<1e+03
39167,1,75,1.00590970125204282e+00,1.00590970125204282e+00,1.00590970125204282e+00,4.89357248803518496e-01,5.10642751196481726e-01,mixed,rho<1e+03
39167,2,80,1.00026364446131910e+00,1.00026364446131910e+00,1.00026364446131910e+00,4.57891799787144949e-01,5.42108200212855995e-01,mixed,rho<1e+03
39167,3,79,9.99736288764534242e-01,9.99736288764534242e-01,9.99736288764534242e-01,2.10268671519380612e-01,7.89731328480619776e-01,mixed,rho<1e+03
39167,4,78,9.94055163175258771e-01,9.94055163175258771e-01,9.94055163175258771e-01,3.70407503743780175e-01,6.29592496256219825e-01,mixed,rho<1e+03
39367,0,0,3.99999999996914557e+00,3.99999999996914557e+00,3.99999999996914557e+00,4.72075804108175290e-01,5.27924195891824821e-01,mixed,rho<1e+03
39367,1,75,1.00590801193422674e+00,1.00590801193422674e+00,1.00590801193422674e+00,4.89668630300688579e-01,5.10331369699311255e-01,mixed,rho<1e+03
39367,2,80,1.00025841136958582e+00,1.00025841136958582e+00,1.00025841136958582e+00,4.57959741295391076e-01,5.42040258704609257e-01,mixed,rho<1e+03
39367,3,79,9.99741520675279438e-01,9.99741520675279438e-01,9.99741520675279438e-01,2.10000197999923394e-01,7.89999802000076690e-01,mixed,rho<1e+03
39367,4,78,9.94056876570982184e-01,9.94056876570982184e-01,9.94056876570982184e-01,3.70295626295822022e-01,6.29704373704177645e-01,mixed,rho<1e+03
39567,0,0,3.99999999996892441e+00,3.99999999996892441e+00,3.99999999996892441e+00,4.72076787695522304e-01,5.27923212304478140e-01,mixed,rho<1e+03
39567,1,75,1.00590533482877720e+00,1.00590533482877720e+00,1.00590533482877720e+00,4.90000049596097442e-01,5.09999950403903002e-01,mixed,rho<1e+03
39567,2,80,1.00025514395720916e+00,1.00025514395720916e+00,1.00025514395720916e+00,4.58039196762912826e-01,5.41960803237087729e-01,mixed,rho<1e+03
39567,3,79,9.99744789193624195e-01,9.99744789193624195e-01,9.99744789193624195e-01,2.09700770596793068e-01,7.90299229403207404e-01,mixed,rho<1e+03
39567,4,78,9.94059586161707531e-01,9.94059586161707531e-01,9.94059586161707531e-01,3.70183195348675165e-01,6.29816804651324835e-01,mixed,rho<1e+03
39767,0,0,3.99999999996955635e+00,3.99999999996955635e+00,3.99999999996955635e+00,4.72076808325793906e-01,5.27923191674206094e-01,mixed,rho<1e+03
39767,1,75,1.00590351485582619e+00,1.00590351485582619e+00,1.00590351485582619e+00,4.90425953147105353e-01,5.09574046852894869e-01,mixed,rho<1e+03
39767,2,80,1.00025163746092893e+00,1.00025163746092893e+00,1.00025163746092893e+00,4.58150794327170818e-01,5.41849205672829903e-01,mixed,rho<1e+03
39767,3,79,9.99748301195540701e-01,9.99748301195540701e-01,9.99748301195540701e-01,2.09270459674027243e-01,7.90729540325973201e-01,mixed,rho<1e+03
39767,4,78,9.94061424069843658e-01,9.94061424069843658e-01,9.94061424069843658e-01,3.70075984525903623e-01,6.29924015474096266e-01,mixed,rho<1e+03
39967,0,0,3.99999999997313171e+00,3.99999999997313171e+00,3.99999999997313171e+00,4.72077414528752959e-01,5.27922585471247041e-01,mixed,rho<1e+03
39967,1,75,1.00590216829615153e+00,1.00590216829615153e+00,1.00590216829615153e+00,4.90772429999316362e-01,5.09227570000683971e-01,mixed,rho<1e+03
39967,2,80,1.00024667414056112e+00,1.00024667414056112e+00,1.00024667414056112e+00,4.58231600201460254e-01,5.41768399798539857e-01,mixed,rho<1e+03
39967,3,79,9.99753265377302580e-01,9.99753265377302580e-01,9.99753265377302580e-01,2.08950383509508258e-01,7.91049616490492213e-01,mixed,rho<1e+03
39967,4,78,9.94062788290147381e-01,9.94062788290147381e-01,9.94062788290147381e-01,3.69968171760962694e-01,6.30031828239037472e-01,mixed,rho<1e+03
40167,0,0,3.99999999997134292e+00,3.99999999997134292e+00,3.99999999997134292e+00,4.72078535570733593e-01,5.27921464429266241e-01,mixed,rho<1e+03
40167,1,75,1.00589986237483608e+00,1.00589986237483608e+00,1.00589986237483608e+00,4.91073235707626288e-01,5.08926764292373490e-01,mixed,rho<1e+03
40167,2,80,1.00024292263365666e+00,1.00024292263365666e+00,1.00024292263365666e+00,4.58299635981076092e-01,5.41700364018924185e-01,mixed,rho<1e+03
40167,3,79,9.99757016388776787e-01,9.99757016388776787e-01,9.99757016388776787e-01,2.08690741598966334e-01,7.91309258401034055e-01,mixed,rho<1e+03
40167,4,78,9.94065124016476620e-01,9.94065124016476620e-01,9.94065124016476620e-01,3.69857851141597860e-01,6.30142148858402362e-01,mixed,rho<1e+03
40367,0,0,3.99999999997477484e+00,3.99999999997477484e+00,3.99999999997477484e+00,4.72078822757334315e-01,5.27921177242665629e-01,mixed,rho<1e+03
40367,1,75,1.00589777376845313e+00,1.00589777376845313e+00,1.00589777376845313e+00,4.91463846605894150e-01,5.08536153394106072e-01,mixed,rho<1e+03
40367,2,80,1.00023993623144403e+00,1.00023993623144403e+00,1.00023993623144403e+00,4.58400842286211641e-01,5.41599157713789081e-01,mixed,rho<1e+03
40367,3,79,9.99760006962831405e-01,9.99760006962831405e-01,9.99760006962831405e-01,2.08304459832589078e-01,7.91695540167411282e-01,mixed,rho<1e+03
40367,4,78,9.94067234738496563e-01,9.94067234738496563e-01,9.94067234738496563e-01,3.69752028517971731e-01,6.30247971482028158e-01,mixed,rho<1e+03
40567,0,0,3.99999999997460032e+00,3.99999999997460032e+00,3.99999999997460032e+00,4.72079119500844413e-01,5.27920880499155754e-01,mixed,rho<1e+03
40567,1,75,1.00589650065322900e+00,1.00589650065322900e+00,1.00589650065322900e+00,4.91836415486509804e-01,5.08163584513490418e-01,mixed,rho<1e+03
40567,2,80,1.00023558202308283e+00,1.00023558202308283e+00,1.00023558202308283e+00,4.58492453553958512e-01,5.41507546446041710e-01,mixed,rho<1e+03
40567,3,79,9.99764363726481808e-01,9.99764363726481808e-01,9.99764363726481808e-01,2.07943980716217003e-01,7.92056019283783330e-01,mixed,rho<1e+03
40567,4,78,9.94068522516877273e-01,9.94068522516877273e-01,9.94068522516877273e-01,3.69648030742470768e-01,6.30351969257529454e-01,mixed,rho<1e+03
40767,0,0,3.99999999997522382e+00,3.99999999997522382e+00,3.99999999997522382e+00,4.72080148715185999e-01,5.27919851284813779e-01,mixed,rho<1e+03
40767,1,75,1.00589463783755906e+00,1.00589463783755906e+00,1.00589463783755906e+00,4.92132427617991919e-01,5.07867572382008192e-01,mixed,rho<1e+03
40767,2,80,1.00023148213899926e+00,1.00023148213899926e+00,1.00023148213899926e+00,4.58558149864650710e-01,5.41441850135349845e-01,mixed,rho<1e+03
40767,3,79,9.99768462871365782e-01,9.99768462871365782e-01,9.99768462871365782e-01,2.07688612781456228e-01,7.92311387218544105e-01,mixed,rho<1e+03
40767,4,78,9.94070410163666818e-01,9.94070410163666818e-01,9.94070410163666818e-01,3.69540661020715921e-01,6.30459338979284079e-01,mixed,rho<1e+03
40967,0,0,3.99999999997736833e+00,3.99999999997736833e+00,3.99999999997736833e+00,4.72080735736860935e-01,5.27919264263139065e-01,mixed,rho<1e+03
40967,1,75,1.00589246545970501e+00,1.00589246545970501e+00,1.00589246545970501e+00,4.92481537067217201e-01,5.07518462932783354e-01,mixed,rho<1e+03
40967,2,80,1.00022860976650896e+00,1.00022860976650896e+00,1.00022860976650896e+00,4.58645715923923780e-01,5.41354284076076997e-01,mixed,rho<1e+03
40967,3,79,9.99771337655705472e-01,9.99771337655705472e-01,9.99771337655705472e-01,2.07356155334754905e-01,7.92643844665245623e-01,mixed,rho<1e+03
40967,4,78,9.94072607280149123e-01,9.94072607280149123e-01,9.94072607280149123e-01,3.69435855937244373e-01,6.30564144062755516e-01,mixed,rho<1e+03
41167,0,0,3.99999999997646061e+00,3.99999999997646061e+00,3.99999999997646061e+00,4.72080911061040331e-01,5.27919088938959558e-01,mixed,rho<1e+03
41167,1,75,1.00589107895197594e+00,1.00589107895197594e+00,1.00589107895197594e+00,4.92861375655744616e-01,5.07138624344255717e-01,mixed,rho<1e+03
41167,2,80,1.00022495233757924e+00,1.00022495233757924e+00,1.00022495233757924e+00,4.58742060275586339e-01,5.41257939724414605e-01,mixed,rho<1e+03
41167,3,79,9.99774998434629358e-01,9.99774998434629358e-01,9.99774998434629358e-01,2.06980737261626219e-01,7.93019262738374198e-01,mixed,rho<1e+03
41167,4,78,9.94074008572041978e-01,9.94074008572041978e-01,9.94074008572041978e-01,3.69334915746003190e-01,6.30665084253996588e-01,mixed,rho<1e+03
41367,0,0,3.99999999997859579e+00,3.99999999997859579e+00,3.99999999997859579e+00,4.72081711290888273e-01,5.27918288709111949e-01,mixed,rho<1e+03
41367,1,75,1.00588958800897332e+00,1.00588958800897332e+00,1.00588958800897332e+00,4.93169501741369198e-01,5.06830498258631246e-01,mixed,rho<1e+03
41367,2,80,1.00022079312814349e+00,1.00022079312814349e+00,1.00022079312814349e+00,4.58812011870643632e-01,5.41187988129357089e-01,mixed,rho<1e+03
41367,3,79,9.99779157589799294e-01,9.99779157589799294e-01,9.99779157589799294e-01,2.06705567428691589e-01,7.93294432571308938e-01,mixed,rho<1e+03
41367,4,78,9.94075519155633303e-01,9.94075519155633303e-01,9.94075519155633303e-01,3.69231207668408556e-01,6.30768792331591777e-01,mixed,rho<1e+03
41567,0,0,3.99999999997855449e+00,3.99999999997855449e+00,3.99999999997855449e+00,4.72082509973735742e-01,5.27917490026264313e-01,mixed,rho<1e+03
41567,1,75,1.00588752701882056e+00,1.00588752701882056e+00,1.00588752701882056e+00,4.93484728034229492e-01,5.06515271965770952e-01,mixed,rho<1e+03
41567,2,80,1.00021776696567022e+00,1.00021776696567022e+00,1.00021776696567022e+00,4.58887708640346059e-01,5.41112291359654551e-01,mixed,rho<1e+03
41567,3,79,9.99782184694100073e-01,9.99782184694100073e-01,9.99782184694100073e-01,2.06417424160543789e-01,7.93582575839456461e-01,mixed,rho<1e+03
41567,4,78,9.94077605023331201e-01,9.94077605023331201e-01,9.94077605023331201e-01,3.69127629191145723e-01,6.30872370808854166e-01,mixed,rho<1e+03
41767,0,0,3.99999999997912159e+00,3.99999999997912159e+00,3.99999999997912159e+00,4.72082739204252033e-01,5.27917260795747745e-01,mixed,rho<1e+03
41767,1,75,1.00588596379222239e+00,1.00588596379222239e+00,1.00588596379222239e+00,4.93852975761444934e-01,5.06147024238555177e-01,mixed,rho<1e+03
41767,2,80,1.00021467874074044e+00,1.00021467874074044e+00,1.00021467874074044e+00,4.58982018825094151e-01,5.41017981174906404e-01,mixed,rho<1e+03
41767,3,79,9.99785276133421941e-01,9.99785276133421941e-01,9.99785276133421941e-01,2.06053482061162696e-01,7.93946517938837748e-01,mixed,rho<1e+03
41767,4,78,9.94079184929741122e-01,9.94079184929741122e-01,9.94079184929741122e-01,3.69028784148046962e-01,6.30971215851953149e-01,mixed,rho<1e+03
41967,0,0,3.99999999998040145e+00,3.99999999998040145e+00,3.99999999998040145e+00,4.72083289472145173e-01,5.27916710527855049e-01,mixed,rho<1e+03
41967,1,75,1.00588469319915297e+00,1.00588469319915297e+00,1.00588469319915297e+00,4.94177809419456215e-01,5.05822190580544118e-01,mixed,rho<1e+03
41967,2,80,1.00021075050881425e+00,1.00021075050881425e+00,1.00021075050881425e+00,4.59058716953606227e-01,5.40941283046394439e-01,mixed,rho<1e+03
41967,3,79,9.99789205307880513e-01,9.99789205307880513e-01,9.99789205307880513e-01,2.05751198519832701e-01,7.94248801480167299e-01,mixed,rho<1e+03
41967,4,78,9.94080471345197614e-01,9.94080471345197614e-01,9.94080471345197614e-01,3.68928985634960571e-01,6.31071014365039540e-01,mixed,rho<1e+03
42167,0,0,3.99999999998000622e+00,3.99999999998000622e+00,3.99999999998000622e+00,4.72084155748468903e-01,5.27915844251531041e-01,mixed,rho<1e+03
42167,1,75,1.00588287560306644e+00,1.00588287560306644e+00,1.00588287560306644e+00,4.94473842230224947e-01,5.05526157769775053e-01,mixed,rho<1e+03
42167,2,80,1.00020749576533530e+00,1.00020749576533530e+00,1.00020749576533530e+00,4.59127309492822988e-01,5.40872690507177567e-01,mixed,rho<1e+03
42167,3,79,9.99792460191487042e-01,9.99792460191487042e-01,9.99792460191487042e-01,2.05487383223900366e-01,7.94512616776099856e-01,mixed,rho<1e+03
42167,4,78,9.94082311749733161e-01,9.94082311749733161e-01,9.94082311749733161e-01,3.68827309304583628e-01,6.31172690695416705e-01,mixed,rho<1e+03
42367,0,0,3.99999999998139355e+00,3.99999999998139355e+00,3.99999999998139355e+00,4.72084542074155400e-01,5.27915457925844711e-01,mixed,rho<1e+03
42367,1,75,1.00588118208622057e+00,1.00588118208622057e+00,1.00588118208622057e+00,4.94818510132190359e-01,5.05181489867809974e-01,mixed,rho<1e+03
42367,2,80,1.00020473840082036e+00,1.00020473840082036e+00,1.00020473840082036e+00,4.59214742133481457e-01,5.40785257866519098e-01,mixed,rho<1e+03
42367,3,79,9.99795220021435393e-01,9.99795220021435393e-01,9.99795220021435393e-01,2.05152420476567399e-01,7.94847579523432546e-01,mixed,rho<1e+03
42367,4,78,9.94084024030810087e-01,9.94084024030810087e-01,9.94084024030810087e-01,3.68729785183606884e-01,6.31270214816393338e-01,mixed,rho<1e+03
42567,0,0,3.99999999998142108e+00,3.99999999998142108e+00,3.99999999998142108e+00,4.72084913108169357e-01,5.27915086891830865e-01,mixed,rho<1e+03
42567,1,75,1.00587997392974104e+00,1.00587997392974104e+00,1.00587997392974104e+00,4.95154388217866170e-01,5.04845611782134274e-01,mixed,rho<1e+03
42567,2,80,1.00020122365862374e+00,1.00020122365862374e+00,1.00020122365862374e+00,4.59296875481284006e-01,5.40703124518716383e-01,mixed,rho<1e+03
42567,3,79,9.99798736500233542e-01,9.99798736500233542e-01,9.99798736500233542e-01,2.04830250994059326e-01,7.95169749005941062e-01,mixed,rho<1e+03
42567,4,78,9.94085246212383700e-01,9.94085246212383700e-01,9.94085246212383700e-01,3.68633572198622361e-01,6.31366427801377861e-01,mixed,rho<1e+03
42767,0,0,3.99999999998189359e+00,3.99999999998189359e+00,3.99999999998189359e+00,4.72085714533328871e-01,5.27914285466671407e-01,mixed,rho<1e+03
42767,1,75,1.00587843785015352e+00,1.00587843785015352e+00,1.00587843785015352e+00,4.95445659609734190e-01,5.04554340390265588e-01,mixed,rho<1e+03
42767,2,80,1.00019782774248678e+00,1.00019782774248678e+00,1.00019782774248678e+00,4.59363605234048844e-01,5.40636394765951600e-01,mixed,rho<1e+03
42767,3,79,9.99802132439303159e-01,9.99802132439303159e-01,9.99802132439303159e-01,2.04570399828784416e-01,7.95429600171215778e-01,mixed,rho<1e+03
42767,4,78,9.94086801855188384e-01,9.94086801855188384e-01,9.94086801855188384e-01,3.68534620794104595e-01,6.31465379205895738e-01,mixed,rho<1e+03
42967,0,0,3.99999999998272404e+00,3.99999999998272404e+00,3.99999999998272404e+00,4.72086272002502139e-01,5.27913727997497917e-01,mixed,rho<1e+03
42967,1,75,1.00587672167640085e+00,1.00587672167640085e+00,1.00587672167640085e+00,4.95764010982024050e-01,5.04235989017976172e-01,mixed,rho<1e+03
42967,2,80,1.00019516728334068e+00,1.00019516728334068e+00,1.00019516728334068e+00,4.59442432612998941e-01,5.40557567387001336e-01,mixed,rho<1e+03
42967,3,79,9.99804794433177269e-01,9.99804794433177269e-01,9.99804794433177269e-01,2.04269167665391604e-01,7.95730832334608729e-01,mixed,rho<1e+03
42967,4,78,9.94088537891008595e-01,9.94088537891008595e-01,9.94088537891008595e-01,3.68438116737084265e-01,6.31561883262915957e-01,mixed,rho<1e+03
43167,0,0,3.99999999998260547e+00,3.99999999998260547e+00,3.99999999998260547e+00,4.72086575488111448e-01,5.27913424511888607e-01,mixed,rho<1e+03
43167,1,75,1.00587546749721923e+00,1.00587546749721923e+00,1.00587546749721923e+00,4.96100170808009389e-01,5.03899829191990611e-01,mixed,rho<1e+03
43167,2,80,1.00019210213542342e+00,1.00019210213542342e+00,1.00019210213542342e+00,4.59526451978187700e-01,5.40473548021813022e-01,mixed,rho<1e+03
43167,3,79,9.99807861649464891e-01,9.99807861649464891e-01,9.99807861649464891e-01,2.03942057639096869e-01,7.96057942360903659e-01,mixed,rho<1e+03
43167,4,78,9.94089806055043490e-01,9.94089806055043490e-01,9.94089806055043490e-01,3.68344744086595455e-01,6.31655255913404656e-01,mixed,rho<1e+03
43367,0,0,3.99999999998350475e+00,3.99999999998350475e+00,3.99999999998350475e+00,4.72087235847836295e-01,5.27912764152163705e-01,mixed,rho<1e+03
43367,1,75,1.00587416814843644e+00,1.00587416814843644e+00,1.00587416814843644e+00,4.96395784563659404e-01,5.03604215436340930e-01,mixed,rho<1e+03
43367,2,80,1.00018873378909801e+00,1.00018873378909801e+00,1.00018873378909801e+00,4.59595061866814314e-01,5.40404938133186352e-01,mixed,rho<1e+03
43367,3,79,9.99811230353432556e-01,9.99811230353432556e-01,9.99811230353432556e-01,2.03672790315286928e-01,7.96327209684713488e-01,mixed,rho<1e+03
43367,4,78,9.94091121737466388e-01,9.94091121737466388e-01,9.94091121737466388e-01,3.68249127406403809e-01,6.31750872593595858e-01,mixed,rho<1e+03
43567,0,0,3.99999999998360600e+00,3.99999999998360600e+00,3.99999999998360600e+00,4.72087909171557352e-01,5.27912090828442371e-01,mixed,rho<1e+03
43567,1,75,1.00587254158042549e+00,1.00587254158042549e+00,1.00587254158042549e+00,4.96692657568776508e-01,5.03307342431223770e-01,mixed,rho<1e+03
43567,2,80,1.00018602160590242e+00,1.00018602160590242e+00,1.00018602160590242e+00,4.59666421538899694e-01,5.40333578461101416e-01,mixed,rho<1e+03
43567,3,79,9.99813943313126785e-01,9.99813943313126785e-01,9.99813943313126785e-01,2.03399137881309977e-01,7.96600862118690078e-01,mixed,rho<1e+03
43567,4,78,9.94092767824239720e-01,9.94092767824239720e-01,9.94092767824239720e-01,3.68153873839457357e-01,6.31846126160542809e-01,mixed,rho<1e+03
43767,0,0,3.99999999998401279e+00,3.99999999998401279e+00,3.99999999998401279e+00,4.72088246299669501e-01,5.27911753700330610e-01,mixed,rho<1e+03
43767,1,75,1.00587120541098507e+00,1.00587120541098507e+00,1.00587120541098507e+00,4.97018710544216868e-01,5.02981289455783243e-01,mixed,rho<1e+03
43767,2,80,1.00018332151370881e+00,1.00018332151370881e+00,1.00018332151370881e+00,4.59748450819718268e-01,5.40251549180282176e-01,mixed,rho<1e+03
43767,3,79,9.99816645343500010e-01,9.99816645343500010e-01,9.99816645343500010e-01,2.03082100140029781e-01,7.96917899859970746e-01,mixed,rho<1e+03
43767,4,78,9.94094118879082611e-01,9.94094118879082611e-01,9.94094118879082611e-01,3.68062492196366553e-01,6.31937507803633558e-01,mixed,rho<1e+03
43967,0,0,3.99999999998455325e+00,3.99999999998455325e+00,3.99999999998455325e+00,4.72088757578806140e-01,5.27911242421194471e-01,mixed,rho<1e+03
43967,1,75,1.00587005239176119e+00,1.00587005239176119e+00,1.00587005239176119e+00,4.97320801465602869e-01,5.02679198534397464e-01,mixed,rho<1e+03
43967,2,80,1.00018014356527862e+00,1.00018014356527862e+00,1.00018014356527862e+00,4.59820301982496127e-01,5.40179698017504872e-01,mixed,rho<1e+03
43967,3,79,9.99819824122628376e-01,9.99819824122628376e-01,9.99819824122628376e-01,2.02799769228897447e-01,7.97200230771102802e-01,mixed,rho<1e+03
43967,4,78,9.94095285883281332e-01,9.94095285883281332e-01,9.94095285883281332e-01,3.67970369744198611e-01,6.32029630255800945e-01,mixed,rho<1e+03
44167,0,0,3.99999999998458744e+00,3.99999999998458744e+00,3.99999999998458744e+00,4.72089461410183764e-01,5.27910538589816625e-01,mixed,rho<1e+03
44167,1,75,1.00586858990412376e+00,1.00586858990412376e+00,1.00586858990412376e+00,4.97604681000200721e-01,5.02395318999799612e-01,mixed,rho<1e+03
44167,2,80,1.00017734338738262e+00,1.00017734338738262e+00,1.00017734338738262e+00,4.59887002118121835e-01,5.40112997881878609e-01,mixed,rho<1e+03
44167,3,79,9.99822624667892623e-01,9.99822624667892623e-01,9.99822624667892623e-01,2.02541895255309357e-01,7.97458104744691143e-01,mixed,rho<1e+03
44167,4,78,9.94096766329087500e-01,9.94096766329087500e-01,9.94096766329087500e-01,3.67876960216185434e-01,6.32123039783814455e-01,mixed,rho<1e+03
44367,0,0,3.99999999998521716e+00,3.99999999998521716e+00,3.99999999998521716e+00,4.72089889465479473e-01,5.27910110534520749e-01,mixed,rho<1e+03
