candidate,fit_valid,loglog_slope,power_candidate_alpha,loglog_intercept,log_rmse,case_count,min_value,max_value,frequency_ratio,amplitude_ratio,phase_shift_deg,readout_mode,filter,candidate_kind,alpha_near_positive_2
native_max_epsilon_c,True,2.8819172008276683e-16,-2.8819172008276683e-16,-1.3993704093839991,2.3737566748887e-16,7,0.24675226795988447,0.2467522679598847,1.25,1.0,30.0,readout_normal,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.1220055089915226,1.0304866543363297e-15,7,0.0009354822173992244,3.367735982637206,1.25,1.0,30.0,readout_normal,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.1220055089915226,8.499345909272856e-16,7,0.29693539076567405,1068.9674067564258,1.25,1.0,30.0,readout_normal,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999991,0.9999999999999991,-6.575304745391193,1.3109499720551847e-15,7,0.0013315356981770182,0.07989214189062105,1.25,1.0,30.0,readout_normal,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,1.1527668803310673e-15,-1.1527668803310673e-15,-10.802349510213439,1.89900533991096e-15,7,2.0351630830139467e-05,2.0351630830139474e-05,1.25,1.0,30.0,readout_normal,area_valid,derived_ratio,False
derived_envelope_over_A,True,2.52167755072421e-16,-2.52167755072421e-16,-1.1220055089915226,3.1401849173675503e-16,7,0.3256260932822314,0.3256260932822316,1.25,1.0,30.0,readout_normal,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_normal,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_normal,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_normal,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_normal,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_normal,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_normal,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_normal,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_normal,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_normal,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_normal,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_normal,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,30.0,readout_strong,area_valid,native,False
native_max_Q_raw,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,1.25,1.0,30.0,readout_strong,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,1.25,1.0,30.0,readout_strong,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,30.0,readout_strong,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,30.0,readout_strong,area_valid,native,False
native_max_epsilon_c,True,0.0,-0.0,-1.3963188308160097,2.3737566748887e-16,7,0.24750640195674867,0.24750640195674878,1.25,1.0,30.0,readout_strong,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999998,-1.9999999999999998,1.0726171255036556,1.0625218210064572e-15,7,0.00089040262973348,3.2054494670405287,1.25,1.0,30.0,readout_strong,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999998,1.9999999999999998,-1.0726171255036556,9.924732305782316e-16,7,0.31196873021469357,1123.087428772897,1.25,1.0,30.0,readout_strong,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999991,0.9999999999999991,-6.5259163619033265,1.8766194259190275e-15,7,0.001398949111201197,0.08393694667207184,1.25,1.0,30.0,readout_strong,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,1.4409586004138342e-15,-1.4409586004138342e-15,-9.366666765605679,2.7682521962687885e-15,7,8.552799868692215e-05,8.55279986869222e-05,1.25,1.0,30.0,readout_strong,area_valid,derived_ratio,False
derived_envelope_over_A,True,7.204793002069171e-17,-7.204793002069171e-17,-1.072617125503655,3.1401849173675503e-16,7,0.34211199474768866,0.3421119947476888,1.25,1.0,30.0,readout_strong,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_strong,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_strong,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_strong,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_strong,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_strong,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_strong,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_strong,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_strong,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_strong,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_strong,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_strong,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,45.0,readout_off,area_valid,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,area_valid,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,area_valid,native,False
native_max_envelope_V_AB,True,1.9999999999999991,-1.9999999999999991,3.3569988834012605e-16,1.7040076400350663e-15,7,0.0003046174197867087,1.0966227112321512,1.25,1.0,45.0,readout_off,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,45.0,readout_off,area_valid,native,False
native_max_epsilon_c,True,3.962636151138044e-16,-3.962636151138044e-16,-1.4003833649256803,3.658204721581244e-16,7,0.24650244543354982,0.24650244543355004,1.25,1.0,45.0,readout_off,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999998,-1.9999999999999998,1.0939356226447423,1.0013049564259008e-15,7,0.0009095884555128976,3.2745184398464318,1.25,1.0,45.0,readout_off,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999998,1.9999999999999998,-1.0939356226447423,1.0723036898980715e-15,7,0.3053884161504059,1099.3982981414615,1.25,1.0,45.0,readout_off,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999994,0.9999999999999994,-6.547234859044413,8.881784197001252e-16,7,0.001369441267561468,0.0821664760536881,1.25,1.0,45.0,readout_off,area_valid,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,area_valid,derived_ratio,False
derived_envelope_over_A,True,1.8011982505172927e-16,-1.8011982505172927e-16,-1.0939356226447414,3.658204721581244e-16,7,0.3348958728977506,0.3348958728977507,1.25,1.0,45.0,readout_off,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_off,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,45.0,readout_normal,area_valid,native,False
native_max_Q_raw,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.25,1.0,45.0,readout_normal,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.25,1.0,45.0,readout_normal,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,45.0,readout_normal,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,45.0,readout_normal,area_valid,native,False
native_max_epsilon_c,True,2.1614379006207513e-16,-2.1614379006207513e-16,-1.3996170753937942,4.196248604251576e-16,7,0.24669141006863415,0.24669141006863426,1.25,1.0,45.0,readout_normal,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.0810297643769673,1.9520732469338195e-15,7,0.0008979248620574302,3.2325295034067505,1.25,1.0,45.0,readout_normal,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.0810297643769673,1.955678082730819e-15,7,0.3093552584581529,1113.6789304493511,1.25,1.0,45.0,readout_normal,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.999999999999999,0.999999999999999,-6.534329000776637,1.7604250661042806e-15,7,0.0013872296225574286,0.08323377735344575,1.25,1.0,45.0,readout_normal,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,8.645751602483005e-16,-8.645751602483005e-16,-10.761373765598883,1.7763568394002505e-15,7,2.1202875141518895e-05,2.1202875141518912e-05,1.25,1.0,45.0,readout_normal,area_valid,derived_ratio,False
derived_envelope_over_A,True,-7.204793002069171e-17,7.204793002069171e-17,-1.081029764376967,2.7834764294710043e-16,7,0.33924600226430235,0.33924600226430257,1.25,1.0,45.0,readout_normal,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_normal,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_normal,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_normal,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_normal,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_normal,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_normal,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_normal,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_normal,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_normal,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_normal,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_normal,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,45.0,readout_strong,area_valid,native,False
native_max_Q_raw,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,1.25,1.0,45.0,readout_strong,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,1.25,1.0,45.0,readout_strong,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,45.0,readout_strong,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,45.0,readout_strong,area_valid,native,False
native_max_epsilon_c,True,3.6023965010345854e-17,-3.6023965010345854e-17,-1.3962044484648293,3.8459253727671276e-16,7,0.2475347139401014,0.24753471394010162,1.25,1.0,45.0,readout_strong,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999993,-1.9999999999999993,1.0423478424659482,1.6315214273014461e-15,7,0.0008638546023699294,3.109876568531746,1.25,1.0,45.0,readout_strong,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999993,1.9999999999999993,-1.0423478424659482,1.7956515251039636e-15,7,0.3215561704663173,1157.6022136787424,1.25,1.0,45.0,readout_strong,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999993,0.9999999999999993,-6.495647078865619,1.3109499720551847e-15,7,0.0014419416925713663,0.08651650155428199,1.25,1.0,45.0,readout_strong,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,1.1527668803310673e-15,-1.1527668803310673e-15,-9.336397482567971,3.076740298213702e-15,7,8.815644986755006e-05,8.815644986755017e-05,1.25,1.0,45.0,readout_strong,area_valid,derived_ratio,False
derived_envelope_over_A,True,7.204793002069171e-17,-7.204793002069171e-17,-1.042347842465948,3.9364301171037323e-16,7,0.3526257994702003,0.3526257994702006,1.25,1.0,45.0,readout_strong,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_strong,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_strong,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_strong,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_strong,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_strong,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_strong,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_strong,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_strong,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_strong,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_strong,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,1.0,45.0,readout_strong,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,60.0,readout_off,area_valid,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,area_valid,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,area_valid,native,False
native_max_envelope_V_AB,True,1.9999999999999991,-1.9999999999999991,3.3569988834012605e-16,1.7040076400350663e-15,7,0.0003046174197867087,1.0966227112321512,1.25,1.0,60.0,readout_off,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,60.0,readout_off,area_valid,native,False
native_max_epsilon_c,True,2.52167755072421e-16,-2.52167755072421e-16,-1.4003833649256812,3.3569988834012605e-16,7,0.2465024454335497,0.24650244543354982,1.25,1.0,60.0,readout_off,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999993,-1.9999999999999993,1.1384801189853904,2.1464796045321895e-15,7,0.000951021573035527,3.423677662927897,1.25,1.0,60.0,readout_off,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.1384801189853897,1.7703992256171e-15,7,0.2920835716598418,1051.5008579754303,1.25,1.0,60.0,readout_off,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999989,0.9999999999999989,-6.591779355385059,1.6099601068741367e-15,7,0.0013097788765201103,0.07858673259120662,1.25,1.0,60.0,readout_off,area_valid,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,area_valid,derived_ratio,False
derived_envelope_over_A,True,1.8011982505172927e-16,-1.8011982505172927e-16,-1.1384801189853893,3.658204721581244e-16,7,0.32030547825998584,0.32030547825998595,1.25,1.0,60.0,readout_off,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,1.0,60.0,readout_off,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,60.0,readout_normal,area_valid,native,False
native_max_Q_raw,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.25,1.0,60.0,readout_normal,area_valid,native,False
