step,plane0_sigma0.085965,plane1_sigma0.085965,plane2_sigma0.085965,plane3_sigma0.085965,plane4_sigma0.343860
26160,7.326322882191559e-21,1.9997018374878072e-21,1.7587940744612854e-21,1.124986638933396e-21,0.9999999999999994
26180,7.359531579928526e-21,2.0085044928188124e-21,1.7672749659892134e-21,1.130152681218362e-21,0.9999999999999999
26200,7.392919498647493e-21,2.017280177462446e-21,1.7757064665440407e-21,1.1353220686067654e-21,0.9999999999999999
26220,7.426441221812765e-21,2.0260853792390063e-21,1.7842132088235914e-21,1.1404748509891619e-21,1.0000000000000002
26240,7.460067003162524e-21,2.0348524369528175e-21,1.7927445829105144e-21,1.1456995241334099e-21,0.9999999999999998
26260,7.493876314256867e-21,2.0436370940276463e-21,1.8013049258914304e-21,1.1509368680356481e-21,0.9999999999999999
26280,7.527703750650769e-21,2.052445133664724e-21,1.8099404644685835e-21,1.1562154754128765e-21,0.9999999999999999
26300,7.561664148118194e-21,2.0612804796136702e-21,1.818631917520093e-21,1.161458217980915e-21,1.0
26320,7.59572188906202e-21,2.070112066662677e-21,1.8272858497351166e-21,1.1667383441498763e-21,0.9999999999999999
26340,7.629929181256567e-21,2.0789509984117005e-21,1.836032042003845e-21,1.1721041111359727e-21,0.9999999999999998
26360,7.664309128353784e-21,2.087808032958588e-21,1.8447766879778235e-21,1.1774094506895996e-21,1.0000000000000002
26380,7.698768312289148e-21,2.096726411230379e-21,1.85359115908616e-21,1.1827317629608729e-21,0.9999999999999999
26400,7.733343777339856e-21,2.105722361324363e-21,1.8623909935900295e-21,1.1881441459012997e-21,0.9999999999999999
26420,7.768214140213012e-21,2.1147466612665074e-21,1.871246071384861e-21,1.193481821016753e-21,0.9999999999999998
26440,7.803082818824655e-21,2.123838565245597e-21,1.880077294712938e-21,1.1987851467850698e-21,1.0
26460,7.838160221865366e-21,2.1329977268313757e-21,1.889026220823029e-21,1.2041925831517494e-21,0.9999999999999997
26480,7.873493385047511e-21,2.1422562187498798e-21,1.898001237852631e-21,1.209726134444394e-21,1.0
26500,7.909048670695996e-21,2.151593553291322e-21,1.90697157291353e-21,1.2152653792962914e-21,0.9999999999999999
26520,7.944736038469873e-21,2.161045837815465e-21,1.9160551287451198e-21,1.2207236824097984e-21,0.9999999999999998
26540,7.980628234301501e-21,2.1705371114009463e-21,1.925194834345176e-21,1.2262987575224628e-21,1.0
26560,8.016664351141325e-21,2.1801057248947122e-21,1.9343449912584383e-21,1.2317751803445682e-21,0.9999999999999998
26580,8.052985587255574e-21,2.1897620997200627e-21,1.9435136764916362e-21,1.2372860560325808e-21,0.9999999999999998
26600,8.089392151773816e-21,2.199442450961978e-21,1.9527598209272348e-21,1.2428711475965154e-21,0.9999999999999997
26620,8.126116987148943e-21,2.2092258935202102e-21,1.9620153972018386e-21,1.2484875581873925e-21,0.9999999999999998
26640,8.163039065493102e-21,2.2190555646088477e-21,1.9714587725256917e-21,1.2541857642873183e-21,0.9999999999999999
26660,8.200120515591873e-21,2.228960020091835e-21,1.980739885507127e-21,1.2598255054972828e-21,0.9999999999999998
26680,8.237439146416822e-21,2.2389533539133044e-21,1.99000994054417e-21,1.2653586910874002e-21,0.9999999999999994
26700,8.27498347455216e-21,2.2489312080493514e-21,1.999507912562143e-21,1.27109044826228e-21,0.9999999999999999
26720,8.312535499792256e-21,2.2589437999106306e-21,2.009012411556085e-21,1.2768128761389385e-21,0.9999999999999998
26740,8.350400625525674e-21,2.2690258657933732e-21,2.0185990100551735e-21,1.282600624827224e-21,0.9999999999999998
26760,8.388433691282135e-21,2.2791421410574667e-21,2.0281702028485535e-21,1.288403928352227e-21,0.9999999999999999
26780,8.42665859490991e-21,2.289254981062789e-21,2.0378288484513278e-21,1.294268308768654e-21,0.9999999999999998
26800,8.46500388988778e-21,2.2993865668212792e-21,2.04741972158532e-21,1.300094913263557e-21,1.0000000000000002
26820,8.503424495346342e-21,2.3095447158514756e-21,2.057062284461588e-21,1.3058361918215106e-21,1.0
26840,8.541986228104798e-21,2.3197092413212817e-21,2.0667570201679213e-21,1.3117112020947887e-21,0.9999999999999998
26860,8.580697483335407e-21,2.3298461681304777e-21,2.0765301274727975e-21,1.317643890442068e-21,1.0
26880,8.619578335391733e-21,2.3399931642553467e-21,2.08641688545848e-21,1.3235947651019442e-21,0.9999999999999999
26900,8.658559875538702e-21,2.350193472716344e-21,2.0962830393005115e-21,1.3294652342513632e-21,0.9999999999999999
26920,8.697671599830112e-21,2.3603081792824365e-21,2.106359740316572e-21,1.3355274616346092e-21,0.9999999999999999
26940,8.736905601286934e-21,2.370440153125583e-21,2.1164569851139483e-21,1.3416374479607176e-21,0.9999999999999998
26960,8.776303068168293e-21,2.3806223248823128e-21,2.1266073624884613e-21,1.3477810420018586e-21,1.0
26980,8.815788067255356e-21,2.3908028718964687e-21,2.1367306726536227e-21,1.3538506691528082e-21,0.9999999999999999
27000,8.855324521351637e-21,2.4009698156000278e-21,2.1468730929464206e-21,1.3599691141686635e-21,0.9999999999999998
27020,8.895036712979363e-21,2.4111759515594702e-21,2.1571123732246113e-21,1.3661891106002387e-21,1.0
27040,8.934857003871903e-21,2.4213852479330047e-21,2.1673654903015042e-21,1.3723273244916985e-21,0.9999999999999999
27060,8.974774345091341e-21,2.4316877619642273e-21,2.1776088622458988e-21,1.3785184016445193e-21,0.9999999999999999
27080,9.014828742832104e-21,2.442048189082241e-21,2.187753695131417e-21,1.3847898690400334e-21,0.9999999999999998
27100,9.055143997274004e-21,2.4524313858653843e-21,2.1980213108405305e-21,1.3910346090330898e-21,0.9999999999999997
27120,9.095559491187491e-21,2.4628973927294958e-21,2.208259226247093e-21,1.3972241300812645e-21,0.9999999999999999
27140,9.136197460304656e-21,2.4734037988623107e-21,2.2185508854647733e-21,1.4033920631114486e-21,0.9999999999999997
27160,9.177055961099105e-21,2.4839778599717762e-21,2.228872681505228e-21,1.4096270526614267e-21,0.9999999999999999
27180,9.21810939401082e-21,2.4946048628996623e-21,2.239307136644713e-21,1.4158805486888398e-21,0.9999999999999997
27200,9.259413239094407e-21,2.5053471313923976e-21,2.249842461565054e-21,1.4221911838125128e-21,0.9999999999999998
27220,9.300980473305488e-21,2.5162447361187985e-21,2.2602996505598458e-21,1.4284533148910767e-21,0.9999999999999997
27240,9.342714778995524e-21,2.527196120859638e-21,2.2709204600812052e-21,1.4348102452115545e-21,0.9999999999999998
27260,9.384749059712181e-21,2.5382479338568835e-21,2.2815210728465875e-21,1.4412041268250574e-21,1.0
27280,9.427070145045238e-21,2.5494171061988267e-21,2.292273757961497e-21,1.4475851531113917e-21,0.9999999999999994
27300,9.469708982929716e-21,2.5607052667038545e-21,2.302996996801866e-21,1.454048840690849e-21,0.9999999999999997
27320,9.51258753850063e-21,2.5721044597325897e-21,2.3138825478008533e-21,1.4605278436952639e-21,0.9999999999999998
27340,9.555638140529535e-21,2.583625626302466e-21,2.324785340282241e-21,1.4670267185542236e-21,0.9999999999999998
27360,9.59892690513508e-21,2.595231522732076e-21,2.335655166007782e-21,1.4734700221842125e-21,0.9999999999999994
27380,9.642400231441762e-21,2.606931543653935e-21,2.3466735118054674e-21,1.4799998963291855e-21,0.9999999999999997
27400,9.686117781613908e-21,2.6186929177593693e-21,2.3577925081563598e-21,1.4865280841625862e-21,0.9999999999999998
27420,9.730091090389958e-21,2.6305329271058675e-21,2.368980784307156e-21,1.493128874579059e-21,0.9999999999999999
27440,9.774210146142042e-21,2.6424481796004902e-21,2.380196554829878e-21,1.4997095786951863e-21,0.9999999999999999
27460,9.818622877128695e-21,2.654402180527391e-21,2.3914720384776794e-21,1.5064313273609633e-21,1.0000000000000002
27480,9.863260460608497e-21,2.6663693540062165e-21,2.4027998590990293e-21,1.5130982357960106e-21,0.9999999999999998
27500,9.908197314608551e-21,2.678396536113768e-21,2.4141165109337056e-21,1.5199429942004408e-21,1.0
27520,9.953316776755369e-21,2.6904215565409416e-21,2.4254620252205066e-21,1.5267436608809897e-21,0.9999999999999999
27540,9.998579806937536e-21,2.7024348401491104e-21,2.4369327885325822e-21,1.5335784898323159e-21,0.9999999999999997
27560,1.004393907747867e-20,2.71444782305912e-21,2.4484316098973432e-21,1.5404082256100628e-21,0.9999999999999997
27580,1.0089551943700811e-20,2.7265453492650132e-21,2.4600126316204498e-21,1.5473348993633423e-21,1.0
27600,1.0135236468923165e-20,2.7386272433302223e-21,2.471617371227208e-21,1.5542435303092173e-21,0.9999999999999999
27620,1.018104821545927e-20,2.7507588172600625e-21,2.4832615953402897e-21,1.561241890476637e-21,0.9999999999999998
27640,1.0226994976691298e-20,2.762856587736537e-21,2.494995896256228e-21,1.5683083102563249e-21,1.0
27660,1.0273132437653784e-20,2.7749834337974175e-21,2.5067589507513875e-21,1.5753184016218986e-21,0.9999999999999997
27680,1.0319420417976152e-20,2.787058642961228e-21,2.5184677121604614e-21,1.582360587390339e-21,0.9999999999999994
27700,1.0365881931613537e-20,2.7991484319370918e-21,2.5302907107755793e-21,1.5894067519025925e-21,0.9999999999999994
27720,1.0412399080267092e-20,2.8112102884819323e-21,2.542187817930177e-21,1.5965026978082099e-21,1.0000000000000002
27740,1.0459103138328508e-20,2.82333033670102e-21,2.5541022297453915e-21,1.60366484310459e-21,0.9999999999999997
27760,1.0505998171866312e-20,2.8354933997319367e-21,2.566093339069756e-21,1.6107993411288255e-21,0.9999999999999997
27780,1.0553052462959983e-20,2.84771368491414e-21,2.5781185088024954e-21,1.6179856370597347e-21,0.9999999999999999
27800,1.0600272301770748e-20,2.8599638222086332e-21,2.590162006422463e-21,1.6251775403177796e-21,0.9999999999999998
27820,1.0647697647212574e-20,2.8722570933151786e-21,2.6022163121460744e-21,1.6324504125942155e-21,0.9999999999999998
27840,1.0695274253700916e-20,2.884623429542326e-21,2.6143517190250464e-21,1.6397264925686175e-21,0.9999999999999998
27860,1.0743209612676903e-20,2.8970696564320292e-21,2.626552476432506e-21,1.6471079040730143e-21,0.9999999999999999
27880,1.0791357050062067e-20,2.909593859812143e-21,2.638806452047453e-21,1.6544545384521083e-21,0.9999999999999999
27900,1.0839768488355023e-20,2.922153851309584e-21,2.651124247459006e-21,1.6617359271295487e-21,0.9999999999999999
27920,1.0888426319118227e-20,2.934792180173361e-21,2.6634123330998384e-21,1.6690764382050947e-21,1.0
27940,1.0937403126216196e-20,2.94750483136683e-21,2.6757931933670043e-21,1.6763948018313306e-21,0.9999999999999997
27960,1.0986736535951344e-20,2.9603390146812876e-21,2.688272991618689e-21,1.6838309073016692e-21,0.9999999999999998
27980,1.1036311692222675e-20,2.973328887167912e-21,2.700753902306864e-21,1.6912315987703093e-21,0.9999999999999997
28000,1.1086066677154509e-20,2.986352688622105e-21,2.7133708339288225e-21,1.698704429231091e-21,0.9999999999999999
28020,1.113624302409509e-20,2.9995061118546593e-21,2.7260015313424313e-21,1.7062733892488413e-21,0.9999999999999999
28040,1.1186740386306354e-20,3.0128153008926625e-21,2.73867002977327e-21,1.7138730339451084e-21,1.0
28060,1.1237541244291792e-20,3.026204004464159e-21,2.751388187118391e-21,1.7214222985124315e-21,1.0
28080,1.128865539927033e-20,3.0396880216664212e-21,2.7642201521853775e-21,1.7290445182435294e-21,1.0000000000000002
28100,1.1340135586900158e-20,3.0532584939291855e-21,2.777251510224277e-21,1.7366686047062598e-21,0.9999999999999998
28120,1.1391844662370771e-20,3.066956380257675e-21,2.790321297527348e-21,1.744377535731167e-21,1.0
28140,1.1443724482983485e-20,3.080738852804713e-21,2.803488476868562e-21,1.752113877041624e-21,0.9999999999999999
28160,1.1495846981614716e-20,3.094579681783958e-21,2.8165603801473705e-21,1.7598545917046196e-21,0.9999999999999999
28180,1.1548207026762647e-20,3.1084744017793777e-21,2.8297411425524353e-21,1.7676386459843022e-21,0.9999999999999998
28200,1.1600962729025634e-20,3.1224504229291425e-21,2.842983927436131e-21,1.7753802652050944e-21,0.9999999999999994
28220,1.1653862338087823e-20,3.136511258443331e-21,2.8564354913089827e-21,1.7833747009025855e-21,1.0
28240,1.170701613218889e-20,3.150601706537112e-21,2.8698696317570928e-21,1.791291842383827e-21,0.9999999999999998
28260,1.1760420344527039e-20,3.1647415566699e-21,2.883399209241831e-21,1.7992805888979397e-21,1.0
28280,1.1814090159303811e-20,3.1788610745188123e-21,2.8969496169592744e-21,1.80730919285195e-21,0.9999999999999998
28300,1.1867931189564042e-20,3.1930731739703983e-21,2.9105226348144353e-21,1.8154037653840764e-21,0.9999999999999998
28320,1.192197285230736e-20,3.2072698500846903e-21,2.9240781639551852e-21,1.823499567381776e-21,0.9999999999999999
28340,1.1976344383448893e-20,3.221511370850107e-21,2.937714725971177e-21,1.83160497582321e-21,0.9999999999999998
28360,1.2030904012438947e-20,3.2356856818086287e-21,2.95145170363383e-21,1.8398677541337463e-21,0.9999999999999999
28380,1.2085603796839739e-20,3.249923337657309e-21,2.965232827247718e-21,1.8481063949313447e-21,0.9999999999999999
28400,1.214050994445143e-20,3.2642120494049346e-21,2.9790501992947837e-21,1.856391494100332e-21,1.0
28420,1.2195699525269311e-20,3.278483673172926e-21,2.9928542860002047e-21,1.864678115780696e-21,0.9999999999999999
28440,1.2251082783776958e-20,3.2928406852678254e-21,3.0066672681546683e-21,1.8729755801791146e-21,0.9999999999999998
28460,1.2306744578529086e-20,3.307192318933273e-21,3.0205505045997165e-21,1.8813437472725734e-21,0.9999999999999999
28480,1.2362619371500965e-20,3.3215942012353347e-21,3.0345389305245303e-21,1.889796719712346e-21,0.9999999999999999
28500,1.2418872618514809e-20,3.336028040263639e-21,3.0485160518897282e-21,1.8981463363216532e-21,0.9999999999999999
28520,1.2475328498864414e-20,3.3505436567082764e-21,3.062638602914687e-21,1.9066564226554806e-21,0.9999999999999998
28540,1.2531982916750043e-20,3.3651334930316065e-21,3.0768863719626805e-21,1.9151201579703938e-21,1.0000000000000002
28560,1.2589139055489469e-20,3.379705541259552e-21,3.0911504909160222e-21,1.923699152836357e-21,0.9999999999999998
28580,1.2646472894100604e-20,3.39439585347233e-21,3.1055363077401193e-21,1.9323018489211218e-21,0.9999999999999998
28600,1.2703975028234436e-20,3.4091949962100285e-21,3.1198687297647632e-21,1.94082166022021e-21,0.9999999999999998
28620,1.2761828218020833e-20,3.424064629394394e-21,3.1342813206303294e-21,1.9494230606707703e-21,0.9999999999999998
28640,1.281982396203334e-20,3.4390251025137585e-21,3.14875678741795e-21,1.9580271436873325e-21,0.9999999999999999
28660,1.2878287608388458e-20,3.4540555009458855e-21,3.1634393724081735e-21,1.9667359919539286e-21,0.9999999999999994
28680,1.2937064005500571e-20,3.469251096466015e-21,3.177906481400957e-21,1.975298800981817e-21,0.9999999999999999
28700,1.2996004623711635e-20,3.484561784869286e-21,3.1926871574507526e-21,1.984080256174772e-21,0.9999999999999999
28720,1.3055408431172508e-20,3.4999528198587884e-21,3.2074734997424995e-21,1.9927523052341687e-21,0.9999999999999994
28740,1.3115041875522716e-20,3.515473059186017e-21,3.222265316652535e-21,2.001523666418567e-21,0.9999999999999997
28760,1.3175083006845463e-20,3.531080978645449e-21,3.2372791069513633e-21,2.0103779221676034e-21,0.9999999999999997
28780,1.3235359779160813e-20,3.546800460619464e-21,3.252363946195022e-21,2.0191601242735364e-21,1.0
28800,1.3296007133370271e-20,3.5626414006658904e-21,3.2675615557244896e-21,2.0281988115164307e-21,0.9999999999999999
28820,1.3356998083543478e-20,3.578538397815426e-21,3.282794273384488e-21,2.0370740785907355e-21,1.0
28840,1.3418383246565671e-20,3.594560759405845e-21,3.298105969714112e-21,2.0460663720867913e-21,1.0000000000000002
28860,1.3480047046060628e-20,3.610693798250803e-21,3.313472474399918e-21,2.055090616098496e-21,0.9999999999999998
28880,1.3542085269877177e-20,3.6270024503989116e-21,3.3289278392962866e-21,2.064199677475671e-21,0.9999999999999998
28900,1.3604372407265684e-20,3.6432772257497254e-21,3.34435686422528e-21,2.0733026480962153e-21,0.9999999999999997
28920,1.3667013215834652e-20,3.659585987202266e-21,3.3599789874367073e-21,2.0824171024765648e-21,0.9999999999999994
28940,1.372992588000366e-20,3.6760252536162394e-21,3.375507323157857e-21,2.091535347170897e-21,0.9999999999999998
28960,1.379321083650105e-20,3.6925256877000585e-21,3.391150276853294e-21,2.1008535281075823e-21,0.9999999999999994
28980,1.385668496371542e-20,3.708964090285383e-21,3.406934095586582e-21,2.110103005506698e-21,0.9999999999999998
29000,1.3920235388319993e-20,3.7254971508018804e-21,3.422761607484125e-21,2.1193941259923294e-21,0.9999999999999999
29020,1.3984149260449152e-20,3.742079879693622e-21,3.4386435185768286e-21,2.1288272218855748e-21,1.0
29040,1.4048282286060083e-20,3.758737106839117e-21,3.4545272687187405e-21,2.1381863956894122e-21,0.9999999999999994
29060,1.4112679489046586e-20,3.775427761497084e-21,3.470459353044842e-21,2.147685142016651e-21,0.9999999999999998
29080,1.417744022079957e-20,3.792167113905224e-21,3.486390209360143e-21,2.1572263122274993e-21,1.0000000000000002
29100,1.4242439835166983e-20,3.808978090559169e-21,3.502319569247761e-21,2.1666968295595755e-21,0.9999999999999998
29120,1.4307705009835544e-20,3.825762055739932e-21,3.518498811905463e-21,2.1762242361290345e-21,0.9999999999999998
29140,1.4373393432086506e-20,3.8426774122909e-21,3.534783474320352e-21,2.185992133160668e-21,0.9999999999999992
29160,1.4439231154056163e-20,3.859615941878102e-21,3.5509587261102255e-21,2.1956132747082703e-21,0.9999999999999999
29180,1.4505282125249273e-20,3.876698295833698e-21,3.567321562221261e-21,2.205343597050407e-21,0.9999999999999999
29200,1.4571649093463886e-20,3.893806723599917e-21,3.58365203513997e-21,2.215145829465098e-21,1.0000000000000002
29220,1.4638394169227343e-20,3.910954851752265e-21,3.600069505036604e-21,2.2249158132542798e-21,1.0000000000000002
29240,1.4705380894554392e-20,3.928192945132586e-21,3.616627760784515e-21,2.2347299261418896e-21,1.0
29260,1.4772690271785367e-20,3.9454849327395345e-21,3.6332604536288864e-21,2.244677204056725e-21,1.0
29280,1.4840274353529303e-20,3.962878139256989e-21,3.649989699112272e-21,2.2545744222742365e-21,1.0
