step,plane0_sigma0.148008,plane1_sigma0.148008,plane2_sigma0.148008,plane3_sigma0.148008,plane4_sigma0.148008,plane5_sigma0.148008,plane6_sigma0.418631
3480,3.8565173531491114e-25,7.341007382682254e-25,1.753089669481488e-24,2.99433217841858e-26,6.204703974490912e-25,4.611550476027478e-25,1.0000000000000002
3500,3.893412195411307e-25,7.413453538235458e-25,1.8135165132227228e-24,2.9603725304619264e-26,6.367324513936291e-25,4.6869959475177415e-25,0.9999999999999999
3520,3.9485983941408157e-25,7.497312307019991e-25,1.87566341849009e-24,2.921309023409345e-26,6.516922327723578e-25,4.763311084329213e-25,1.0
3540,4.005701378099372e-25,7.582903638257467e-25,1.9384853378660846e-24,2.882797808670524e-26,6.650375629336158e-25,4.842906775425189e-25,0.9999999999999997
3560,4.0622485007123036e-25,7.649950390254236e-25,2.0035247040040026e-24,2.831330954988993e-26,6.774139270265923e-25,4.912739092329665e-25,0.9999999999999997
3580,4.1232638427650165e-25,7.722125437760072e-25,2.067970964476566e-24,2.7793579041769946e-26,6.887696298625764e-25,4.971565863213886e-25,1.0000000000000002
3600,4.184716032193136e-25,7.795437297180245e-25,2.1337568210540317e-24,2.74231209688375e-26,7.003071933570255e-25,5.012371928421368e-25,0.9999999999999997
3620,4.259451539373619e-25,7.870865168323868e-25,2.197976343762709e-24,2.7395259979937816e-26,7.104018058782009e-25,5.047553147201817e-25,1.0
3640,4.311061879574163e-25,7.932585561112956e-25,2.2636579256552732e-24,2.75088794442535e-26,7.198845163576996e-25,5.075241149455112e-25,0.9999999999999997
3660,4.365127906906509e-25,7.9880269987994515e-25,2.329153691246839e-24,2.782796943315004e-26,7.306313710396587e-25,5.087727246138415e-25,1.0
3680,4.418328274830707e-25,8.037318191458891e-25,2.390822529017208e-24,2.8356895043403017e-26,7.424609455024455e-25,5.088960176294544e-25,0.9999999999999999
3700,4.460044823358301e-25,8.10330707118914e-25,2.4543284535921776e-24,2.923227546396157e-26,7.542876819782435e-25,5.087494620913464e-25,0.9999999999999999
3720,4.503823340839118e-25,8.162903896003737e-25,2.5147735940951882e-24,3.0320830846928027e-26,7.664711763553888e-25,5.0919487284496155e-25,1.0
3740,4.5428524243203115e-25,8.23181884773978e-25,2.5766805406501256e-24,3.157652052980818e-26,7.7995452873214445e-25,5.102760264255056e-25,1.0
3760,4.588610262990372e-25,8.29466541903036e-25,2.6367627525073842e-24,3.265780265164814e-26,7.951289710159289e-25,5.127281092440337e-25,0.9999999999999996
3780,4.633893793522913e-25,8.360820727189158e-25,2.69836537196685e-24,3.438265862444425e-26,8.123849523986e-25,5.165245815405568e-25,0.9999999999999999
3800,4.668095996193635e-25,8.4458000646265e-25,2.7619419053913084e-24,3.57502768084856e-26,8.318916675476482e-25,5.220073197359181e-25,0.9999999999999997
3820,4.70023995819814e-25,8.536529300084382e-25,2.8262586608707945e-24,3.681345817317882e-26,8.527326882083925e-25,5.2923562430268755e-25,1.0000000000000002
3840,4.728127065239769e-25,8.626406166173055e-25,2.8910114063946753e-24,3.799811474923797e-26,8.72931405871011e-25,5.38559764171923e-25,1.0
3860,4.758356142616941e-25,8.71582823050096e-25,2.9597201153716173e-24,3.86522136143815e-26,8.938603703003612e-25,5.487344825998746e-25,1.0000000000000002
3880,4.796692030190601e-25,8.816206616006791e-25,3.033437460595189e-24,3.9135452891998164e-26,9.149504238552198e-25,5.603411835128458e-25,1.0
3900,4.856977732364685e-25,8.916755810595179e-25,3.1074624410647364e-24,3.9567451661258753e-26,9.365200165960418e-25,5.715751106511736e-25,0.9999999999999999
3920,4.916320680766371e-25,9.016846408937227e-25,3.1847704787756376e-24,3.987629621937351e-26,9.545405254640777e-25,5.834218485001284e-25,0.9999999999999999
3940,4.978795328237806e-25,9.128438695588004e-25,3.2664574615556193e-24,3.9945665415438264e-26,9.72258733684844e-25,5.9335940141541425e-25,0.9999999999999999
3960,5.039793068073053e-25,9.23157452798355e-25,3.352958549540015e-24,3.976627186740631e-26,9.884728379381924e-25,6.022465043904964e-25,0.9999999999999999
3980,5.115558237484001e-25,9.340033615236822e-25,3.441081443590204e-24,3.949045666421167e-26,1.0028017748150279e-24,6.091316250624555e-25,1.0000000000000002
4000,5.2091154838646585e-25,9.43317953569359e-25,3.5305213189213105e-24,3.92500497331316e-26,1.0161162209003445e-24,6.148473397361386e-25,1.0000000000000007
4020,5.305781199017126e-25,9.52581948987148e-25,3.61927269513524e-24,3.885782621482112e-26,1.0291790810944648e-24,6.193419600243373e-25,1.0
4040,5.388595159240371e-25,9.617855029973963e-25,3.712040419457345e-24,3.8631804837546644e-26,1.0418470851699806e-24,6.211467997291284e-25,1.0000000000000002
4060,5.455455158853115e-25,9.701758473178515e-25,3.805180213458777e-24,3.91002580966213e-26,1.053829590114334e-24,6.2198483416902855e-25,0.9999999999999999
4080,5.509135256412199e-25,9.770926473445282e-25,3.8993273185466294e-24,3.978591099770391e-26,1.0686192056710596e-24,6.2119856483115345e-25,0.9999999999999999
4100,5.545068636722507e-25,9.831451262876388e-25,3.995831142118707e-24,4.0659228326261507e-26,1.0825595268823915e-24,6.192313951279377e-25,0.9999999999999994
4120,5.59185204730167e-25,9.89301144674522e-25,4.0926768636084986e-24,4.139648397017422e-26,1.098920252258518e-24,6.16786125794181e-25,1.0000000000000002
4140,5.64404586667874e-25,9.953629095022796e-25,4.188979364056523e-24,4.29712562717941e-26,1.11732712179959e-24,6.145077411646491e-25,0.9999999999999997
4160,5.6878907076435195e-25,1.0034978726731669e-24,4.286336942461994e-24,4.493674081918979e-26,1.13669520127649e-24,6.1448305491284e-25,1.0
4180,5.724207839167065e-25,1.0125134135085754e-24,4.384596630247153e-24,4.7070629826297334e-26,1.1578717171100479e-24,6.174027189729601e-25,0.9999999999999997
4200,5.7508281295987495e-25,1.0217886552802778e-24,4.485297070048015e-24,4.974109690559402e-26,1.1814403334112332e-24,6.21614107015378e-25,0.9999999999999999
4220,5.767350732991611e-25,1.0320643258774289e-24,4.588647978467324e-24,5.193657233460327e-26,1.2067481209917633e-24,6.291247899267453e-25,0.9999999999999999
4240,5.788328445996011e-25,1.0443880641808144e-24,4.694341074134389e-24,5.379485496656157e-26,1.2320959092433822e-24,6.395869098481272e-25,0.9999999999999999
4260,5.815769711087035e-25,1.0568417023550008e-24,4.799121279585479e-24,5.531039310663904e-26,1.2591796026582011e-24,6.533479696975055e-25,1.0000000000000002
4280,5.848181856215263e-25,1.0713360257580415e-24,4.9083383326556714e-24,5.715262963176885e-26,1.2846670766431941e-24,6.687341052160661e-25,0.9999999999999999
4300,5.889971649396738e-25,1.085778381480998e-24,5.0218143198491346e-24,5.834405626060749e-26,1.3120350652906684e-24,6.856085123207057e-25,1.0
4320,5.944425086472587e-25,1.1019654841345225e-24,5.138462170943115e-24,5.970930077658799e-26,1.337923403381304e-24,7.030354406866245e-25,1.0
4340,6.011615731779818e-25,1.1178496329837441e-24,5.2553308129024315e-24,6.129834382155018e-26,1.3626830331289948e-24,7.197143740552378e-25,1.0
4360,6.0883563256957515e-25,1.1343127408356382e-24,5.376808388562611e-24,6.231576440337598e-26,1.3846827979029382e-24,7.356548585469694e-25,0.9999999999999999
4380,6.170915385149848e-25,1.1500314209730237e-24,5.5007215052580876e-24,6.340984626955163e-26,1.4048216537203088e-24,7.490186194404414e-25,1.0000000000000004
4400,6.268180697740767e-25,1.1659010755741968e-24,5.6283168236290014e-24,6.42530777343628e-26,1.4230088878252044e-24,7.602722043022274e-25,1.0
4420,6.380390491541657e-25,1.1807727954294e-24,5.756377046841188e-24,6.499184314141901e-26,1.4423266777976274e-24,7.681172333143719e-25,0.9999999999999999
4440,6.490257366772911e-25,1.1953966813961325e-24,5.8867493347906004e-24,6.602852834195106e-26,1.4605113624057347e-24,7.741689988104526e-25,0.9999999999999999
4460,6.599643616408255e-25,1.2092278122467828e-24,6.0199304537836204e-24,6.703174718177799e-26,1.4789136107778584e-24,7.772418880536664e-25,1.0000000000000002
4480,6.697744845971366e-25,1.221919247505937e-24,6.155329263387405e-24,6.783195668448787e-26,1.4981838651915683e-24,7.788919697110229e-25,0.9999999999999999
4500,6.791145901312441e-25,1.2348583125766525e-24,6.292870454335343e-24,6.899693259548029e-26,1.5190449068766321e-24,7.781702550989794e-25,0.9999999999999997
4520,6.876336108937554e-25,1.2476590046486997e-24,6.428471967257385e-24,6.993401249900589e-26,1.541701543072069e-24,7.782894375819036e-25,0.9999999999999992
4540,6.931920411973746e-25,1.2608718148621804e-24,6.570751300287712e-24,7.202252321068108e-26,1.5640332156336648e-24,7.783740434189401e-25,0.9999999999999996
4560,6.974349724140739e-25,1.2729096839079912e-24,6.711105166980385e-24,7.410479403758066e-26,1.5903966302058764e-24,7.799893721561045e-25,0.9999999999999997
4580,7.0174736097931705e-25,1.2860859133725283e-24,6.854429697618949e-24,7.683880445714512e-26,1.6196002319516683e-24,7.831249855596219e-25,1.0000000000000002
4600,7.047450830691462e-25,1.3012082962071174e-24,6.996610642293855e-24,7.958255758690508e-26,1.6493568127087448e-24,7.894504599211457e-25,1.0000000000000002
4620,7.066085052593507e-25,1.3155411606886516e-24,7.139240511513153e-24,8.236526184868782e-26,1.6808454200111325e-24,7.996409596314984e-25,0.9999999999999997
4640,7.083250152670276e-25,1.3304945714872215e-24,7.287247906487235e-24,8.506338558395985e-26,1.7145955920516988e-24,8.122387830369753e-25,1.0000000000000002
4660,7.110343412621391e-25,1.3461922106100504e-24,7.433751158430026e-24,8.747038978891656e-26,1.749771729934197e-24,8.282034570289247e-25,0.9999999999999996
4680,7.147898965912859e-25,1.3630050010103239e-24,7.584393561897604e-24,8.97902327877759e-26,1.785828011890229e-24,8.452295736816087e-25,0.9999999999999997
4700,7.201880221214701e-25,1.3801375679814662e-24,7.736708089814506e-24,9.163478994108647e-26,1.8217816318508324e-24,8.642976035959751e-25,0.9999999999999997
4720,7.264783817712026e-25,1.3981547743102534e-24,7.890907611535257e-24,9.335099646413694e-26,1.8552118539947738e-24,8.83848057688088e-25,1.0000000000000002
4740,7.3475497847763465e-25,1.4168760436575094e-24,8.048261080050878e-24,9.475913481644234e-26,1.8889421667066345e-24,9.02943355998126e-25,1.0000000000000002
4760,7.456390356712171e-25,1.4372778539169193e-24,8.204479980296608e-24,9.63615325190446e-26,1.9172300271325623e-24,9.213985915614193e-25,1.0000000000000004
4780,7.57231234514199e-25,1.456567844121213e-24,8.362708669496115e-24,9.746256932685307e-26,1.9432016941827624e-24,9.393621163321623e-25,1.0
4800,7.701677881493788e-25,1.4743156693856121e-24,8.525305774406472e-24,9.80008935408511e-26,1.9692021003693464e-24,9.536166822979103e-25,0.9999999999999999
4820,7.838387211663856e-25,1.4928077885611903e-24,8.691636270018732e-24,9.920204974202362e-26,1.9930338747086345e-24,9.657356101271236e-25,0.9999999999999999
4840,7.96697561923435e-25,1.510933002461174e-24,8.862408094389954e-24,1.0047617801942442e-25,2.0132846162175496e-24,9.742801577549983e-25,0.9999999999999999
4860,8.101238646760477e-25,1.5274260994956643e-24,9.037148455637138e-24,1.0190417485926025e-25,2.0373240787823895e-24,9.789556629973455e-25,1.0
4880,8.231921351207413e-25,1.5444687981663652e-24,9.213574368901177e-24,1.0313937640128991e-25,2.0620186507264957e-24,9.817493915454575e-25,1.0000000000000002
4900,8.363848965543e-25,1.560203240998588e-24,9.389482858510595e-24,1.0492571531726357e-25,2.085194852468493e-24,9.832850529795374e-25,1.0000000000000002
4920,8.475473071801226e-25,1.5772635571578743e-24,9.568758104308404e-24,1.0766924197068706e-25,2.1098599558676196e-24,9.84799906616449e-25,0.9999999999999999
4940,8.574831501183146e-25,1.59352496876103e-24,9.7467478013267e-24,1.1042214109543092e-25,2.1377513762080696e-24,9.8556444146473e-25,0.9999999999999999
4960,8.654698284172562e-25,1.6098706330476486e-24,9.929400703318269e-24,1.1353275308651894e-25,2.1694903697739655e-24,9.868897308654296e-25,1.0000000000000004
4980,8.719501623332573e-25,1.6271209338902262e-24,1.01161211595617e-23,1.1712466649918651e-25,2.2027187446362044e-24,9.904592574784539e-25,1.0000000000000002
5000,8.797519880945744e-25,1.6450684611483373e-24,1.0298736172634179e-23,1.2128347080138613e-25,2.2388723021542523e-24,9.966148500734708e-25,1.0000000000000002
5020,8.848153217119947e-25,1.6634843850476342e-24,1.0479482001635086e-23,1.2581802262196137e-25,2.2758238976921886e-24,1.0059366364901563e-24,1.0000000000000002
5040,8.910801893096346e-25,1.6829850947809155e-24,1.065702353167393e-23,1.2946810303544393e-25,2.3156590446163368e-24,1.020443243879046e-24,0.9999999999999999
5060,8.966184771342605e-25,1.7043351088587933e-24,1.083512475772546e-23,1.3385860090003337e-25,2.3576389525507975e-24,1.039177633338981e-24,0.9999999999999997
5080,9.02655516230603e-25,1.7244801714383383e-24,1.1012395195869214e-23,1.3766816079618328e-25,2.3982064045325893e-24,1.0618427433888989e-24,1.0
5100,9.079048443651458e-25,1.7460481761049523e-24,1.1186998162538798e-23,1.413321230031249e-25,2.44046063967378e-24,1.0879502882649155e-24,1.0000000000000002
5120,9.149801345460568e-25,1.767462824611795e-24,1.1359562574997265e-23,1.4479522618388858e-25,2.480546814234581e-24,1.1170694361921163e-24,0.9999999999999997
5140,9.222920462448046e-25,1.789664496101555e-24,1.1531339294353938e-23,1.4854675015758167e-25,2.5188643155532462e-24,1.1465518977191462e-24,0.9999999999999997
5160,9.323220155571015e-25,1.813543216982038e-24,1.1704413474209092e-23,1.513060270356074e-25,2.554941577210302e-24,1.175743868286632e-24,1.0
5180,9.454626805310514e-25,1.8351988340804257e-24,1.1868742077441659e-23,1.5309317730937894e-25,2.5909469022111668e-24,1.2029945795081011e-24,1.0000000000000002
5200,9.589556408001078e-25,1.8576637939518513e-24,1.2040694364722821e-23,1.5528845499906663e-25,2.621742303627474e-24,1.228107614413794e-24,1.0
5220,9.735975577108367e-25,1.879097166899977e-24,1.2213037208241963e-23,1.5780465414989684e-25,2.651027429518467e-24,1.2484189842299123e-24,1.0000000000000002
5240,9.883279981510711e-25,1.9022007892385966e-24,1.2390070609735335e-23,1.6018911257811856e-25,2.6738325781259926e-24,1.264264811861635e-24,1.0
5260,1.005787885276532e-24,1.9236085208884643e-24,1.2577640950545206e-23,1.6284822453122439e-25,2.7006244146406006e-24,1.2760563656926704e-24,1.0000000000000002
5280,1.0222507803791587e-24,1.942527457091415e-24,1.2765337731686096e-23,1.6538864583239228e-25,2.7255637901045796e-24,1.2829717550627617e-24,1.0
5300,1.0387906196647974e-24,1.9630108793271873e-24,1.2960311223053894e-23,1.683313358032782e-25,2.7514839593857997e-24,1.287835281734671e-24,0.9999999999999999
5320,1.055800186488107e-24,1.982475562564105e-24,1.3161573086171539e-23,1.7045202683268737e-25,2.7817663399071394e-24,1.2909797745589635e-24,0.9999999999999999
5340,1.0703078788652152e-24,2.001863541107908e-24,1.3365766724998375e-23,1.7473748430795042e-25,2.8115009965922054e-24,1.2926236291489394e-24,1.0000000000000004
5360,1.082950823876046e-24,2.0218734114690743e-24,1.3583750601017138e-23,1.7876274319884244e-25,2.8470943783825244e-24,1.294810750197533e-24,1.0
5380,1.093974788128397e-24,2.0431643425937307e-24,1.3806903249852297e-23,1.8234891282334001e-25,2.888194191042098e-24,1.2984949469940735e-24,0.9999999999999999
5400,1.1050577178502604e-24,2.065153958688577e-24,1.403015845538629e-23,1.8750067285173404e-25,2.9305258852716618e-24,1.3047442711365588e-24,1.0000000000000002
5420,1.1126273902057412e-24,2.0875856910009426e-24,1.4256451019054364e-23,1.9259798385596956e-25,2.976339340412788e-24,1.3170924586340027e-24,1.0000000000000007
5440,1.1198183014586366e-24,2.11162467034356e-24,1.4481454680978565e-23,1.9753713843469693e-25,3.0254217517065077e-24,1.3339231855411335e-24,1.0
5460,1.1273710364593826e-24,2.1388494267408748e-24,1.4711510656029225e-23,2.0486720736262131e-25,3.0733457459036647e-24,1.354960919036193e-24,1.0
5480,1.1357756513660214e-24,2.1667174867456268e-24,1.4940943637337074e-23,2.1136018300059313e-25,3.1226702443895744e-24,1.3834289339600041e-24,0.9999999999999999
5500,1.143658970038678e-24,2.1963880235024647e-24,1.5168311311521875e-23,2.179680166892038e-25,3.1729770196011297e-24,1.4160112787513855e-24,0.9999999999999996
5520,1.1532923529098725e-24,2.22666206800976e-24,1.53922230247321e-23,2.2539159187077463e-25,3.2223294827439466e-24,1.4531758994387076e-24,1.0000000000000002
5540,1.1660596152904935e-24,2.2583751881779375e-24,1.5606686474936662e-23,2.32702639870754e-25,3.271392094955642e-24,1.4943868722697519e-24,0.9999999999999996
5560,1.1809169242661709e-24,2.289729166141636e-24,1.5809547990625057e-23,2.399264586485125e-25,3.316785405274288e-24,1.5368546152608475e-24,0.9999999999999999
5580,1.1967550302959073e-24,2.3246878050422784e-24,1.6010095254395162e-23,2.474224626432819e-25,3.3587209796515856e-24,1.5796368067259257e-24,0.9999999999999996
5600,1.2152629270009052e-24,2.357587731624211e-24,1.6214074004446477e-23,2.526858798673522e-25,3.400463688299254e-24,1.6217770444493492e-24,1.0
5620,1.2336710231951768e-24,2.3905509160835048e-24,1.6414920298655416e-23,2.5960817227899217e-25,3.440122648740633e-24,1.6595007473653955e-24,0.9999999999999999
5640,1.2520422128789008e-24,2.422802007910217e-24,1.6620357361141067e-23,2.6658489351720426e-25,3.474856200080012e-24,1.693867377564303e-24,1.0000000000000004
5660,1.2724817993212755e-24,2.453750965083566e-24,1.6824388952319155e-23,2.7286050157353875e-25,3.511698022646663e-24,1.7221842391447043e-24,1.0
5680,1.293017944585096e-24,2.486002902198282e-24,1.7035549967851554e-23,2.7912350820779837e-25,3.545301009269055e-24,1.7445641962262466e-24,1.0000000000000002
5700,1.3140396414044758e-24,2.515721684827555e-24,1.7256719991252355e-23,2.85857387964539e-25,3.579682887100352e-24,1.7594977900178493e-24,1.0000000000000004
5720,1.3347152285274271e-24,2.5466782569803927e-24,1.749275428907139e-23,2.9302506124353208e-25,3.612709895684376e-24,1.77072418758433e-24,1.0
5740,1.3548477689787928e-24,2.5797015408034606e-24,1.7739408568592733e-23,2.992994574850292e-25,3.647593165677015e-24,1.776520906945953e-24,1.0
5760,1.3730673888020805e-24,2.611441204115372e-24,1.800267630021242e-23,3.0732148485187913e-25,3.685371779646282e-24,1.7809175982344703e-24,0.9999999999999999
5780,1.3928096806513842e-24,2.6444459931999252e-24,1.827804309898204e-23,3.1479966245748325e-25,3.725989406913048e-24,1.7841763420028773e-24,0.9999999999999996
5800,1.4107579207089838e-24,2.676909654517027e-24,1.8558092157523497e-23,3.2253174648382097e-25,3.771950486874487e-24,1.7906125117644204e-24,0.9999999999999999
