step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,R_v6,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5,nulldev_v6
13360,0.28127180167407,0.28127180167410426,0.28127180167414745,0.28127180167419064,0.28127180167419935,0.2812718016741911,0.2812718016741819,4.623425648414247e-13,5.71794659553699e-13,2.442599187210543e-13,2.2243863412192658e-13,6.733160545210557e-13,3.473760348493921e-13,2.320834120002421e-13
13400,0.2812718016740683,0.28127180167410254,0.2812718016741473,0.28127180167419075,0.2812718016741986,0.2812718016741919,0.28127180167418225,2.444377668777158e-13,4.3675315426754735e-13,2.1870478943603413e-13,3.627404987710737e-13,8.505350434257962e-13,5.321963890502527e-13,2.481918571196929e-14
13440,0.2812718016740657,0.281271801674101,0.28127180167414517,0.28127180167419036,0.2812718016741967,0.2812718016741915,0.2812718016741813,2.630564513246209e-13,5.485648991391149e-13,4.468090291801519e-13,2.796515809931293e-13,7.433200130502529e-13,5.021368031390785e-13,2.605489637748527e-13
13480,0.2812718016740654,0.28127180167410065,0.2812718016741448,0.2812718016741909,0.28127180167419635,0.28127180167419175,0.2812718016741817,3.602485989245119e-13,7.377224589999305e-13,4.577128348852098e-13,3.823798846236728e-14,6.095148568718013e-13,2.606318296525832e-13,3.7017829107822714e-13
13520,0.2812718016740661,0.281271801674102,0.28127180167414473,0.28127180167419247,0.28127180167419685,0.2812718016741921,0.2812718016741822,2.325560132207527e-13,6.698838379520433e-13,2.448597358226391e-13,2.7984210091155606e-13,7.260942595859519e-13,3.156917662468536e-13,2.572000191757189e-13
13560,0.2812718016740666,0.2812718016741036,0.28127180167414495,0.28127180167419374,0.28127180167419835,0.28127180167419247,0.2812718016741835,7.395261008419369e-14,4.530310668387188e-13,2.5899312289006216e-13,3.6857490690676613e-13,7.402326950267552e-13,4.8497395518497e-13,1.2649363057092586e-13
13600,0.28127180167406696,0.28127180167410454,0.28127180167414517,0.2812718016741939,0.2812718016741995,0.28127180167419175,0.2812718016741836,3.3366328227254487e-13,5.044672549218266e-13,4.2088292387034396e-13,2.417053185276928e-13,4.772326943521687e-13,3.906264309766047e-13,3.242193562342724e-13
13640,0.2812718016740693,0.281271801674106,0.28127180167414895,0.28127180167419696,0.2812718016742037,0.28127180167419413,0.2812718016741874,4.0817308377171273e-13,6.26193505695471e-13,3.490359085348442e-13,2.002558224263874e-13,3.2870515003196954e-13,2.4910934050304933e-13,3.89267841396444e-13
13680,0.2812718016740673,0.2812718016741038,0.28127180167414734,0.28127180167419485,0.28127180167420246,0.28127180167419175,0.2812718016741854,2.6116562606905106e-13,4.804800998703345e-13,1.333997680422901e-13,4.0312616759961293e-13,5.584091543975607e-13,4.606572364633647e-13,2.4307083900232304e-13
13720,0.28127180167407057,0.28127180167410626,0.2812718016741511,0.2812718016741975,0.281271801674206,0.2812718016741951,0.2812718016741891,2.810094290329042e-13,3.169649065881558e-13,3.0109824819920746e-13,4.508074622673519e-13,5.777540459398304e-13,5.823961065554389e-13,8.584085172887853e-14
13760,0.2812718016740721,0.28127180167410815,0.28127180167415156,0.28127180167419824,0.28127180167420635,0.2812718016741969,0.28127180167418986,4.852918734888889e-13,5.538547657689426e-13,4.44760109346056e-13,2.745348204684406e-13,4.600648363898153e-13,4.394252060501278e-13,2.84753290907815e-13
13800,0.2812718016740705,0.28127180167410604,0.2812718016741524,0.2812718016741986,0.28127180167420635,0.28127180167419863,0.281271801674191,4.813073854349206e-13,6.485881221228847e-13,3.4323499148249326e-13,1.3793421771566372e-13,6.758699310458185e-13,3.1210108479710356e-13,2.98206726567616e-13
13840,0.2812718016740675,0.28127180167410304,0.2812718016741508,0.2812718016741964,0.28127180167420435,0.2812718016741974,0.2812718016741893,2.510111413747156e-13,4.811170533855622e-13,1.9419705668183653e-13,3.2398899031681397e-13,8.854880672435576e-13,5.018872488640379e-13,9.2452353705323e-14
13880,0.2812718016740643,0.28127180167410115,0.2812718016741461,0.2812718016741935,0.2812718016742006,0.2812718016741944,0.2812718016741858,1.7714766873087455e-13,4.831946325272066e-13,4.1912300303476164e-13,2.9151396758610645e-13,7.960949419989469e-13,5.324294791054745e-13,2.2545163207018007e-13
13920,0.2812718016740632,0.2812718016741011,0.28127180167414584,0.281271801674194,0.2812718016742008,0.28127180167419463,0.2812718016741858,3.3510808930710033e-13,7.127657802360553e-13,4.855590183131943e-13,7.022466940145864e-14,5.735882888631642e-13,2.983334876062281e-13,3.8667659942875316e-13
13960,0.28127180167406285,0.2812718016741013,0.2812718016741439,0.2812718016741935,0.2812718016741999,0.2812718016741929,0.28127180167418436,2.680192375820217e-13,7.192127236039962e-13,2.81023406898477e-13,3.0600069528086625e-13,6.384702414008485e-13,2.9011382695545017e-13,3.2497814971108424e-13
14000,0.28127180167406296,0.28127180167410243,0.28127180167414423,0.2812718016741944,0.2812718016742007,0.28127180167419236,0.28127180167418464,8.337501530999742e-14,4.778085181757329e-13,2.0095752405443996e-13,4.4765338953680725e-13,7.190134787933009e-13,5.191791936778227e-13,1.0218737065797583e-13
14040,0.28127180167406296,0.2812718016741025,0.28127180167414406,0.2812718016741942,0.281271801674201,0.281271801674191,0.28127180167418475,3.6523461813980187e-13,5.059414474231403e-13,4.1074099880589804e-13,3.3980739680714166e-13,4.913531039188421e-13,4.708873255718236e-13,2.7284960411393453e-13
14080,0.2812718016740638,0.28127180167410337,0.2812718016741462,0.2812718016741959,0.2812718016742033,0.2812718016741922,0.28127180167418714,4.66196779444066e-13,6.66930952862108e-13,3.8492343996149645e-13,1.6921304858484991e-13,3.2799254777919404e-13,2.658832751954506e-13,3.969517644487306e-13
14120,0.2812718016740641,0.281271801674103,0.28127180167414767,0.2812718016741969,0.28127180167420496,0.2812718016741933,0.2812718016741888,3.0714825242314165e-13,5.388789112775365e-13,1.5448428713713382e-13,3.6973396417621224e-13,6.233296436516826e-13,4.5052491602474204e-13,2.6444325828060506e-13
14160,0.2812718016740605,0.2812718016741007,0.2812718016741434,0.28127180167419347,0.2812718016742013,0.28127180167419075,0.28127180167418575,2.2501319078538425e-13,3.381170559599068e-13,3.1468818098484374e-13,4.4952625010402847e-13,6.998216844134281e-13,6.172389508976041e-13,6.552834929893738e-14
14200,0.28127180167405935,0.28127180167410004,0.2812718016741447,0.28127180167419397,0.2812718016742023,0.28127180167419263,0.28127180167418725,4.245624970378813e-13,5.761613358195667e-13,4.997750357656442e-13,2.637320471484328e-13,5.585653579141554e-13,4.839187786736848e-13,3.136179271480216e-13
14240,0.2812718016740562,0.2812718016740972,0.2812718016741433,0.28127180167419247,0.28127180167420074,0.28127180167419213,0.2812718016741864,4.491982361636493e-13,7.284028124002356e-13,4.100547090040357e-13,1.0738602071923116e-13,6.859437549021672e-13,2.892501460418603e-13,3.552798136364289e-13
14280,0.2812718016740572,0.28127180167409954,0.28127180167414273,0.2812718016741935,0.28127180167420174,0.2812718016741941,0.2812718016741873,2.228008070669731e-13,5.687154349066749e-13,2.133175653262195e-13,3.5066126539481303e-13,9.18683374043148e-13,5.026616098582333e-13,1.426588059093131e-13
14320,0.28127180167405796,0.2812718016741009,0.2812718016741443,0.28127180167419585,0.28127180167420346,0.28127180167419596,0.2812718016741895,1.6330083742946642e-13,4.92019645926198e-13,4.318366757993371e-13,3.3592045245309393e-13,8.408944459004006e-13,5.675528387362257e-13,2.0654144947084445e-13
14360,0.2812718016740589,0.2812718016741033,0.2812718016741448,0.2812718016741976,0.28127180167420507,0.28127180167419746,0.28127180167419075,3.8515392464705043e-13,7.514888561947782e-13,5.295749972068211e-13,1.0317208989270104e-13,5.498412164903445e-13,3.5107396617747133e-13,4.1646916617633947e-13
14400,0.28127180167406013,0.2812718016741046,0.2812718016741465,0.2812718016741992,0.2812718016742083,0.28127180167419863,0.28127180167419263,3.2894527396621066e-13,7.845513747609651e-13,3.2281905462847446e-13,3.0773393891260683e-13,5.852047061624034e-13,3.0979258312817594e-13,3.8688596705344163e-13
14440,0.2812718016740606,0.2812718016741052,0.28127180167414706,0.28127180167420035,0.28127180167420957,0.2812718016741987,0.2812718016741933,1.1716978094016305e-13,5.0215447130424e-13,1.7143940664647383e-13,4.964512666915837e-13,7.21031679033845e-13,5.832220335014184e-13,1.2397280494117934e-13
14480,0.28127180167406207,0.28127180167410604,0.28127180167414745,0.2812718016742001,0.2812718016742102,0.28127180167419846,0.28127180167419336,3.9694849037910837e-13,4.72240946595901e-13,4.248244489147013e-13,4.0244478119998383e-13,5.099623798495345e-13,5.682139118551746e-13,2.3763949408412e-13
14520,0.2812718016740629,0.2812718016741065,0.2812718016741494,0.281271801674201,0.2812718016742117,0.2812718016741992,0.2812718016741947,5.321049394838107e-13,6.946380799752101e-13,4.3954505066305544e-13,1.5164798914775059e-13,3.570592438527841e-13,3.157913361220087e-13,4.0448743270030707e-13
14560,0.28127180167406374,0.2812718016741069,0.2812718016741512,0.28127180167420196,0.28127180167421295,0.28127180167420107,0.28127180167419646,3.7093143660644964e-13,6.078389345660697e-13,1.9405236547466898e-13,3.34061089508769e-13,7.043112306315661e-13,4.4799581499182183e-13,2.9367878795186556e-13
14600,0.2812718016740659,0.2812718016741085,0.28127180167415405,0.2812718016742042,0.28127180167421506,0.28127180167420424,0.28127180167419946,1.7156253366190715e-13,3.498236656581912e-13,2.982656606333183e-13,4.5033837155286353e-13,8.07673264128061e-13,6.520436038295917e-13,4.765586797464099e-14
14640,0.2812718016740635,0.2812718016741073,0.2812718016741536,0.28127180167420474,0.28127180167421484,0.2812718016742053,0.2812718016741998,4.1605066326995955e-13,6.02456840429093e-13,5.318561711980358e-13,2.864248129604563e-13,6.261754163934237e-13,5.343021230355695e-13,3.241316001667948e-13
14680,0.28127180167405974,0.2812718016741046,0.28127180167415017,0.2812718016742026,0.28127180167421195,0.2812718016742037,0.28127180167419696,4.708698433324575e-13,7.957671375816472e-13,4.580027712521294e-13,8.974954709506878e-14,6.877813443102176e-13,2.763880861253305e-13,3.9567812585271746e-13
14720,0.28127180167405774,0.2812718016741038,0.28127180167415006,0.2812718016742039,0.2812718016742124,0.2812718016742049,0.2812718016741976,2.2566310057886203e-13,6.25078275594618e-13,2.1533323817643356e-13,3.668918963377709e-13,9.573839056404211e-13,4.956176540293494e-13,1.994968637338906e-13
14760,0.2812718016740577,0.28127180167410476,0.2812718016741509,0.28127180167420635,0.28127180167421445,0.28127180167420673,0.2812718016741991,1.7107679865866164e-13,5.12364766850928e-13,4.132084728030603e-13,3.766795546731556e-13,9.051829824807586e-13,6.047071446627484e-13,1.7695221844950328e-13
14800,0.28127180167405597,0.28127180167410365,0.28127180167415033,0.28127180167420646,0.2812718016742152,0.2812718016742059,0.2812718016741991,4.176553035941469e-13,7.721009200965612e-13,5.320894929553939e-13,1.5640734766864834e-13,5.926028126188749e-13,3.9800236417360763e-13,4.1660843499788506e-13
14840,0.2812718016740557,0.28127180167410365,0.28127180167415117,0.28127180167420757,0.28127180167421695,0.28127180167420635,0.28127180167419996,3.80898538512738e-13,8.313534067046312e-13,3.548020101390526e-13,3.2442766259138834e-13,5.94119207992488e-13,3.396022901508191e-13,4.135616259386885e-13
14880,0.2812718016740529,0.28127180167410093,0.2812718016741491,0.28127180167420573,0.28127180167421545,0.28127180167420407,0.28127180167419824,1.919177469561384e-13,5.892503423439988e-13,1.8119269668398323e-13,5.379758812929311e-13,7.49483626195223e-13,6.223137368955334e-13,1.6741387308183703e-13
14920,0.28127180167405325,0.28127180167410115,0.2812718016741497,0.28127180167420596,0.2812718016742163,0.28127180167420435,0.2812718016741991,4.0213481583409083e-13,5.273059282668167e-13,4.468544080261382e-13,4.695185520733368e-13,5.945351005963058e-13,6.387241274157781e-13,2.123942828312059e-13
14960,0.2812718016740529,0.2812718016741,0.2812718016741501,0.28127180167420524,0.28127180167421606,0.28127180167420407,0.2812718016741993,5.632253829648127e-13,7.452272668955923e-13,4.969607965630703e-13,2.2356291769791817e-13,4.611686368204218e-13,4.0586975007653483e-13,3.937684444962208e-13
15000,0.2812718016740498,0.2812718016740974,0.28127180167414734,0.2812718016742024,0.2812718016742134,0.28127180167420174,0.2812718016741969,4.4901522783119443e-13,6.982500026035775e-13,2.8697577529226107e-13,3.1428399888423174e-13,7.875583826830444e-13,4.545213620911669e-13,3.020677465200513e-13
15040,0.28127180167405014,0.28127180167409827,0.28127180167414867,0.2812718016742038,0.2812718016742142,0.2812718016742039,0.28127180167419863,1.8643087309904633e-13,4.330707730556921e-13,3.2992948258353414e-13,4.546271547161028e-13,9.330264888671626e-13,6.820249523091722e-13,7.753395325602371e-14
15080,0.2812718016740497,0.28127180167409793,0.2812718016741467,0.2812718016742026,0.2812718016742123,0.2812718016742034,0.2812718016741972,3.628671152663126e-13,6.141552801911606e-13,5.725556086511637e-13,2.8999025780671954e-13,7.395804879113137e-13,5.738972303166804e-13,3.6376307142964085e-13
15120,0.2812718016740479,0.2812718016740964,0.2812718016741451,0.2812718016742018,0.2812718016742119,0.28127180167420307,0.2812718016741963,4.2995769509495513e-13,8.089300136232126e-13,5.090304748093344e-13,8.077390064049725e-14,7.03932268474965e-13,3.026576921520153e-13,4.490777146014393e-13
15160,0.28127180167404636,0.28127180167409627,0.2812718016741425,0.28127180167420107,0.28127180167421106,0.281271801674202,0.2812718016741945,2.2146188144028862e-13,6.824233093199743e-13,2.303197468632851e-13,3.8437502560026396e-13,9.299140210779596e-13,4.876363404322535e-13,2.6802063738131283e-13
15200,0.2812718016740468,0.28127180167409815,0.2812718016741425,0.2812718016742024,0.2812718016742126,0.28127180167420285,0.281271801674195,1.8067023961335416e-13,5.285542987365613e-13,3.720796162293335e-13,4.266649887784519e-13,8.949306426542466e-13,6.345278750636742e-13,1.4927113666969752e-13
15240,0.2812718016740464,0.28127180167409854,0.28127180167414184,0.2812718016742033,0.2812718016742131,0.2812718016742024,0.2812718016741951,4.54702590403516e-13,7.825906249700571e-13,5.292189900133693e-13,2.2578977263569823e-13,5.717982656169342e-13,4.55732280334628e-13,3.935630031385791e-13
15280,0.28127180167404703,0.2812718016740991,0.2812718016741412,0.28127180167420324,0.28127180167421373,0.28127180167420185,0.28127180167419474,4.381756867258846e-13,8.892753718948593e-13,3.6915087265857096e-13,3.0808381190276456e-13,5.574630106468599e-13,3.4041884440657195e-13,4.30398172339919e-13
15320,0.28127180167404703,0.2812718016740983,0.2812718016741409,0.2812718016742023,0.2812718016742133,0.28127180167420046,0.2812718016741943,2.2153138225684918e-13,6.503187616545658e-13,1.80841877028438e-13,5.292260763651632e-13,7.681375023550757e-13,6.222923366161581e-13,2.0498555577769085e-13
15360,0.2812718016740459,0.2812718016740974,0.2812718016741412,0.2812718016742018,0.28127180167421273,0.28127180167420013,0.2812718016741945,3.724239138163298e-13,5.229417594851458e-13,4.621400974021395e-13,4.897558504602354e-13,6.66536990033493e-13,6.804136447679238e-13,1.815996102947333e-13
15400,0.28127180167404703,0.2812718016740979,0.28127180167414123,0.2812718016742016,0.28127180167421206,0.2812718016742004,0.28127180167419447,5.501412141434054e-13,7.470434630317586e-13,5.384352256628765e-13,2.1212703938437247e-13,4.927889142796378e-13,4.386407999400635e-13,3.9784195681926764e-13
15440,0.2812718016740474,0.2812718016740982,0.2812718016741414,0.28127180167420135,0.28127180167421206,0.28127180167420107,0.28127180167419485,4.5095361963649157e-13,7.415056840526773e-13,3.2624175962615957e-13,2.377011758837465e-13,7.741267790269628e-13,4.187585138123174e-13,3.399806693155241e-13
15480,0.28127180167404786,0.2812718016741003,0.2812718016741415,0.2812718016742022,0.28127180167421173,0.2812718016742028,0.2812718016741952,1.6363852270145292e-13,4.718282894522297e-13,2.9104039996710545e-13,4.0105863351222707e-13,9.519558224390195e-13,6.543948066316492e-13,6.524188862939107e-14
15520,0.2812718016740471,0.28127180167410026,0.2812718016741411,0.28127180167420235,0.28127180167421134,0.2812718016742031,0.2812718016741948,3.059973044083061e-13,5.877839216899125e-13,5.506881631917463e-13,2.6145197620609117e-13,7.664756415871504e-13,5.891888422988843e-13,3.069459088617707e-13
15560,0.2812718016740485,0.2812718016741022,0.28127180167414223,0.28127180167420435,0.2812718016742133,0.2812718016742054,0.2812718016741964,4.157352582600331e-13,8.344808144619729e-13,5.270605020691011e-13,9.552181365075479e-14,6.35080972346832e-13,2.9486764093425987e-13,4.4656314538648426e-13
15600,0.28127180167405014,0.2812718016741044,0.2812718016741441,0.28127180167420707,0.2812718016742163,0.28127180167420796,0.2812718016741984,2.28154340775511e-13,7.363311512401301e-13,2.3991285511537974e-13,4.0420106510353234e-13,8.524721614359551e-13,4.4512962678720957e-13,3.0605640173321607e-13
