phase_model,correction,delta_max,closure_global_abs,closure_pair_rms,closure_pair_max,transmission_leakage,reflection_rate,max_remaining_delta,rms_remaining_delta
linear,constant,0.4,0.02016808016186284,0.002327336160522019,0.003990482803762649,0.0033993056691956256,0.9966006943308044,0.19899959192938999,0.11672616524743407
linear,linear,0.4,2.681455106155444e-17,1.1338777888239342e-18,2.0250093810973697e-18,3.243421448786258e-34,0.9999999999999999,5.551115123125783e-17,3.601900303332261e-17
linear,affine,0.4,2.681455106155444e-17,1.1338777888239342e-18,2.0250093810973697e-18,3.243421448786258e-34,0.9999999999999999,5.551115123125783e-17,3.601900303332261e-17
linear,quadratic,0.4,2.6328233375009676e-17,1.1335879711014173e-18,2.0838800434011705e-18,2.915241969123207e-34,0.9999999999999999,5.551115123125783e-17,3.4148159359609456e-17
linear,cubic,0.4,6.973460233543964e-17,2.0256336568378724e-18,4.8236715138381796e-18,2.0312355972746445e-33,0.9999999999999999,2.220446049250313e-16,9.013846231825001e-17
linear,full,0.4,0.0,9.086592224359883e-19,1.7172045207649623e-18,0.0,0.9999999999999999,0.0,0.0
quadratic_area,none,0.4,0.13406900099063032,0.0036351148564151363,0.007941003572685349,0.008356592693087346,0.9916434073069128,0.4,0.18353667843861052
quadratic_area,constant,0.4,0.02146787860425294,0.002433953469329328,0.0052989995326485784,0.0037108079766395227,0.9962891920233605,0.2628744059580369,0.12199296615344951
quadratic_area,linear,0.4,0.017448089284336808,0.0009142231062061168,0.00196260767689927,0.0005213753976705231,0.9994786246023294,0.09639339326974306,0.04567447149064672
quadratic_area,affine,0.4,0.0009235282146853585,0.0006084337235943791,0.0012945375933431733,0.00023115323048926513,0.9997688467695106,0.0643284905799254,0.03040994127286706
quadratic_area,quadratic,0.4,1.6082022806773428e-17,1.0091297903466668e-18,1.874355479507561e-18,1.2288655062863467e-34,0.9999999999999999,4.115902497298096e-17,2.2170841267632102e-17
quadratic_area,cubic,0.4,3.796631870128784e-17,1.483422649205674e-18,3.4344090415299246e-18,9.286329797308738e-34,0.9999999999999999,1.6653345369377348e-16,6.094695988253635e-17
quadratic_area,full,0.4,0.0,9.086592224359883e-19,1.7172045207649623e-18,0.0,0.9999999999999999,0.0,0.0
cubic_high,none,0.4,0.10184647523533728,0.0031092073094954762,0.007941003572685349,0.006100107594536206,0.993899892405464,0.4,0.15680351482479657
cubic_high,constant,0.4,0.019738729606249086,0.0023396993045695005,0.005946691779234551,0.0034273898719307206,0.9965726101280692,0.29591940924262217,0.11727989123888816
cubic_high,linear,0.4,0.021647738725884574,0.0012503808112409003,0.003134897353338948,0.0009741663528046501,0.9990258336471953,0.15434409186975367,0.062446830395227186
cubic_high,affine,0.4,0.002181951125500912,0.0009367622850556513,0.002328833543768017,0.0005469907183838424,0.9994530092816162,0.11445322935993252,0.046785443693399584
cubic_high,quadratic,0.4,6.005315915703586e-05,0.00015557516304567662,0.000368634233094675,1.510774784187798e-05,0.9999848922521581,0.01832795214522094,0.007773782503481823
cubic_high,cubic,0.4,6.409331717152037e-18,2.6107240788330536e-18,4.722312432103646e-18,3.7062580136318044e-33,0.9999999999999999,2.220446049250313e-16,1.2175808825095447e-16
cubic_high,full,0.4,0.0,9.086592224359883e-19,1.7172045207649623e-18,0.0,0.9999999999999999,0.0,0.0
quartic_edge,none,0.4,0.08244764110100133,0.002772357454310863,0.007941003572685349,0.004844219016515331,0.9951557809834847,0.4,0.13973367935617603
quartic_edge,constant,0.4,0.017805315826691776,0.002223873225032905,0.006332997382607288,0.003096429421618457,0.9969035705783815,0.3157857191693052,0.11150540816742249
quartic_edge,linear,0.4,0.02230773777602538,0.0013931961975363432,0.003911913385580627,0.0012087808701108202,0.9987912191298891,0.1930326106716885,0.06957652336337827
quartic_edge,affine,0.4,0.0030779281854025385,0.0011137830084051547,0.0031017756886654235,0.0007724746112937349,0.9992275253887062,0.15270050973057225,0.05560673689440262
quartic_edge,quadratic,0.4,0.00024976068282560944,0.00031733163419694286,0.0008430487879485337,6.274548569086338e-05,0.9999372545143091,0.041353998982393614,0.01584280826241702
quartic_edge,cubic,0.4,3.879633966277875e-06,3.946934684715034e-05,9.782303678252681e-05,9.724003718847979e-07,0.9999990275996281,0.004867124494583549,0.0019722080270800977
quartic_edge,full,0.4,0.0,9.086592224359883e-19,1.7172045207649623e-18,0.0,0.9999999999999999,0.0,0.0
alternating_linear,none,0.4,0.052981687665620135,0.004626333194136877,0.00794100357268535,0.013600709814428045,0.986399290185572,0.4,0.2342012758649816
alternating_linear,constant,0.4,0.052633699510097026,0.004625648240299528,0.007863516171817294,0.01359657578724693,0.9864034242127531,0.39604117947556333,0.23416499916804462
alternating_linear,linear,0.4,0.052716157462246706,0.004624128096998308,0.008003343567043611,0.013588135143509008,0.9864118648564909,0.40381915519596384,0.23409329232186343
alternating_linear,affine,0.4,0.05297968073347263,0.004623368639286235,0.00807272691843331,0.013583913103629459,0.9864160868963705,0.4075265107482513,0.23405740145256268
alternating_linear,quadratic,0.4,0.0528632421707193,0.00461947937830384,0.008384693303581658,0.01356273736703737,0.9864372626329626,0.42427038392511873,0.23387885397198854
alternating_linear,cubic,0.4,0.052726986868273186,0.004613986314015619,0.008735550034265026,0.01353297128030647,0.9864670287196935,0.4432544463903459,0.2336281148762039
alternating_linear,full,0.4,0.0,9.086592224359883e-19,1.7172045207649623e-18,0.0,0.9999999999999999,0.0,0.0
sinusoidal_loop,none,0.4,0.24612351833460663,0.005508233161175374,0.0077663728095141524,0.019574417792045697,0.9804255822079542,0.4,0.28122040368951845
sinusoidal_loop,constant,0.4,0.015203678687083654,0.0024945741045459538,0.005080433735271152,0.003911692116451508,0.9960883078835485,0.2517911713803617,0.12524424723795113
sinusoidal_loop,linear,0.4,0.06886792423838017,0.003582347862320519,0.007339482570318937,0.008114065898497327,0.9918859341015026,0.368182568039428,0.18059235577538585
sinusoidal_loop,affine,0.4,0.015481283353791625,0.0024914248100545754,0.004898530458974675,0.003904315570234659,0.9960956844297654,0.2483936920440017,0.12512551292588142
sinusoidal_loop,quadratic,0.4,5.1151442744409906e-05,0.00014341727423045864,0.0003744518735675513,1.2824349066375847e-05,0.9999871756509335,0.01836375245627058,0.0071622557212262985
sinusoidal_loop,cubic,0.4,5.079942527932644e-05,0.00014280869715456568,0.00034564431555924674,1.2732071397018857e-05,0.999987267928603,0.01729237790775103,0.00713644036816553
sinusoidal_loop,full,0.4,0.0,9.086592224359883e-19,1.7172045207649623e-18,0.0,0.9999999999999999,0.0,0.0
mixed_smooth,none,0.4,0.17357999112612654,0.003996947880936732,0.007941003572685349,0.010100948338161454,0.9898990516618386,0.4,0.20167983634891634
mixed_smooth,constant,0.4,0.014525346736752284,0.0019225560966825278,0.004505577148019353,0.0023127557548169335,0.997687244245183,0.2227871002365665,0.09628262848074387
mixed_smooth,linear,0.4,0.0036764279222974094,0.0005002031496523723,0.0011860189404093652,0.00015581541093776465,0.9998441845890621,0.058193943789506264,0.024966485641890846
mixed_smooth,affine,0.4,0.0005672751371441936,0.0004782905787962574,0.001332222468753377,0.00014194330456255392,0.9998580566954376,0.06537733104170879,0.023829623779248202
mixed_smooth,quadratic,0.4,0.00039879874399925864,0.00040028195263460065,0.0007964537096459869,0.00010010364667131188,0.9998998963533287,0.040239692880305725,0.02001095695489361
mixed_smooth,cubic,0.4,9.34116368564221e-06,6.126852442905465e-05,0.00015581176482772478,2.3406135156838623e-06,0.9999976593864844,0.007640917049546725,0.0030598153227681564
mixed_smooth,full,0.4,0.0,9.086592224359883e-19,1.7172045207649623e-18,0.0,0.9999999999999999,0.0,0.0
rippled_random_like,none,0.4,0.12792357221416828,0.003575920986360967,0.007822065863714695,0.008167884896545382,0.9918321151034547,0.4,0.18155943313689837
rippled_random_like,constant,0.4,0.01975612301546645,0.0024996085139779634,0.005339422365366361,0.003941184868994237,0.9960588151310058,0.2690554141956025,0.12576701956199274
rippled_random_like,linear,0.4,0.010388740075394483,0.0020589476260246776,0.004425645927488631,0.002654391495110938,0.9973456085048892,0.22215171368729,0.10315998127963846
rippled_random_like,affine,0.4,0.010547689136158596,0.00205806369565205,0.0044292253241979135,0.0026523972179559674,0.997347602782044,0.22233440570549348,0.1031207154811674
rippled_random_like,quadratic,0.4,0.009836608541844951,0.0019862174806041526,0.00409218953008962,0.0024742574872714408,0.9975257425127285,0.20516426042456096,0.0995782689421663
rippled_random_like,cubic,0.4,0.004932505797864675,0.0014085260490671017,0.0027712686617038214,0.0012380567292419361,0.998761943270758,0.13632189271001616,0.0704019371668974
rippled_random_like,full,0.4,0.0,9.086592224359883e-19,1.7172045207649623e-18,0.0,0.9999999999999999,0.0,0.0
linear,none,0.44,0.21708214561140513,0.005075386239059815,0.008702250756441267,0.01644153345757995,0.9835584665424201,0.44,0.2577234417830242
linear,constant,0.44,0.024339847294462535,0.002558357910500887,0.004389676912116561,0.004112149857166587,0.9958878501428335,0.2190104835484463,0.1284105431815465
linear,linear,0.44,1.7154720672224221e-18,8.046277219636926e-19,1.7154720672224221e-18,0.0,1.0,0.0,0.0
linear,affine,0.44,8.088489209834295e-17,2.109199077148949e-18,3.680902985931845e-18,2.3275046630370705e-33,1.0,1.6479873021779667e-16,9.648843791951595e-17
linear,quadratic,0.44,7.51213668737027e-17,2.001113780235989e-18,4.098707928305373e-18,2.1044011562900785e-33,1.0,1.8821749714348357e-16,9.174750473533498e-17
linear,cubic,0.44,1.9739664436459253e-16,5.2067506259479315e-18,1.2060569427817106e-17,1.6721679697212436e-32,1.0,6.036837696399289e-16,2.5862466778876633e-16
linear,full,0.44,1.7154720672224221e-18,8.046277219636926e-19,1.7154720672224221e-18,0.0,1.0,0.0,0.0
quadratic_area,none,0.44,0.14689378977452808,0.003990091911984347,0.008702250756441267,0.010106435424036869,0.9898935645759631,0.44,0.20200415824889711
quadratic_area,constant,0.44,0.02591094825761166,0.002675864911322894,0.005823458922368615,0.004490074626371858,0.9955099253736281,0.2890423353534367,0.13422914524908963
quadratic_area,linear,0.44,0.019295345430699846,0.0010057905725605173,0.002160939449680181,0.0006309935379531629,0.999369006462047,0.10596732654900831,0.050248722231957796
quadratic_area,affine,0.44,0.0011172992103515476,0.0006693208956457193,0.0014254682373908518,0.0002797215824484439,0.9997202784175516,0.07079781862825751,0.033453076100719854
quadratic_area,quadratic,0.44,2.6609750635938217e-17,2.4317985960668054e-18,4.10175111557578e-18,3.1116887973590125e-33,1.0,1.8841400878724657e-16,1.1156502673076385e-16
quadratic_area,cubic,0.44,8.136201699412616e-17,2.8954205832289073e-18,5.5752842184728714e-18,4.6689514368508014e-33,1.0,2.7755575615628914e-16,1.3665945173094762e-16
quadratic_area,full,0.44,1.7154720672224221e-18,8.046277219636926e-19,1.7154720672224221e-18,0.0,1.0,0.0,0.0
cubic_high,none,0.44,0.11163090119006083,0.003413613331574024,0.008702250756441267,0.007378970380223146,0.9926210296197768,0.44,0.1725970638855393
cubic_high,constant,0.44,0.023827022667265416,0.0025721542594268954,0.006531418098289088,0.0041475708031140845,0.995852429196886,0.32539819931861413,0.1290587995546713
cubic_high,linear,0.44,0.024043047126849213,0.0013756968327933669,0.003450233297573587,0.0011791624541943701,0.9988208375458058,0.1696879224689673,0.06870920807899557
cubic_high,affine,0.44,0.0026393977298704158,0.0010306490341733111,0.002563802458902573,0.0006620487250465406,0.9993379512749535,0.12581931095358895,0.05147362536152785
cubic_high,quadratic,0.44,7.257681439593524e-05,0.00017115316878423285,0.0004059340718045119,1.8282492784288817e-05,0.9999817175072159,0.020171590431755187,0.00855166653046452
cubic_high,cubic,0.44,9.208095203271688e-17,3.746428722612126e-18,8.148492319306505e-18,8.317137282170956e-33,1.0,3.885780586188048e-16,1.8239668069535648e-16
cubic_high,full,0.44,1.7154720672224221e-18,8.046277219636926e-19,1.7154720672224221e-18,0.0,1.0,0.0,0.0
quartic_edge,none,0.44,0.09039062586597621,0.003044136709305697,0.008702250756441267,0.005860466788127666,0.9941395332118725,0.44,0.1538169349165292
quartic_edge,constant,0.44,0.021495144477606993,0.00244465075139954,0.0069530337693725535,0.0037472557870938945,0.9962527442129062,0.34725981829580577,0.12271474306125084
quartic_edge,linear,0.44,0.024863450419576882,0.0015328201403147024,0.0043036517209524205,0.0014632796958773489,0.9985367203041227,0.21223583406210772,0.07656085173435669
quartic_edge,affine,0.44,0.0037228043220237273,0.0012254878529176184,0.0034137541933366923,0.0009350806216563661,0.9990649193783437,0.16787668212726742,0.061184625768799905
quartic_edge,quadratic,0.44,0.00030198892649753136,0.00034916536050334335,0.0009283778162382041,7.594423791953796e-05,0.9999240557620804,0.04545593674226667,0.017429728661996102
quartic_edge,cubic,0.44,4.6923601448059955e-06,4.342148326514546e-05,0.00010771597940262348,1.1767382401982802e-06,0.9999988232617598,0.005356807084479677,0.0021695523441962565
quartic_edge,full,0.44,1.7154720672224221e-18,8.046277219636926e-19,1.7154720672224221e-18,0.0,1.0,0.0,0.0
alternating_linear,none,0.44,0.06367928005021654,0.005075386239059816,0.008702250756441269,0.01644153345757995,0.9835584665424201,0.44,0.2577234417830242
alternating_linear,constant,0.44,0.06329060320292783,0.005074642528234723,0.008618183988351081,0.01643654026158631,0.9835634597384137,0.4356541720172091,0.2576833969080883
alternating_linear,linear,0.44,0.0633808237067015,0.005072951629146995,0.00876889191810755,0.01642628760408235,0.9835737123959178,0.4442162964770342,0.2576043361789609
alternating_linear,affine,0.44,0.06370535218708191,0.0050721075207138784,0.008844008689461304,0.01642115981093034,0.9835788401890696,0.4482973192782908,0.25756476389127486
alternating_linear,quadratic,0.44,0.0635561797981942,0.005067761060195368,0.00918128481495238,0.016395404640517124,0.983604595359483,0.4667218161642133,0.25736796836159775
alternating_linear,cubic,0.44,0.06338658935051249,0.005061616100780779,0.009559823227562686,0.016359193003155685,0.9836408069968444,0.4876065671892206,0.25709164119037986
alternating_linear,full,0.44,1.7154720672224221e-18,8.046277219636926e-19,1.7154720672224221e-18,0.0,1.0,0.0,0.0
sinusoidal_loop,none,0.44,0.2694063818883263,0.00603256266864421,0.008492353606178834,0.023631324614501865,0.9763686753854982,0.44,0.30931632806391385
sinusoidal_loop,constant,0.44,0.018351430079522276,0.002741622790933068,0.005585945154974613,0.004731443564706223,0.9952685564352938,0.27693538815849017,0.13778019303386488
sinusoidal_loop,linear,0.44,0.07659382932571536,0.003933706945446178,0.008045236349305764,0.009810883852585935,0.9901891161474141,0.4047416595284961,0.19868000597506133
sinusoidal_loop,affine,0.44,0.018689865569407924,0.0027379764116997906,0.005383387575521182,0.004722213276436069,0.9952777867235639,0.2733827305936565,0.1376449488531249
sinusoidal_loop,quadratic,0.44,6.187005770674698e-05,0.0001577963711456681,0.00041258854418365287,1.552098463878734e-05,0.9999844790153612,0.02019588905945252,0.007879383634900908
sinusoidal_loop,cubic,0.44,6.144074980634885e-05,0.00015710590863878256,0.000380588455346155,1.540734808137658e-05,0.9999845926519187,0.019032352310452534,0.007850485196376144
sinusoidal_loop,full,0.44,1.7154720672224221e-18,8.046277219636926e-19,1.7154720672224221e-18,0.0,1.0,0.0,0.0
mixed_smooth,none,0.44,0.19019708003094493,0.004387925691332496,0.008702250756441267,0.012215196479583449,0.9877848035204165,0.44,0.22194081224561474
mixed_smooth,constant,0.44,0.017535444093331565,0.0021140087931738514,0.004955088428636998,0.002798587690838562,0.9972014123091616,0.24497414881087567,0.10593696950640373
mixed_smooth,linear,0.44,0.0040276541052907885,0.0005504117116336687,0.001306741106739146,0.0001886032555269146,0.9998113967444731,0.0640033034796697,0.027468280654914152
mixed_smooth,affine,0.44,0.0006867710118770113,0.0005264844919763767,0.0014674331469364417,0.00017187450495927286,0.9998281254950409,0.07188672983789496,0.02622235503458157
mixed_smooth,quadratic,0.44,0.00048215149367962685,0.0004403203777020545,0.0008757086275877023,0.00012112918401049959,0.9998788708159897,0.044291131738113755,0.022012532763007974
mixed_smooth,cubic,0.44,1.1299912396237179e-05,6.741106214702178e-05,0.00017167546259434986,2.8327703011453987e-06,0.9999971672296989,0.008402908314446955,0.003366170563581545
mixed_smooth,full,0.44,1.7154720672224221e-18,8.046277219636926e-19,1.7154720672224221e-18,0.0,1.0,0.0,0.0
rippled_random_like,none,0.44,0.1400875547645544,0.003920738882505965,0.00855929377842469,0.00986947049030474,0.9901305295096954,0.44,0.19976392859428327
